Client,Accounting Document Number,Fiscal Year,Document Item in Invoice Document,Purchasing Document Number,Item Number of Purchasing Document,Due Date for Retention
100,1000046403,2022,1,4000021204,10,
100,1000046404,2022,1,4000021209,10,
100,1000046405,2022,1,4000021208,10,
100,1000046406,2022,1,4000021183,10,
100,1000046407,2022,2,4000021210,10,
100,1000046408,2022,1,4000021199,10,
100,1000046409,2022,1,4000021171,10,
100,1000046410,2022,1,4000021226,10,
100,1000046411,2022,1,4000021215,10,
100,1000046412,2022,1,4000021196,10,
100,1000046413,2022,1,4000021187,10,
100,1000046414,2022,1,4000021212,10,
100,1000046415,2022,1,4000021160,10,
100,1000046416,2022,1,4000021224,10,
100,1000046417,2022,2,4000021163,10,
100,1000046418,2022,1,4000021220,10,
100,1000046419,2022,2,4000021165,10,
100,1000046420,2022,1,4000021200,10,
100,1000046421,2022,1,4000021176,10,
100,1000046422,2022,1,4000021192,10,
100,1000046423,2022,2,4000021182,10,
100,1000046424,2022,2,4000021218,10,
100,1000046425,2022,1,4000021180,10,
100,1000046426,2022,1,4000021177,10,
100,1000046427,2022,1,4000021188,10,
100,1000046428,2022,1,4000021184,10,
100,1000046429,2022,1,4000021161,10,
100,1000046430,2022,1,4000021198,10,
100,1000046431,2022,1,4000021186,10,
100,1000046432,2022,1,4000001972,10,
100,1000046432,2022,2,4000021228,10,
100,1000046433,2022,1,4000021223,10,
100,1000046434,2022,1,4000021179,10,
100,1000046435,2022,1,4000021185,10,
100,1000046436,2022,1,4000039936,10,
100,1000046436,2022,2,4000021202,10,
100,1000046437,2022,1,4000021172,10,
100,1000046438,2022,2,4000021166,10,
100,1000046439,2022,2,4000021216,10,
100,1000046440,2022,1,4000001973,10,
100,1000046440,2022,2,4000021207,10,
100,1000046441,2022,1,4000021168,10,
100,1000046442,2022,1,4000021217,10,
100,1000046443,2022,1,4000021174,10,
100,1000046444,2022,1,4000021201,10,
100,1000046445,2022,1,4000021205,10,
100,1000046446,2022,2,4000021221,10,
100,1000046447,2022,1,4000021206,10,
100,1000046448,2022,1,4000021213,10,
100,1000046449,2022,1,4000002019,10,
100,1000046449,2022,2,4000021191,10,
100,1000046450,2022,1,4000018693,1,
100,1000046451,2022,1,4000020932,10,
100,1000046452,2022,1,4000020937,10,
100,1000046453,2022,1,4000020935,10,
100,1000046454,2022,1,4000020934,10,
100,1000046455,2022,1,4000020939,10,
100,1000046456,2022,1,4000020941,10,
100,1000046457,2022,1,4000020940,10,
100,1000046458,2022,1,4000020923,10,
100,1000046459,2022,1,4000050209,10,
100,1000046460,2022,1,4000021254,10,
100,1000046461,2022,1,4000020906,10,
100,1000046462,2022,1,4000020905,10,
100,1000046463,2022,1,4000021255,10,
100,1000046464,2022,1,4000020904,10,
100,1000046465,2022,1,4000020898,10,
100,1000046466,2022,1,4000020901,10,
100,1000046467,2022,1,4000020900,10,
100,1000046468,2022,1,4000020902,10,
100,1000046469,2022,1,4000020907,10,
100,1000046470,2022,1,4000020899,10,
100,1000046471,2022,1,4000020903,10,
100,1000046472,2022,1,4000021258,10,
100,1000046473,2022,2,4000031228,30,
100,1000046474,2022,1,4000021259,10,
100,1000046475,2022,1,4000020977,10,
100,1000046476,2022,1,4000020979,10,
100,1000046477,2022,1,4000021050,10,
100,1000046478,2022,1,4000021049,10,
100,1000046479,2022,1,4000021048,10,
100,1000046480,2022,1,4000049948,60,
100,1000046481,2022,1,4000021130,10,
100,1000046482,2022,1,4000002139,10,
100,1000046483,2022,1,4000002375,10,
100,1000046484,2022,1,4000021129,10,
100,1000046485,2022,1,4000002139,10,
100,1000046486,2022,1,4000021152,10,
100,1000046487,2022,1,4000002138,10,
100,1000046488,2022,1,4000002138,10,
100,1000046489,2022,1,4000021271,10,
100,1000046490,2022,1,4000020925,10,
100,1000046491,2022,1,4000020925,10,
100,1000046492,2022,2,4000001988,10,
100,1000046493,2022,1,4000050137,10,
100,1000046493,2022,2,4000050137,20,
100,1000046494,2022,1,4000039783,10,
100,1000046495,2022,1,4000020990,10,
100,1000046496,2022,1,4000002054,10,
100,1000046497,2022,1,4000020994,10,
100,1000046498,2022,1,4000002124,10,
100,1000046499,2022,1,4000002135,10,
100,1000046500,2022,1,4000021274,10,
100,1000046501,2022,1,4000002126,10,
100,1000046502,2022,1,4000002131,10,
100,1000046503,2022,1,4000002134,10,
100,1000046504,2022,1,4000002130,10,
100,1000046505,2022,1,4000002128,10,
100,1000046506,2022,1,4000002125,10,
100,1000046507,2022,1,4000002051,10,
100,1000046508,2022,1,4000002129,10,
100,1000046509,2022,1,4000002133,10,
100,1000046510,2022,2,4000049927,20,
100,1000046511,2022,1,4000002123,10,
100,1000046512,2022,1,4000021272,10,
100,1000046513,2022,1,4000002082,10,
100,1000046514,2022,1,4000021111,10,
100,1000046515,2022,1,4000021064,10,
100,1000046516,2022,1,4000002093,10,
100,1000046517,2022,1,4000002098,10,
100,1000046518,2022,1,4000002095,10,
100,1000046519,2022,1,4000020967,10,
100,1000046520,2022,1,4000020960,10,
100,1000046521,2022,1,4000002103,10,
100,1000046522,2022,1,4000021276,10,
100,1000046523,2022,2,4000021275,10,
100,1000046524,2022,1,4000020963,10,
100,1000046525,2022,1,4000050243,10,
100,1000046526,2022,1,4000020964,10,
100,1000046527,2022,1,4000020961,10,
100,1000046528,2022,1,4000020970,10,
100,1000046529,2022,1,4000020966,10,
100,1000046530,2022,1,4000018691,1,
100,1000046530,2022,2,4000018691,2,
100,1000046530,2022,3,4000018691,3,
100,1000046530,2022,4,4000018691,4,
100,1000046531,2022,1,4000020966,10,
100,1000046532,2022,1,4000020969,10,
100,1000046533,2022,1,4000021278,10,
100,1000046534,2022,1,4000020965,10,
100,1000046535,2022,1,4000020962,10,
100,1000046536,2022,1,4000021279,10,
100,1000046537,2022,1,4000020968,10,
100,1000046538,2022,1,4000020926,10,
100,1000046539,2022,1,4000020924,10,
100,1000046540,2022,1,4000021280,10,
100,1000046541,2022,1,4000021154,10,
100,1000046542,2022,1,4000021281,10,
100,1000046543,2022,1,4000021282,10,
100,1000046544,2022,1,4000050272,10,
100,1000046545,2022,1,4000021150,10,
100,1000046546,2022,1,4000021151,10,
100,1000046547,2022,1,4000040330,10,
100,1000046548,2022,2,4000040327,10,
100,1000046549,2022,2,4000040323,10,
100,1000046550,2022,2,4000040272,10,
100,1000046551,2022,2,4000040326,10,
100,1000046552,2022,1,4000040313,10,
100,1000046553,2022,1,4000040317,10,
100,1000046554,2022,2,4000040316,10,
100,1000046555,2022,2,4000040277,10,
100,1000046556,2022,2,4000040344,10,
100,1000046557,2022,1,4000040300,10,
100,1000046558,2022,1,4000040308,10,
100,1000046559,2022,1,4000040254,10,
100,1000046560,2022,1,4000040090,10,
100,1000046561,2022,2,4000040341,10,
100,1000046562,2022,1,4000040267,10,
100,1000046563,2022,1,4000040318,10,
100,1000046564,2022,2,4000040257,10,
100,1000046565,2022,2,4000040314,10,
100,1000046566,2022,2,4000040288,10,
100,1000046567,2022,2,4000040290,10,
100,1000046568,2022,2,4000040299,10,
100,1000046569,2022,2,4000040279,10,
100,1000046570,2022,2,4000040250,10,
100,1000046571,2022,2,4000040322,10,
100,1000046572,2022,2,4000040295,10,
100,1000046573,2022,1,4000040289,10,
100,1000046574,2022,1,4000040089,10,
100,1000046575,2022,2,4000040275,10,
100,1000046576,2022,1,4000040268,10,
100,1000046577,2022,2,4000040329,10,
100,1000046578,2022,1,4000040201,10,
100,1000046579,2022,2,4000040264,10,
100,1000046580,2022,2,4000040273,10,
100,1000046581,2022,2,4000040271,10,
100,1000046582,2022,1,4000040209,10,
100,1000046583,2022,1,4000040232,10,
100,1000046584,2022,1,4000040245,10,
100,1000046585,2022,2,4000040298,10,
100,1000046586,2022,2,4000040263,10,
100,1000046587,2022,1,4000040342,10,
100,1000046588,2022,2,4000040343,10,
100,1000046589,2022,2,4000040259,10,
100,1000046590,2022,2,4000040303,10,
100,1000046591,2022,2,4000040293,10,
100,1000046592,2022,2,4000040291,10,
100,1000046593,2022,1,4000040270,10,
100,1000046594,2022,1,4000039942,10,
100,1000046594,2022,2,4000040286,10,
100,1000046595,2022,2,4000040246,10,
100,1000046596,2022,1,4000040269,10,
100,1000046597,2022,2,4000040284,10,
100,1000046598,2022,2,4000040306,10,
100,1000046599,2022,2,4000040287,10,
100,1000046600,2022,2,4000040333,10,
100,1000046601,2022,1,4000040285,10,
100,1000046602,2022,2,4000040325,10,
100,1000046603,2022,2,4000040276,10,
100,1000046604,2022,2,4000040258,10,
100,1000046605,2022,2,4000040241,10,
100,1000046606,2022,2,4000040220,10,
100,1000046607,2022,2,4000040340,10,
100,1000046608,2022,1,4000040319,10,
100,1000046609,2022,2,4000040230,10,
100,1000046610,2022,2,4000040292,10,
100,1000046611,2022,2,4000040274,10,
100,1000046612,2022,1,4000040091,10,
100,1000046613,2022,1,4000040281,10,
100,1000046614,2022,1,4000050139,20,
100,1000046615,2022,1,4000050244,70,
100,1000046616,2022,1,4000018677,1,
100,1000046617,2022,1,4000018696,1,
100,1000046618,2022,1,4000018634,1,
100,1000046618,2022,2,4000018634,2,
100,1000046619,2022,1,4000050473,10,
100,1000046620,2022,1,4000050123,20,
100,1000046621,2022,1,4000050446,10,
100,1000046622,2022,1,4000040377,10,
100,1000046623,2022,1,4000040383,10,
100,1000046624,2022,1,4000040384,10,
100,1000046625,2022,1,4000040385,10,
100,1000046626,2022,1,4000040386,10,
100,1000046627,2022,1,4000040387,10,
100,1000046628,2022,1,4000040380,10,
100,1000046629,2022,1,4000040388,10,
100,1000046630,2022,1,4000040382,10,
100,1000046631,2022,1,4000012717,10,
100,1000046632,2022,1,4000040389,10,
100,1000046633,2022,1,4000050279,10,
100,1000046634,2022,1,4000012717,20,
100,1000046635,2022,2,4000021376,10,
100,1000046636,2022,1,4000021384,10,
100,1000046637,2022,1,4000040093,10,
100,1000046638,2022,1,4000040092,10,
100,1000046639,2022,1,4000012717,30,
100,1000046640,2022,2,4000040416,10,
100,1000046641,2022,1,4000040099,10,
100,1000046642,2022,1,4000040208,10,
100,1000046643,2022,1,4000040207,10,
100,1000046644,2022,1,4000018686,1,
100,1000046645,2022,1,4000018686,4,
100,1000046646,2022,3,4000050150,10,
100,1000046646,2022,4,4000050150,20,
100,1000046647,2022,1,4000050099,30,
100,1000046647,2022,2,4000050099,40,
100,1000046648,2022,1,4000021340,10,
100,1000046649,2022,1,4000040110,10,
100,1000046650,2022,1,4000040112,10,
100,1000046651,2022,1,4000002108,10,
100,1000046652,2022,1,4000040111,10,
100,1000046653,2022,1,4000002393,10,
100,1000046654,2022,1,4000002399,10,
100,1000046655,2022,1,4000021338,10,
100,1000046656,2022,1,4000021336,10,
100,1000046657,2022,1,4000040422,10,
100,1000046658,2022,1,4000021341,10,
100,1000046659,2022,1,4000040423,10,
100,1000046660,2022,1,4000040057,10,
100,1000046660,2022,2,4000040058,10,
100,1000046660,2022,3,4000040063,10,
100,1000046660,2022,4,4000040060,10,
100,1000046660,2022,5,4000040059,10,
100,1000046660,2022,6,4000040064,10,
100,1000046660,2022,7,4000040061,10,
100,1000046660,2022,8,4000040062,10,
100,1000046661,2022,1,4000040390,10,
100,1000046662,2022,1,4000039983,10,
100,1000046663,2022,1,4000039984,10,
100,1000046664,2022,1,4000021339,10,
100,1000046665,2022,1,4000040391,10,
100,1000046666,2022,1,4000040408,10,
100,1000046667,2022,1,4000040392,10,
100,1000046668,2022,1,4000021337,10,
100,1000046669,2022,1,4000040417,10,
100,1000046670,2022,1,4000040418,10,
100,1000046671,2022,1,4000040424,10,
100,1000046672,2022,1,4000040396,10,
100,1000046673,2022,1,4000040409,10,
100,1000046674,2022,2,4000002086,10,
100,1000046675,2022,1,4000040022,10,
100,1000046675,2022,2,4000040021,10,
100,1000046675,2022,3,4000040023,10,
100,1000046675,2022,4,4000040024,10,
100,1000046676,2022,1,4000002158,10,
100,1000046677,2022,1,4000002414,10,
100,1000046678,2022,1,4000039979,10,
100,1000046679,2022,1,4000002413,10,
100,1000046680,2022,1,4000040027,10,
100,1000046680,2022,2,4000040028,10,
100,1000046680,2022,3,4000040026,10,
100,1000046681,2022,1,4000039978,10,
100,1000046682,2022,1,4000002415,10,
100,1000046683,2022,1,4000039986,10,
100,1000046684,2022,1,4000039981,10,
100,1000046685,2022,1,4000039985,10,
100,1000046686,2022,1,4000050519,10,
100,1000046686,2022,2,4000050519,20,
100,1000046686,2022,3,4000050519,30,
100,1000027405,2022,1,4000050524,10,
100,1000027405,2022,2,4000050524,20,
100,1000046687,2022,1,4000002474,10,
100,1000046688,2022,1,4000002533,10,
100,1000046689,2022,1,4000050139,10,
100,1000046690,2022,1,4000002575,10,
100,1000046691,2022,1,4000002600,10,
100,1000046692,2022,1,4000002107,10,
100,1000046693,2022,1,4000050154,10,
100,1000046694,2022,1,4000002416,10,
100,1000046694,2022,2,4000002417,10,
100,1000046695,2022,1,4000002437,10,
100,1000046695,2022,2,4000002436,10,
100,1000046695,2022,3,4000002435,10,
100,1000046695,2022,4,4000002434,10,
100,1000046695,2022,5,4000002433,10,
100,1000046695,2022,6,4000002432,10,
100,1000046695,2022,7,4000002431,10,
100,1000046695,2022,8,4000002430,10,
100,1000046695,2022,9,4000002429,10,
100,1000046695,2022,10,4000002428,10,
100,1000046695,2022,11,4000002427,10,
100,1000046695,2022,12,4000002426,10,
100,1000046695,2022,13,4000002425,10,
100,1000046695,2022,14,4000002424,10,
100,1000046695,2022,15,4000002423,10,
100,1000046695,2022,16,4000002422,10,
100,1000046696,2022,1,4000039987,10,
100,1000046697,2022,1,4000039971,10,
100,1000046698,2022,1,4000012538,10,
100,1000046699,2022,1,4000012530,10,
100,1000046700,2022,1,4000012537,10,
100,1000046701,2022,1,4000050357,10,
100,1000046702,2022,1,4000050505,20,
100,1000046702,2022,2,4000050505,30,
100,1000046702,2022,3,4000050505,40,
100,1000046703,2022,1,4000002909,10,
100,1000046704,2022,1,4000002917,10,
100,1000046705,2022,1,4000002918,10,
100,1000046706,2022,1,4000002921,10,
100,1000046707,2022,1,4000002920,10,
100,1000046708,2022,1,4000002517,10,
100,1000046709,2022,1,4000002919,10,
100,1000046710,2022,2,4000021289,10,
100,1000046711,2022,2,4000040429,10,
100,1000046712,2022,1,4000040085,10,
100,1000046713,2022,1,4000031173,30,
100,1000046714,2022,1,4000040081,10,
100,1000046715,2022,1,4000031559,10,
100,1000046716,2022,1,4000040080,10,
100,1000046717,2022,1,4000002922,10,
100,1000046718,2022,1,4000002923,10,
100,1000046719,2022,1,4000040082,10,
100,1000046720,2022,1,4000012796,10,
100,1000046720,2022,2,4000012796,20,
100,1000046721,2022,1,4000040084,10,
100,1000046722,2022,1,4000040083,10,
100,1000046723,2022,1,4000002547,10,
100,1000046724,2022,1,4000002926,10,
100,1000046725,2022,1,4000002649,10,
100,1000046726,2022,1,4000002927,10,
100,1000046727,2022,1,4000021094,10,
100,1000046728,2022,1,4000002590,10,
100,1000046729,2022,1,4000002928,10,
100,1000046730,2022,1,4000002929,10,
100,1000046731,2022,1,4000002793,10,
100,1000046732,2022,1,4000002931,10,
100,1000046733,2022,1,4000002792,10,
100,1000046734,2022,1,4000002930,10,
100,1000046735,2022,1,4000002932,10,
100,1000046736,2022,1,4000012584,10,
100,1000046737,2022,1,4000012584,10,
100,1000046738,2022,1,4000012602,10,
100,1000046739,2022,1,4000012584,10,
100,1000046740,2022,1,4000012887,10,
100,1000046741,2022,1,4000018800,1,
100,1000046742,2022,1,4000002594,10,
100,1000046743,2022,1,4000002595,10,
100,1000046744,2022,1,4000002596,10,
100,1000046745,2022,2,4000021362,10,
100,1000046746,2022,1,4000002518,10,
100,1000046747,2022,1,4000040434,10,
100,1000046748,2022,1,4000040431,10,
100,1000046749,2022,2,4000002497,10,
100,1000046750,2022,1,4000002496,10,
100,1000046751,2022,1,4000040473,10,
100,1000046752,2022,1,4000002483,10,
100,1000046753,2022,1,4000002519,10,
100,1000046754,2022,1,4000002544,10,
100,1000046755,2022,1,4000021320,10,
100,1000046755,2022,2,4000040430,10,
100,1000046756,2022,6,4000050087,70,
100,1000046757,2022,1,4000002939,10,
100,1000046758,2022,1,4000012777,10,
100,1000046759,2022,1,4000018847,4,
100,1000046759,2022,2,4000018847,5,
100,1000046759,2022,3,4000018847,6,
100,1000046760,2022,1,4000018847,1,
100,1000046760,2022,2,4000018847,2,
100,1000046760,2022,3,4000018847,3,
100,1000046761,2022,1,4000018863,1,
100,1000046761,2022,2,4000018863,2,
100,1000046762,2022,1,4000018759,1,
100,1000046763,2022,1,4000018700,1,
100,1000046764,2022,1,4000050152,10,
100,1000046765,2022,1,4000002954,10,
100,1000046766,2022,1,4000050339,10,
100,1000046767,2022,1,4000050320,10,
100,1000046768,2022,1,4000002021,10,
100,1000046769,2022,1,4000050291,10,
100,1000046770,2022,1,4000002946,10,
100,1000046771,2022,1,4000002944,10,
100,1000046772,2022,1,4000002951,10,
100,1000046773,2022,1,4000002950,10,
100,1000046774,2022,1,4000002947,10,
100,1000046775,2022,1,4000002952,10,
100,1000046776,2022,1,4000018760,1,
100,1000046776,2022,2,4000018760,2,
100,1000046776,2022,3,4000018760,3,
100,1000046776,2022,4,4000018760,4,
100,1000046777,2022,1,4000002953,10,
100,1000046778,2022,1,4000031487,10,
100,1000046779,2022,1,4000002945,10,
100,1000046780,2022,1,4000018643,1,
100,1000046781,2022,1,4000002949,10,
100,1000046782,2022,1,4000002948,10,
100,1000046783,2022,1,4000018700,2,
100,1000046784,2022,1,4000018642,6,
100,1000046785,2022,1,4000018756,1,
100,1000046785,2022,2,4000018756,2,
100,1000046785,2022,3,4000018756,3,
100,1000046785,2022,4,4000018756,4,
100,1000046786,2022,2,4000040375,10,
100,1000046786,2022,4,4000040376,10,
100,1000046787,2022,1,4000040424,10,
100,1000046788,2022,1,4000050345,10,
100,1000046789,2022,1,4000021505,10,
100,1000046790,2022,1,4000021736,10,
100,1000046791,2022,1,4000021730,10,
100,1000046792,2022,1,4000021731,10,
100,1000046793,2022,1,4000021733,10,
100,1000046794,2022,1,4000021734,10,
100,1000046795,2022,1,4000021732,10,
100,1000046796,2022,1,4000021735,10,
100,1000046797,2022,1,4000021724,10,
100,1000046798,2022,1,4000021615,10,
100,1000046799,2022,1,4000002936,10,
100,1000046800,2022,1,4000050244,10,
100,1000046800,2022,2,4000050244,20,
100,1000046800,2022,3,4000050244,30,
100,1000046801,2022,1,4000012690,30,
100,1000046801,2022,2,4000012690,40,
100,1000046801,2022,3,4000012690,70,
100,1000046802,2022,1,4000002933,10,
100,1000046803,2022,1,4000002934,10,
100,1000046804,2022,1,4000002935,10,
100,1000046805,2022,1,4000012820,10,
100,1000046806,2022,1,4000021626,10,
100,1000046807,2022,1,4000012820,10,
100,1000046808,2022,1,4000002942,10,
100,1000046809,2022,1,4000012820,10,
100,1000046810,2022,1,4000012820,10,
100,1000046811,2022,1,4000012820,10,
100,1000046812,2022,1,4000012820,10,
100,1000046813,2022,1,4000021685,10,
100,1000046814,2022,1,4000012569,10,
100,1000046815,2022,1,4000049984,20,
100,1000046816,2022,1,4000021744,10,
100,1000046817,2022,1,4000021740,10,
100,1000046818,2022,1,4000021746,10,
100,1000046819,2022,1,4000021748,10,
100,1000046820,2022,1,4000021745,10,
100,1000046821,2022,1,4000021747,10,
100,1000046822,2022,1,4000021764,10,
100,1000046823,2022,1,4000021743,10,
100,1000046824,2022,1,4000021750,10,
100,1000046825,2022,1,4000021751,10,
100,1000046826,2022,1,4000021741,10,
100,1000046827,2022,1,4000002991,10,
100,1000046828,2022,1,4000018748,1,
100,1000046829,2022,1,4000050513,10,
100,1000046830,2022,1,4000021797,10,
100,1000046831,2022,1,4000012831,10,
100,1000046832,2022,1,4000050365,10,
100,1000046833,2022,1,4000018737,1,
100,1000046833,2022,2,4000018737,2,
100,1000046833,2022,3,4000018737,3,
100,1000046833,2022,4,4000018737,4,
100,1000046834,2022,1,4000002916,10,
100,1000046835,2022,1,4000050152,10,
100,1000046836,2022,1,4000050319,10,
100,1000046836,2022,2,4000050319,20,
100,1000046837,2022,1,4000012533,10,
100,1000046838,2022,1,4000012545,10,
100,1000046839,2022,1,4000031760,10,
100,1000046840,2022,1,4000018869,15,
100,1000046841,2022,1,4000021784,10,
100,1000046842,2022,1,4000050354,10,
100,1000046843,2022,1,4000021840,10,
100,1000046843,2022,2,4000002120,10,
100,1000046844,2022,1,4000021464,10,
100,1000046844,2022,2,4000021830,10,
100,1000046845,2022,1,4000021832,10,
100,1000046845,2022,2,4000040197,10,
100,1000046846,2022,1,4000002805,10,
100,1000046846,2022,2,4000021833,10,
