Client,Number of Purchasing Info Record,Purchasing Organization,Purchasing info record category,Plant,Date on Which Record Was Created,Purchasing Group,Currency Key,Amortization period to,Amortization period from,Net Price in Purchasing Info Record,Price Valid Until,Item Number of Purchasing Document,Purchasing Document Number
100,5000000656,Purchasing Organization1,0,Plant5,2020-06-09,Purchasing Group1,Currency Key4,,,52.9,9999-12-31 00:00:00,30,4000017376
100,5000000657,Purchasing Organization1,0,Plant5,2020-06-09,Purchasing Group1,Currency Key4,,,52.9,9999-12-31 00:00:00,20,4000017376
100,5000000658,Purchasing Organization1,0,Plant5,2020-06-09,Purchasing Group1,Currency Key4,,,52.9,9999-12-31 00:00:00,10,4000017376
100,5000000659,Purchasing Organization1,0,Plant10,2020-06-11,Purchasing Group1,Currency Key5,,,1034.49,9999-12-31 00:00:00,30,4000052075
100,5000000660,Purchasing Organization3,2,Plant13,2020-06-12,Purchasing Group1,Currency Key1,,,4.9,9999-12-31 00:00:00,10,4000017532
100,5000000661,Purchasing Organization1,0,Plant4,2020-06-15,Purchasing Group1,Currency Key3,,,105.0,9999-12-31 00:00:00,60,4000015307
100,5000000662,Purchasing Organization1,0,Plant8,2020-06-15,Purchasing Group1,Currency Key1,,,174.0,9999-12-31 00:00:00,10,4000051571
100,5000000663,Purchasing Organization1,0,Plant6,2020-06-16,Purchasing Group1,Currency Key4,,,989.14,9999-12-31 00:00:00,10,4000033067
100,5000000664,Purchasing Organization1,0,Plant4,2020-06-15,Purchasing Group1,Currency Key3,,,0.42,9999-12-31 00:00:00,20,4000053968
100,5000000665,Purchasing Organization1,0,Plant4,2020-06-15,Purchasing Group1,Currency Key3,,,1.35,9999-12-31 00:00:00,10,4000054441
100,5000000666,Purchasing Organization1,0,Plant5,2020-06-17,Purchasing Group1,Currency Key4,,,7.25,9999-12-31 00:00:00,10,4000015042
100,5000000667,Purchasing Organization1,0,Plant4,2020-06-16,Purchasing Group1,Currency Key3,,,0.35,9999-12-31 00:00:00,10,4000015259
100,5000000668,Purchasing Organization1,0,Plant14,2020-06-17,Purchasing Group1,Currency Key1,,,1160.0,9999-12-31 00:00:00,40,4000034377
100,5000000669,Purchasing Organization1,0,Plant7,2020-06-17,Purchasing Group1,Currency Key2,,,1170.0,9999-12-31 00:00:00,10,4000034227
100,5000000670,Purchasing Organization1,0,Plant4,2020-06-17,Purchasing Group1,Currency Key3,,,8.3,9999-12-31 00:00:00,10,4000055217
100,5000000671,Purchasing Organization1,0,Plant5,2020-06-18,Purchasing Group1,Currency Key2,,,44.81,9999-12-31 00:00:00,690,4000053955
100,5000000672,Purchasing Organization1,0,Plant14,2020-06-18,Purchasing Group1,Currency Key1,,,25.88,9999-12-31 00:00:00,10,4000035649
100,5000000673,Purchasing Organization1,0,Plant4,2020-06-22,Purchasing Group1,Currency Key3,,,107.17,9999-12-31 00:00:00,10,4000015268
100,5000000674,Purchasing Organization1,0,Plant10,2020-06-21,Purchasing Group1,Currency Key5,,,10.62,9999-12-31 00:00:00,40,4000016160
100,5000000675,Purchasing Organization1,0,Plant10,2020-06-21,Purchasing Group1,Currency Key5,,,2.65,9999-12-31 00:00:00,50,4000032556
100,5000000676,Purchasing Organization1,0,Plant6,2020-06-22,Purchasing Group1,Currency Key4,,,160.9,9999-12-31 00:00:00,30,4000033083
100,5000000677,Purchasing Organization1,0,Plant6,2020-06-22,Purchasing Group1,Currency Key4,,,578.9,9999-12-31 00:00:00,20,4000033083
100,5000000678,Purchasing Organization1,0,Plant6,2020-06-22,Purchasing Group1,Currency Key4,,,235.9,9999-12-31 00:00:00,10,4000033083
100,5000000679,Purchasing Organization1,0,Plant10,2020-06-19,Purchasing Group1,Currency Key5,,,371.68,9999-12-31 00:00:00,10,4000036313
100,5000000680,Purchasing Organization1,0,Plant10,2020-06-22,Purchasing Group1,Currency Key5,,,159.29,9999-12-31 00:00:00,10,4000034701
100,5000000681,Purchasing Organization1,0,Plant10,2020-06-23,Purchasing Group1,Currency Key5,,,4247.79,9999-12-31 00:00:00,90,4000052466
100,5000000682,Purchasing Organization1,0,Plant5,2020-06-23,Purchasing Group1,Currency Key4,,,49.31,9999-12-31 00:00:00,10,4000036484
100,5000000683,Purchasing Organization1,0,Plant2,2020-06-24,Purchasing Group1,Currency Key1,,,10.7,9999-12-31 00:00:00,10,4000054397
100,5000000684,Purchasing Organization1,0,,2020-06-25,Purchasing Group1,Currency Key1,,,0.0,,10,4000032190
100,5000000685,Purchasing Organization1,0,Plant7,2020-08-07,Purchasing Group1,Currency Key2,,,213.42,9999-12-31 00:00:00,10,4000054452
100,5000000686,Purchasing Organization1,0,Plant10,2020-08-13,Purchasing Group1,Currency Key5,,,44.25,9999-12-31 00:00:00,10,4000014243
100,5000000687,Purchasing Organization1,0,Plant5,2020-08-12,Purchasing Group1,Currency Key4,,,9439.14,9999-12-31 00:00:00,10,4000017304
100,5000000688,Purchasing Organization1,0,Plant5,2020-08-12,Purchasing Group1,Currency Key4,,,1667.37,9999-12-31 00:00:00,20,4000017304
100,5000000689,Purchasing Organization1,0,Plant5,2020-08-12,Purchasing Group1,Currency Key4,,,5895.24,9999-12-31 00:00:00,30,4000017304
100,5000000690,Purchasing Organization1,0,Plant5,2020-08-12,Purchasing Group1,Currency Key4,,,11311.14,9999-12-31 00:00:00,40,4000017304
100,5000000691,Purchasing Organization1,0,Plant14,2020-08-13,Purchasing Group1,Currency Key1,,,1.3,9999-12-31 00:00:00,10,4000014917
100,5000000692,Purchasing Organization1,0,Plant5,2022-03-15,Purchasing Group1,Currency Key4,,,4170.67,9999-12-31 00:00:00,10,4000016776
100,5000000692,Purchasing Organization1,0,Plant6,2020-08-18,Purchasing Group1,Currency Key4,,,3277.58,9999-12-31 00:00:00,20,4000033091
100,5000000693,Purchasing Organization2,0,Plant5,2020-08-18,Purchasing Group22,Currency Key1,,,315.0,9999-12-31 00:00:00,20,4000053485
100,5000000694,Purchasing Organization1,0,Plant14,2020-08-18,Purchasing Group1,Currency Key1,,,1.69,9999-12-31 00:00:00,10,4000036508
100,5000000695,Purchasing Organization1,0,Plant10,2020-08-18,Purchasing Group1,Currency Key5,,,50973.45,9999-12-31 00:00:00,20,4000053111
100,5000000696,Purchasing Organization1,0,Plant8,2020-08-26,Purchasing Group1,Currency Key1,,,1292.05,9999-12-31 00:00:00,10,4000015420
100,5000000697,Purchasing Organization2,3,Plant19,2020-08-24,Purchasing Group11,Currency Key1,,,0.05,9999-12-31 00:00:00,10,4000034123
100,5000000698,Purchasing Organization1,0,Plant8,2020-08-26,Purchasing Group1,Currency Key1,,,2925.0,9999-12-31 00:00:00,20,4000012885
100,5000000699,Purchasing Organization1,0,Plant10,2020-08-25,Purchasing Group1,Currency Key5,,,1.77,9999-12-31 00:00:00,20,4000053805
100,5000000700,Purchasing Organization1,0,Plant10,2020-11-19,Purchasing Group1,Currency Key5,,,5840.71,9999-12-31 00:00:00,10,4000016576
100,5000000701,Purchasing Organization1,0,Plant5,2020-11-19,Purchasing Group1,Currency Key4,,,28.56,9999-12-31 00:00:00,10,4000016594
100,5000000702,Purchasing Organization1,0,Plant8,2020-11-18,Purchasing Group1,Currency Key1,,,10.62,9999-12-31 00:00:00,10,4000053299
100,5000000703,Purchasing Organization1,0,Plant5,2020-11-18,Purchasing Group1,Currency Key1,,,6050.0,9999-12-31 00:00:00,10,4000054131
100,5000000704,Purchasing Organization1,0,Plant8,2020-11-19,Purchasing Group1,Currency Key1,,,19134.1,9999-12-31 00:00:00,10,4000055610
100,5000000705,Purchasing Organization1,0,Plant5,2020-11-19,Purchasing Group1,Currency Key4,,,330.75,9999-12-31 00:00:00,10,4000034289
100,5000000706,Purchasing Organization2,0,,2020-11-19,Purchasing Group12,Currency Key1,,,0.0,,60,4000012939
100,5000000707,Purchasing Organization1,0,Plant6,2021-04-05,Purchasing Group1,Currency Key4,,,73.27,9999-12-31 00:00:00,10,4000035638
100,5000000708,Purchasing Organization1,0,Plant6,2020-11-23,Purchasing Group1,Currency Key4,,,285.0,9999-12-31 00:00:00,20,4000032184
100,5000000709,Purchasing Organization1,0,Plant6,2020-11-23,Purchasing Group1,Currency Key4,,,285.0,9999-12-31 00:00:00,90,4000032184
100,5000000710,Purchasing Organization1,0,Plant6,2020-11-25,Purchasing Group1,Currency Key4,,,650.0,9999-12-31 00:00:00,30,4000033066
100,5000000711,Purchasing Organization1,0,Plant6,2020-11-24,Purchasing Group1,Currency Key4,,,38.96,9999-12-31 00:00:00,30,4000033062
100,5000000712,Purchasing Organization1,0,Plant6,2020-11-24,Purchasing Group1,Currency Key4,,,29.98,9999-12-31 00:00:00,40,4000033062
100,5000000713,Purchasing Organization3,2,Plant13,2020-11-25,Purchasing Group1,Currency Key1,,,24.7,9999-12-31 00:00:00,80,4000035094
100,5000000714,Purchasing Organization3,2,Plant13,2020-11-25,Purchasing Group1,Currency Key1,,,1.11,9999-12-31 00:00:00,170,4000035094
100,5000000715,Purchasing Organization1,0,Plant10,2020-11-29,Purchasing Group1,Currency Key5,,,6681.42,9999-12-31 00:00:00,30,4000033653
100,5000000716,Purchasing Organization1,0,Plant10,2020-11-29,Purchasing Group1,Currency Key5,,,8.85,9999-12-31 00:00:00,20,4000017047
100,5000000717,Purchasing Organization1,0,Plant10,2020-11-29,Purchasing Group1,Currency Key5,,,2.39,9999-12-31 00:00:00,20,4000017757
100,5000000718,Purchasing Organization1,0,Plant14,2020-11-30,Purchasing Group1,Currency Key1,,,1024.58,9999-12-31 00:00:00,40,4000053557
100,5000000719,Purchasing Organization1,0,Plant14,2020-11-30,Purchasing Group1,Currency Key1,,,4725.71,9999-12-31 00:00:00,10,4000016289
100,5000000720,Purchasing Organization4,0,,2020-12-02,Purchasing Group17,Currency Key2,,,0.0,,10,4000018091
100,5000000721,Purchasing Organization2,0,,2020-12-07,Purchasing Group23,Currency Key1,,,0.0,9999-12-31 00:00:00,10,4000033751
100,5000000722,Purchasing Organization1,0,Plant9,2020-12-07,Purchasing Group1,Currency Key5,,,25.66,9999-12-31 00:00:00,50,4000053768
100,5000000723,Purchasing Organization1,0,Plant6,2020-12-11,Purchasing Group1,Currency Key4,,,480.0,9999-12-31 00:00:00,80,4000032184
100,5000000724,Purchasing Organization1,0,Plant6,2020-12-11,Purchasing Group1,Currency Key4,,,480.0,9999-12-31 00:00:00,120,4000032184
100,5000000725,Purchasing Organization1,0,Plant6,2022-02-24,Purchasing Group1,Currency Key4,,,40.5,9999-12-31 00:00:00,10,4000015834
100,5000000726,Purchasing Organization1,0,Plant4,2020-12-16,Purchasing Group1,Currency Key3,,,80.0,9999-12-31 00:00:00,30,4000015307
100,5000000727,Purchasing Organization1,0,Plant5,2020-12-14,Purchasing Group1,Currency Key4,,,999.52,9999-12-31 00:00:00,10,4000014741
100,5000000728,Purchasing Organization1,0,Plant7,2020-12-16,Purchasing Group1,Currency Key2,,,12.03,9999-12-31 00:00:00,10,4000015273
100,5000000729,Purchasing Organization2,0,Plant3,2020-12-17,Purchasing Group4,Currency Key2,,,133.46,9999-12-31 00:00:00,10,4000051624
100,5000000730,Purchasing Organization1,0,Plant10,2020-12-18,Purchasing Group1,Currency Key5,,,4203.54,9999-12-31 00:00:00,10,4000016159
100,5000000731,Purchasing Organization1,0,Plant10,2020-12-18,Purchasing Group1,Currency Key5,,,1513.27,9999-12-31 00:00:00,20,4000016159
100,5000000732,Purchasing Organization1,0,Plant10,2020-12-18,Purchasing Group1,Currency Key5,,,16.81,9999-12-31 00:00:00,10,4000052475
100,5000000733,Purchasing Organization1,0,Plant10,2020-12-18,Purchasing Group1,Currency Key5,,,15.93,9999-12-31 00:00:00,40,4000035916
100,5000000734,Purchasing Organization1,0,Plant10,2020-12-18,Purchasing Group1,Currency Key5,,,22.12,9999-12-31 00:00:00,10,4000032556
100,5000000735,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,286.24,9999-12-31 00:00:00,10,4000036042
100,5000000736,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,927.72,9999-12-31 00:00:00,10,4000033115
100,5000000737,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,39.42,9999-12-31 00:00:00,10,4000034592
100,5000000738,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,399.44,9999-12-31 00:00:00,10,4000035594
100,5000000739,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,1064.98,9999-12-31 00:00:00,20,4000053552
100,5000000740,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,396.35,9999-12-31 00:00:00,10,4000016933
100,5000000741,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,2148.74,9999-12-31 00:00:00,10,4000035165
100,5000000742,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,0.22,9999-12-31 00:00:00,10,4000035652
100,5000000743,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,2700.2,9999-12-31 00:00:00,10,4000015476
100,5000000744,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,1396.97,9999-12-31 00:00:00,20,4000015476
100,5000000745,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,185.66,9999-12-31 00:00:00,10,4000050686
100,5000000746,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,205.55,9999-12-31 00:00:00,10,4000033097
100,5000000747,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,35.94,9999-12-31 00:00:00,10,4000012823
100,5000000748,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,4803.92,9999-12-31 00:00:00,10,4000015706
100,5000000749,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,344.02,9999-12-31 00:00:00,10,4000013018
100,5000000750,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,6237.0,9999-12-31 00:00:00,10,4000016119
100,5000000751,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,6818.6,9999-12-31 00:00:00,10,4000015982
100,5000000752,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,5070.77,9999-12-31 00:00:00,10,4000013772
100,5000000753,Purchasing Organization1,0,Plant8,2021-01-05,Purchasing Group1,Currency Key1,,,2138.0,9999-12-31 00:00:00,10,4000013780
100,5000000754,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,10.61,2022-06-14 00:00:00,30,4000050870
100,5000000755,Purchasing Organization2,0,,2021-01-07,Purchasing Group24,Currency Key1,,,0.0,,30,4000031585
100,5000000756,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,6.87,2022-06-14 00:00:00,40,4000036139
100,5000000757,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,13.15,2022-06-14 00:00:00,30,4000017487
100,5000000758,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,3.04,2022-06-14 00:00:00,120,4000035017
100,5000000759,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,26.38,9999-12-31 00:00:00,10,4000031688
100,5000000760,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,18.47,9999-12-31 00:00:00,30,4000012690
100,5000000761,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,38.55,2022-06-14 00:00:00,80,4000053074
100,5000000762,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,0.06,2022-06-14 00:00:00,40,4000034478
100,5000000763,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,0.19,9999-12-31 00:00:00,30,4000031688
100,5000000764,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,0.24,2022-06-14 00:00:00,70,4000014283
100,5000000765,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,0.28,2022-06-14 00:00:00,90,4000014283
100,5000000766,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,0.03,2022-06-14 00:00:00,30,4000034208
100,5000000767,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,0.05,2022-06-14 00:00:00,10,4000035703
100,5000000768,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,67.3,2022-06-14 00:00:00,40,4000016363
100,5000000769,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,7.72,2022-06-14 00:00:00,30,4000014283
100,5000000770,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,60.44,2022-06-14 00:00:00,80,4000032271
100,5000000771,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,60.44,2022-06-14 00:00:00,30,4000034659
100,5000000772,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,132.09,2022-06-14 00:00:00,20,4000053157
100,5000000773,Purchasing Organization1,0,Plant7,2021-01-06,Purchasing Group1,Currency Key2,,,8.67,2022-06-14 00:00:00,110,4000015796
100,5000000774,Purchasing Organization2,0,,2021-01-11,Purchasing Group23,Currency Key1,,,0.0,,10,4000036224
100,5000000775,Purchasing Organization1,0,Plant5,2021-02-24,Purchasing Group1,Currency Key4,,,278.4,9999-12-31 00:00:00,10,4000050185
100,5000000776,Purchasing Organization1,0,Plant5,2021-02-24,Purchasing Group1,Currency Key4,,,883.65,9999-12-31 00:00:00,40,4000033307
100,5000000777,Purchasing Organization1,0,Plant7,2021-02-25,Purchasing Group1,Currency Key1,,,17504.0,9999-12-31 00:00:00,10,4000014781
100,5000000778,Purchasing Organization1,0,Plant7,2021-02-25,Purchasing Group1,Currency Key2,,,235.0,9999-12-31 00:00:00,20,4000034888
100,5000000779,Purchasing Organization1,0,Plant7,2021-02-25,Purchasing Group1,Currency Key2,,,950.0,9999-12-31 00:00:00,10,4000036129
100,5000000780,Purchasing Organization1,0,Plant7,2021-02-25,Purchasing Group1,Currency Key2,,,35.0,9999-12-31 00:00:00,10,4000034888
100,5000000781,Purchasing Organization1,0,Plant7,2021-02-25,Purchasing Group1,Currency Key2,,,595.0,9999-12-31 00:00:00,40,4000034888
100,5000000782,Purchasing Organization1,0,Plant2,2021-03-02,Purchasing Group1,Currency Key1,,,2.92,9999-12-31 00:00:00,50,4000015147
100,5000000783,Purchasing Organization1,0,Plant5,2021-03-02,Purchasing Group1,Currency Key4,,,8198.3,9999-12-31 00:00:00,30,4000017754
100,5000000784,Purchasing Organization1,0,Plant5,2021-03-02,Purchasing Group1,Currency Key4,,,279.0,9999-12-31 00:00:00,10,4000017312
100,5000000785,Purchasing Organization1,0,Plant5,2021-03-02,Purchasing Group1,Currency Key4,,,19571.28,9999-12-31 00:00:00,10,4000015570
100,5000000786,Purchasing Organization1,0,Plant10,2021-03-03,Purchasing Group1,Currency Key5,,,0.12,2099-12-31 00:00:00,10,4000031625
100,5000000787,Purchasing Organization1,0,Plant1,2021-03-03,Purchasing Group1,Currency Key1,,,527.0,9999-12-31 00:00:00,10,4000054320
100,5000000788,Purchasing Organization1,0,Plant5,2021-03-03,Purchasing Group1,Currency Key4,,,346.22,9999-12-31 00:00:00,10,4000017935
100,5000000789,Purchasing Organization1,0,Plant5,2021-03-05,Purchasing Group1,Currency Key4,,,1.82,9999-12-31 00:00:00,30,4000015932
100,5000000790,Purchasing Organization1,0,Plant4,2021-03-05,Purchasing Group1,Currency Key3,,,63.29,9999-12-31 00:00:00,30,4000053579
100,5000000791,Purchasing Organization1,0,Plant4,2021-03-05,Purchasing Group1,Currency Key3,,,56.21,9999-12-31 00:00:00,50,4000053579
100,5000000792,Purchasing Organization1,0,Plant4,2021-03-05,Purchasing Group1,Currency Key3,,,24.79,9999-12-31 00:00:00,120,4000053579
100,5000000793,Purchasing Organization1,0,Plant5,2021-03-05,Purchasing Group1,Currency Key4,,,2.18,9999-12-31 00:00:00,20,4000015932
100,5000000794,Purchasing Organization1,0,Plant5,2021-03-08,Purchasing Group1,Currency Key4,,,497.64,9999-12-31 00:00:00,10,4000033821
100,5000000795,Purchasing Organization1,0,Plant13,2021-03-10,Purchasing Group1,Currency Key1,,,416.0,9999-12-31 00:00:00,10,4000034342
100,5000000796,Purchasing Organization1,0,Plant10,2021-03-12,Purchasing Group1,Currency Key5,,,172.6,9999-12-31 00:00:00,40,4000017047
100,5000000797,Purchasing Organization1,0,Plant8,2021-03-15,Purchasing Group1,Currency Key1,,,106.0,9999-12-31 00:00:00,10,4000016294
100,5000000798,Purchasing Organization1,0,Plant3,2021-03-16,Purchasing Group1,Currency Key2,,,80.0,9999-12-31 00:00:00,20,4000031471
100,5000000799,Purchasing Organization1,0,Plant3,2021-03-16,Purchasing Group1,Currency Key2,,,149.0,9999-12-31 00:00:00,10,4000031471
