Client,Material Number,Created On,Date of Last Change,Date from which the cross-plant material status is valid,Date from which the X-distr.-chain material status is valid,Product hierarchy,Deletion date
100,MAT4875,2022-03-10,2022-05-16,,,,
100,MAT4876,2022-03-10,2022-05-13,,,,
100,MAT4877,2022-03-10,2022-05-15,,,,
100,MAT4878,2022-03-11,2022-05-13,,,,
100,MAT4879,2022-03-11,2022-05-13,,,,
100,MAT4880,2022-03-11,2022-05-15,,,,
100,MAT4881,2022-03-11,2022-05-21,,,,
100,MAT4882,2022-03-11,2022-05-12,,,,
100,MAT4883,2022-03-15,,,,,
100,MAT4884,2022-03-15,2022-03-15,,,,
100,MAT4885,2022-03-12,2022-06-30,,,,
100,MAT4886,2022-03-12,2022-06-30,,,,
100,MAT4887,2022-03-12,2022-06-30,,,,
100,MAT4888,2022-03-12,2022-06-30,,,,
100,MAT4889,2022-03-12,2022-06-30,,,,
100,MAT4890,2022-03-12,2022-06-30,,,,
100,MAT4891,2022-03-12,2022-06-30,,,,
100,MAT4892,2022-03-12,2022-06-30,,,,
100,MAT4893,2022-03-12,2022-06-30,,,,
100,MAT4894,2022-03-12,2022-06-30,,,,
100,MAT4895,2022-03-12,2022-06-30,,,,
100,MAT4896,2022-03-12,2022-06-30,,,,
100,MAT4897,2022-03-12,2022-06-30,,,,
100,MAT4898,2022-03-12,2022-06-30,,,,
100,MAT4899,2022-03-12,2022-06-10,,,,
100,MAT4900,2022-03-12,2022-06-10,,,,
100,MAT4901,2022-03-12,2022-06-10,,,,
100,MAT4902,2022-03-12,2022-06-10,,,,
100,MAT4903,2022-03-12,2022-06-10,,,,
100,MAT4904,2022-03-12,2022-06-10,,,,
100,MAT4905,2022-03-12,2022-06-10,,,,
100,MAT4906,2022-03-12,2022-06-10,,,,
100,MAT4907,2022-03-12,2022-06-10,,,,
100,MAT4908,2022-03-12,2022-06-10,,,,
100,MAT4909,2022-03-12,2022-06-10,,,,
100,MAT4910,2022-03-12,2022-06-10,,,,
100,MAT4911,2022-03-12,2022-06-10,,,,
100,MAT4912,2022-03-12,2022-06-10,,,,
100,MAT4913,2022-03-12,2022-06-10,,,,
100,MAT4914,2022-03-12,2022-06-10,,,,
100,MAT4915,2022-03-12,2022-06-10,,,,
100,MAT4916,2022-03-12,2022-06-10,,,,
100,MAT4917,2022-03-12,2022-06-10,,,,
100,MAT4918,2022-03-12,2022-06-10,,,,
100,MAT4919,2022-03-12,2022-06-10,,,,
100,MAT4920,2022-03-12,2022-05-25,,,,
100,MAT4921,2022-03-12,2022-06-10,,,,
100,MAT4922,2022-03-12,2022-06-10,,,,
100,MAT4923,2022-03-12,2022-06-10,,,,
100,MAT4924,2022-03-12,2022-06-10,,,,
100,MAT4925,2022-03-12,2022-06-10,,,,
100,MAT4926,2022-03-12,2022-06-10,,,,
100,MAT4927,2022-03-12,2022-06-10,,,,
100,MAT4928,2022-03-12,2022-06-10,,,,
100,MAT4929,2022-03-12,2022-06-10,,,,
100,MAT4930,2022-03-12,2022-06-10,,,,
100,MAT4931,2022-03-12,2022-06-10,,,,
100,MAT4932,2022-03-12,2022-06-10,,,,
100,MAT4933,2022-03-12,2022-06-20,,,,
100,MAT4934,2022-03-14,,,,,
100,MAT4935,2022-03-14,,,,,
100,MAT4936,2022-03-15,2022-06-30,,,,
100,MAT4937,2022-03-15,2022-06-20,,,,
100,MAT4938,2022-03-15,2022-06-20,,,,
100,MAT4939,2022-03-15,2022-06-20,,,,
100,MAT4940,2022-03-15,2022-06-20,,,,
100,MAT7218,2022-03-15,2022-07-08,,,,
100,MAT7219,2022-03-16,2022-06-13,,,,
100,MAT7220,2022-03-16,2022-04-12,,,,
100,MAT7221,2022-03-18,2022-06-30,,,,
100,MAT7222,2022-03-18,2022-06-30,,,,
100,MAT7223,2022-03-22,2022-06-30,,,,
100,MAT7224,2022-03-22,2022-06-30,,,,
100,MAT2462,2021-05-25,2022-07-01,,,,
100,MAT2463,2021-06-14,2022-06-30,,,,
100,MAT2464,2021-08-16,2022-07-01,,,,
100,MAT2465,2021-06-29,2022-05-31,,,,
100,MAT2466,2021-07-14,2022-07-01,,,,
100,MAT2467,2021-09-28,2022-07-01,,,,
100,MAT2468,2021-10-04,2022-07-01,,,,
100,MAT2469,2021-10-06,2022-07-01,,,,
100,MAT2470,2021-10-11,2022-07-01,,,,
100,MAT2471,2021-10-04,2022-07-14,,,,
100,MAT2472,2021-11-18,2022-07-06,,,,
100,MAT2473,2021-12-01,2022-06-07,,,,
100,MAT2474,2022-02-28,2022-07-01,,,,
100,MAT2475,2021-12-23,2022-07-07,,,,
100,MAT2476,2021-12-28,2022-07-14,,,,
100,MAT2477,2022-01-12,2022-07-01,,,,
100,MAT2478,2022-02-11,2022-07-01,,,,
100,MAT2479,2018-11-29,2022-07-01,,,,
100,MAT2480,2018-11-29,2022-07-05,,,,
100,MAT2481,2018-11-30,2022-06-03,,,,
100,MAT2482,2018-11-29,2022-06-30,,,,
100,MAT2483,2018-11-29,2022-07-01,,,,
100,MAT2484,2018-11-29,2022-06-30,,,,
100,MAT2485,2019-02-15,2022-07-01,,,,
100,MAT2486,2019-02-28,2022-06-30,,,,
100,MAT2487,2019-02-28,2022-07-20,,,,
100,MAT2488,2019-02-28,2022-07-01,,,,
100,MAT2489,2019-02-28,2022-07-01,,,,
100,MAT2490,2019-02-28,2022-06-30,,,,
100,MAT2491,2019-03-19,2022-06-30,,,,
100,MAT2492,2019-05-30,2022-07-01,,,,
100,MAT2493,2019-05-30,2022-07-01,,,,
100,MAT2494,2019-05-31,2022-07-01,,,,
100,MAT2495,2019-06-01,2022-07-01,,,,
100,MAT2496,2019-06-01,2022-07-01,,,,
100,MAT2497,2019-06-01,2022-07-01,,,,
100,MAT2498,2019-06-01,2022-07-01,,,,
100,MAT2499,2019-06-01,2022-06-29,,,,
100,MAT2500,2019-06-01,2022-03-08,,,,
100,MAT4986,2019-06-01,2022-06-30,,,,
100,MAT4987,2019-06-01,2022-06-03,,,,
100,MAT4988,2019-06-01,2022-05-31,,,,
100,MAT4989,2019-06-01,2022-07-01,,,,
100,MAT4990,2019-06-01,2022-07-01,,,,
100,MAT4991,2019-06-01,2022-07-01,,,,
100,MAT4992,2019-06-01,2022-05-31,,,,
100,MAT4993,2019-06-01,2022-05-31,,,,
100,MAT4994,2019-06-01,2022-07-01,,,,
100,MAT4995,2019-06-01,2022-07-01,,,,
100,MAT4996,2019-06-01,2022-07-01,,,,
100,MAT4997,2019-06-01,2022-07-01,,,,
100,MAT4998,2019-06-01,2022-06-30,,,,
100,MAT4999,2019-06-01,2022-07-01,,,,
100,MAT5000,2019-06-01,2022-07-01,,,,
100,MAT5001,2019-06-01,2022-07-01,,,,
100,MAT5002,2019-06-01,2022-07-01,,,,
100,MAT5003,2019-06-01,2022-07-08,,,,
100,MAT5004,2019-06-01,2022-07-01,,,,
100,MAT5005,2019-06-01,2022-07-08,,,,
100,MAT5006,2019-06-01,2022-07-01,,,,
100,MAT5007,2019-11-08,2022-07-19,,,,
100,MAT5008,2019-12-05,2022-07-01,,,,
100,MAT5009,2019-12-17,2022-07-12,,,,
100,MAT5010,2019-12-04,2022-07-01,,,,
100,MAT5011,2019-12-04,2022-07-01,,,,
100,MAT5012,2019-12-05,2022-07-01,,,,
100,MAT5013,2019-12-05,2022-05-31,,,,
100,MAT5014,2019-12-05,2022-07-01,,,,
100,MAT5015,2019-12-05,2022-07-19,,,,
100,MAT5016,2019-12-05,2022-07-01,,,,
100,MAT5017,2019-12-05,2022-07-01,,,,
100,MAT5018,2019-12-05,2022-07-01,,,,
100,MAT5019,2019-12-05,2022-05-31,,,,
100,MAT5020,2019-12-05,2021-08-05,,,,
100,MAT5021,2020-01-14,2022-07-01,,,,
100,MAT5022,2020-01-10,2022-07-08,,,,
100,MAT5023,2020-02-27,2022-07-01,,,,
100,MAT5024,2021-03-16,2022-07-13,,,,
100,MAT5025,2021-05-04,2022-07-01,,,,
100,MAT5026,2021-05-17,2022-07-01,,,,
100,MAT5027,2021-06-08,2022-07-01,,,,
100,MAT5028,2021-06-11,2022-07-06,,,,
100,MAT5029,2021-07-13,2022-07-01,,,,
100,MAT5030,2021-07-13,2022-07-01,,,,
100,MAT5041,2019-12-04,2021-04-28,,,,
100,MAT5042,2019-12-04,2022-07-01,,,,
100,MAT5043,2019-12-04,2022-07-01,,,,
100,MAT5044,2019-12-04,2022-07-01,,,,
100,MAT5045,2019-12-04,2022-07-01,,,,
100,MAT5046,2019-12-04,2022-07-01,,,,
100,MAT5047,2019-12-04,2022-07-01,,,,
100,MAT5048,2019-12-04,2022-07-01,,,,
100,MAT5049,2019-12-04,2022-07-01,,,,
100,MAT5050,2019-12-04,2022-06-16,,,,
100,MAT5051,2019-12-05,2022-07-01,,,,
100,MAT5052,2019-12-27,2022-07-01,,,,
100,MAT5053,2020-01-08,2022-06-29,,,,
100,MAT5054,2020-03-17,2022-06-30,2022-03-29,,,
100,MAT5055,2020-07-13,2022-06-30,,,,
100,MAT5056,2020-07-13,2022-07-15,,,,
100,MAT5057,2020-10-07,2022-07-01,,,,
100,MAT5058,2020-11-02,2022-06-30,,,,
100,MAT5059,2021-08-10,2022-07-01,,,,
100,MAT5060,2021-12-08,2022-06-03,,,,
100,MAT5061,2021-12-13,2022-07-01,,,,
100,MAT5062,2022-01-06,2022-07-01,,,,
100,MAT5063,2021-11-30,2022-06-16,,,,
100,MAT5064,2021-12-13,2022-07-01,,,,
100,MAT5065,2021-12-14,2022-07-01,,,,
100,MAT5066,2022-02-14,2022-07-01,,,,
100,MAT5067,2022-02-28,2022-07-01,,,,
100,MAT5068,2022-01-19,2022-06-30,,,,
100,MAT5069,2022-02-09,2022-06-07,,,,
100,MAT5070,2022-03-08,2022-06-29,,,,
100,MAT5071,2022-03-08,2022-07-01,,,,
100,MAT5072,2018-11-29,2022-07-20,,,,
100,MAT5073,2018-11-28,2022-07-20,,,,
100,MAT5074,2018-11-28,2022-06-07,,,,
100,MAT5075,2018-11-28,2022-06-30,,,,
100,MAT5076,2018-11-28,2022-06-22,,,,
100,MAT5077,2018-11-28,2022-06-22,,,,
100,MAT5078,2018-11-28,2022-06-22,,,,
100,MAT5079,2018-11-28,2022-06-22,,,,
100,MAT5080,2018-11-28,2022-07-13,,,,
100,MAT5081,2018-11-29,2022-06-22,,,,
100,MAT5082,2018-11-29,2022-06-02,,,,
100,MAT5083,2018-11-28,2022-06-22,,,,
100,MAT5084,2018-11-28,2022-06-22,,,,
100,MAT5085,2018-11-28,2022-06-22,,,,
100,MAT5086,2018-11-28,2022-06-22,,,,
100,MAT5087,2018-11-28,2022-06-22,,,,
100,MAT5088,2018-11-28,2022-06-22,,,,
100,MAT5089,2018-11-28,2022-06-30,,,,
100,MAT5090,2018-11-28,2022-06-22,,,,
100,MAT5091,2018-11-28,2022-06-22,,,,
100,MAT5092,2018-11-28,2022-06-22,,,,
100,MAT5093,2018-11-29,2022-06-22,,,,
100,MAT5094,2018-11-29,2022-06-22,,,,
100,MAT203,2018-11-29,2022-06-22,,,,
100,MAT204,2018-11-28,2022-06-22,,,,
100,MAT205,2018-11-29,2022-06-22,,,,
100,MAT206,2018-11-29,2022-06-22,,,,
100,MAT207,2018-11-28,2022-06-22,,,,
100,MAT208,2018-11-29,2022-06-22,,,,
100,MAT209,2018-11-28,2022-06-22,,,,
100,MAT210,2018-11-28,2022-06-22,,,,
100,MAT211,2018-11-28,2022-06-30,,,,
100,MAT212,2018-11-28,2022-06-30,,,,
100,MAT213,2018-11-28,2022-06-14,,,,
100,MAT214,2019-02-27,2022-06-22,,,,
100,MAT215,2019-02-27,2022-06-14,,,,
100,MAT216,2019-02-27,2022-06-14,,,,
100,MAT217,2019-02-27,2022-06-14,,,,
100,MAT218,2019-02-27,2022-06-22,,,,
100,MAT2763,2018-11-30,2022-02-18,,,,
100,MAT2764,2018-11-28,2021-04-27,,,,
100,MAT2765,2018-11-30,2021-10-27,,,,
100,MAT2766,2018-11-28,2021-10-27,,,,
100,MAT2767,2018-11-28,2021-04-27,,,,
100,MAT2768,2018-11-28,2021-12-01,,,,
100,MAT2769,2018-11-28,2021-04-27,,,,
100,MAT2770,2018-11-28,2021-10-27,,,,
100,MAT2771,2018-11-30,2021-10-27,,,,
100,MAT2772,2018-11-28,2021-10-27,,,,
100,MAT2773,2018-11-28,2022-01-17,,,,
100,MAT2774,2018-11-30,2022-06-16,,,,
100,MAT2775,2018-11-28,2021-12-01,,,,
100,MAT2776,2018-11-30,2021-12-01,,,,
100,MAT2777,2018-11-28,2021-10-27,,,,
100,MAT2778,2018-11-28,2021-10-27,,,,
100,MAT2779,2018-11-30,2021-10-27,,,,
100,MAT2780,2018-11-28,2021-04-27,,,,
100,MAT2781,2018-11-30,2022-06-16,,,,
100,MAT2782,2018-11-29,2022-03-02,,,,
100,MAT2783,2018-11-30,2021-04-27,,,,
100,MAT2784,2018-11-28,2021-11-12,,,,
100,MAT2785,2018-11-28,2021-11-12,,,,
100,MAT2786,2018-11-28,2021-10-27,,,,
100,MAT2787,2018-11-29,2022-03-02,,,,
100,MAT2788,2018-11-29,2022-03-02,,,,
100,MAT2789,2018-11-29,2022-03-02,,,,
100,MAT2790,2018-11-29,2022-03-02,,,,
100,MAT2791,2018-11-29,2022-03-02,,,,
100,MAT2792,2018-11-29,2022-03-02,,,,
100,MAT2793,2018-11-28,2021-10-27,,,,
100,MAT2794,2018-11-28,2021-10-27,,,,
100,MAT2795,2018-11-30,2022-06-16,,,,
100,MAT2796,2018-11-28,2021-10-27,,,,
100,MAT2797,2018-11-28,2021-10-27,,,,
100,MAT2798,2018-11-28,2021-10-27,,,,
100,MAT2799,2018-11-29,2022-06-17,,,,
100,MAT2800,2018-11-30,2022-04-11,,,,
100,MAT2801,2018-11-28,2022-02-14,,,,
100,MAT2802,2018-11-30,2021-08-04,,,,
100,MAT2803,2018-11-30,2021-04-27,,,,
100,MAT2804,2018-11-29,2022-03-02,,,,
100,MAT2805,2018-11-28,2021-12-28,,,,
100,MAT2806,2018-11-28,2021-09-08,,,,
100,MAT2807,2018-11-28,2021-08-04,,,,
100,MAT2808,2018-11-30,2021-10-11,,,,
100,MAT2809,2018-11-30,2021-08-04,,,,
100,MAT2810,2018-11-28,2021-08-04,,,,
100,MAT2811,2018-11-28,2021-08-04,,,,
100,MAT2812,2018-11-29,2022-03-02,,,,
100,MAT2813,2018-11-28,2021-08-04,,,,
100,MAT2814,2018-11-30,2021-11-30,,,,
100,MAT2815,2018-11-28,2021-12-08,,,,
100,MAT2816,2018-11-30,2021-04-27,,,,
100,MAT2817,2018-11-30,2021-04-27,,,,
100,MAT2818,2018-11-30,2021-04-27,,,,
100,MAT2819,2018-11-30,2022-03-16,,,,
100,MAT2820,2018-11-30,2021-01-07,,,,
100,MAT2821,2018-11-28,2021-03-24,,,,
100,MAT2822,2018-11-28,2022-01-17,,,,
100,MAT2823,2018-11-30,2021-11-24,,,,
100,MAT2824,2018-11-30,2021-10-05,,,,
100,MAT2825,2018-11-28,2021-04-27,,,,
100,MAT5095,2018-11-28,2021-04-27,,,,
100,MAT5096,2018-11-30,2021-04-27,,,,
100,MAT5097,2018-11-28,2021-10-27,,,,
100,MAT5098,2018-11-28,2021-10-27,,,,
100,MAT5099,2018-11-28,2021-10-27,,,,
100,MAT5100,2018-11-28,2021-10-27,,,,
100,MAT5101,2018-11-28,2021-10-27,,,,
100,MAT5102,2018-11-28,2022-02-08,,,,
100,MAT5103,2018-11-28,2021-10-27,,,,
100,MAT5104,2018-11-30,2021-10-27,,,,
100,MAT5105,2018-11-30,2021-10-27,,,,
100,MAT5106,2018-11-28,2022-02-08,,,,
100,MAT5107,2018-11-30,2021-10-27,,,,
100,MAT5108,2018-11-30,2022-02-22,,,,
100,MAT5109,2018-11-28,2021-10-27,,,,
100,MAT5110,2018-11-30,2021-10-27,,,,
100,MAT5111,2018-11-28,2021-10-27,,,,
100,MAT5112,2018-11-28,2021-10-27,,,,
100,MAT5113,2018-11-30,2021-10-27,,,,
100,MAT5114,2018-11-30,2021-10-27,,,,
100,MAT5115,2018-11-30,2021-10-27,,,,
100,MAT5116,2018-11-30,2021-10-27,,,,
100,MAT5117,2018-11-30,2022-04-22,,,,
100,MAT5118,2018-11-30,2021-10-27,,,,
100,MAT5119,2018-11-28,2021-10-27,,,,
100,MAT5120,2018-11-28,2022-03-03,,,,
100,MAT5121,2018-11-30,2021-10-27,,,,
100,MAT5122,2018-11-28,2021-10-27,,,,
100,MAT5123,2018-11-28,2021-10-27,,,,
100,MAT5124,2018-11-28,2020-11-25,,,,
100,MAT5125,2018-11-28,2021-10-27,,,,
100,MAT5126,2018-11-28,2021-10-27,,,,
100,MAT5127,2018-11-28,2022-05-03,,,,
100,MAT5128,2018-11-30,2022-02-09,,,,
100,MAT5129,2018-11-30,2022-03-02,,,,
100,MAT5130,2018-11-29,2022-03-02,,,,
100,MAT5131,2018-11-29,2022-03-02,,,,
100,MAT5132,2018-11-28,2022-02-01,,,,
100,MAT5133,2018-11-29,2022-03-02,,,,
100,MAT5134,2018-11-29,2022-03-02,,,,
100,MAT5135,2018-11-29,2022-03-02,,,,
100,MAT5136,2018-11-29,2022-03-02,,,,
100,MAT5137,2018-11-29,2022-03-02,,,,
100,MAT5138,2018-11-28,2021-10-27,,,,
100,MAT5139,2018-11-28,2021-04-27,,,,
100,MAT5140,2018-11-28,2021-10-27,,,,
100,MAT5141,2018-11-28,2021-04-27,,,,
100,MAT5142,2018-11-30,2021-04-27,,,,
100,MAT5143,2018-11-29,2022-03-02,,,,
100,MAT5144,2018-11-28,2021-10-27,,,,
100,MAT5145,2018-11-29,2022-03-02,,,,
100,MAT5146,2018-11-28,2021-10-27,,,,
100,MAT5147,2018-11-30,2022-03-02,,,,
100,MAT5148,2018-11-28,2021-10-27,,,,
100,MAT5149,2018-11-28,2022-02-22,,,,
100,MAT5150,2018-11-28,2021-04-27,,,,
100,MAT5151,2018-11-28,2021-04-27,,,,
100,MAT5152,2018-11-28,2021-04-27,,,,
100,MAT5153,2018-11-28,2021-04-27,,,,
100,MAT5154,2018-11-28,2021-10-27,,,,
100,MAT2829,2018-11-29,2020-02-25,,,,
100,MAT2830,2018-11-28,2022-01-14,,,,
100,MAT2831,2018-11-30,2021-10-28,,,,
100,MAT2832,2018-11-29,2021-10-13,,,,
100,MAT2833,2018-11-29,2022-04-11,,,,
100,MAT2834,2018-11-30,2022-04-11,,,,
100,MAT2835,2018-11-30,2021-10-13,,,,
100,MAT2836,2018-11-29,2021-10-13,,,,
100,MAT2837,2018-11-28,2022-07-07,,,,
100,MAT2838,2018-11-30,2021-08-04,,,,
100,MAT2839,2018-11-30,2021-08-04,,,,
100,MAT2840,2018-11-28,2021-03-24,,,,
100,MAT2841,2018-11-30,2022-03-02,,,,
100,MAT2842,2018-11-30,2021-10-12,,,,
100,MAT2843,2018-11-28,2021-04-07,,,,
100,MAT2844,2018-11-30,2021-11-16,,,,
100,MAT2845,2018-11-28,2021-10-28,,,,
100,MAT2846,2018-11-30,2021-10-28,,,,
100,MAT2847,2018-11-28,2021-10-28,,,,
100,MAT2848,2018-11-29,2021-10-27,,,,
100,MAT2849,2018-11-28,2021-10-28,,,,
100,MAT2850,2018-11-28,2022-06-21,,,,
100,MAT2851,2018-11-28,2021-10-28,,,,
100,MAT2852,2018-11-28,2020-03-26,,,,
100,MAT2853,2018-11-29,2022-03-04,,,,
100,MAT2854,2018-11-30,2022-07-11,,,,
100,MAT2855,2018-11-28,2021-03-24,,,,
100,MAT2856,2018-11-30,2022-04-11,,,,
100,MAT2857,2018-11-28,2021-10-28,,,,
100,MAT2858,2018-11-28,2021-10-28,,,,
100,MAT2859,2018-11-30,2021-08-04,,,,
100,MAT2860,2018-11-29,2021-08-04,,,,
100,MAT2861,2018-11-30,2022-07-07,,,,
100,MAT2862,2018-11-29,2021-08-04,,,,
100,MAT2863,2018-11-29,2021-08-04,,,,
100,MAT2864,2018-11-29,2021-12-01,,,,
100,MAT2865,2018-11-30,2021-10-28,,,,
100,MAT2866,2018-11-28,2021-10-28,,,,
100,MAT2867,2018-11-28,2021-10-28,,,,
100,MAT2868,2018-11-29,2021-10-27,,,,
100,MAT2869,2018-11-29,2021-10-27,,,,
100,MAT2870,2018-11-29,2022-05-10,,,,
100,MAT2871,2018-11-29,2021-11-09,,,,
100,MAT2872,2018-11-28,2021-10-27,,,,
100,MAT2873,2018-11-29,2021-10-27,,,,
100,MAT2874,2018-11-29,2022-05-10,,,,
100,MAT2875,2018-11-29,2021-08-04,,,,
100,MAT2876,2018-11-28,2021-10-28,,,,
100,MAT2877,2018-11-28,2021-10-28,,,,
100,MAT2878,2018-11-29,2020-11-11,,,,
100,MAT2879,2018-11-30,2021-10-28,,,,
100,MAT2880,2018-11-28,2022-01-20,,,,
100,MAT2881,2018-11-29,2021-07-14,,,,
100,MAT2882,2018-11-30,2022-02-07,,,,
100,MAT2883,2018-11-29,2021-09-23,,,,
100,MAT2884,2018-11-28,2021-11-10,,,,
100,MAT2885,2018-11-28,2021-10-28,,,,
100,MAT2886,2018-11-29,2021-10-28,,,,
100,MAT2887,2018-11-30,2021-10-28,,,,
100,MAT2888,2018-11-29,2021-10-28,,,,
100,MAT2889,2018-11-30,2021-10-11,,,,
100,MAT2890,2018-11-30,2022-05-11,,,,
100,MAT2891,2018-11-28,2021-08-04,,,,
100,MAT2892,2018-11-28,2022-01-20,,,,
100,MAT2893,2018-11-28,2022-03-04,,,,
100,MAT2894,2018-11-28,2021-06-29,,,,
100,MAT2895,2018-11-30,2021-10-28,,,,
100,MAT2896,2018-11-30,2021-10-28,,,,
100,MAT2897,2018-11-30,2021-10-28,,,,
100,MAT2898,2018-11-28,2021-10-27,,,,
100,MAT2899,2018-11-29,2022-03-02,,,,
100,MAT2900,2018-11-29,2022-03-02,,,,
100,MAT2901,2018-11-30,2022-06-16,,,,
100,MAT2902,2018-11-29,2022-03-02,,,,
100,MAT2903,2018-11-29,2022-03-02,,,,
100,MAT2904,2018-11-29,2022-03-02,,,,
100,MAT2905,2018-11-28,2021-10-27,,,,
100,MAT2906,2018-11-30,2022-03-02,,,,
100,MAT2907,2018-11-29,2022-03-02,,,,
100,MAT2908,2018-11-28,2022-06-17,,,,
100,MAT2909,2018-11-28,2022-06-16,,,,
100,MAT2910,2018-11-28,2021-10-27,,,,
100,MAT2911,2018-11-28,2021-10-27,,,,
100,MAT2912,2018-11-30,2020-10-01,,,,
100,MAT2913,2018-11-29,2022-03-02,,,,
100,MAT2914,2018-11-30,2022-06-16,,,,
100,MAT2915,2018-11-29,2022-03-02,,,,
100,MAT7658,2018-11-30,2021-10-27,,,,
100,MAT7659,2018-11-30,2021-10-27,,,,
100,MAT7660,2018-11-29,2022-03-02,,,,
100,MAT7661,2018-11-30,2021-10-28,,,,
100,MAT7662,2018-11-29,2022-05-10,,,,
100,MAT7663,2018-11-30,2021-10-12,,,,
100,MAT7664,2018-11-29,2021-10-28,,,,
100,MAT7665,2018-11-30,2021-10-27,,,,
100,MAT2927,2018-11-29,2021-09-24,,,,
100,MAT2928,2018-11-30,2022-06-17,,,,
100,MAT2929,2018-11-29,2020-11-11,,,,
100,MAT2930,2018-11-30,2021-11-24,,,,
100,MAT2931,2018-11-30,2022-03-01,,,,
100,MAT2932,2018-11-30,2022-01-14,,,,
100,MAT2933,2018-11-29,2020-11-11,,,,
100,MAT2934,2018-11-30,2021-10-27,,,,
100,MAT2935,2018-11-30,2021-10-28,,,,
100,MAT2936,2018-11-29,2022-05-10,,,,
100,MAT2937,2018-11-29,2022-02-08,,,,
100,MAT2938,2018-11-30,2021-10-28,,,,
100,MAT2939,2018-11-29,2021-09-01,,,,
100,MAT2940,2018-11-29,2021-10-28,,,,
100,MAT2941,2018-11-29,2021-12-17,,,,
100,MAT2942,2018-11-30,2022-07-19,,,,
100,MAT2943,2018-11-30,2022-07-19,,,,
100,MAT2944,2018-11-30,2022-05-12,,,,
100,MAT2945,2018-11-30,2021-02-10,,,,
100,MAT582,2018-11-30,2020-01-09,,,,
100,MAT583,2018-11-28,2020-01-09,,,,
100,MAT584,2018-11-28,2020-01-09,,,,
100,MAT585,2018-11-28,2020-01-09,,,,
100,MAT586,2018-11-28,2020-01-09,,,,
100,MAT587,2018-11-28,2020-01-09,,,,
100,MAT588,2018-11-28,2020-01-09,,,,
100,MAT589,2018-11-28,2020-01-09,,,,
100,MAT590,2018-11-28,2020-01-09,,,,
100,MAT591,2018-11-28,2020-01-09,,,,
100,MAT592,2018-11-29,2022-06-22,,,,
100,MAT593,2018-11-28,2020-01-09,,,,
100,MAT594,2018-11-30,2020-01-09,,,,
100,MAT595,2018-11-29,2022-05-24,,,,
100,MAT596,2018-11-30,2020-02-27,,,,
100,MAT597,2018-11-28,2020-02-27,,,,
100,MAT598,2018-11-28,2020-01-09,,,,
100,MAT599,2018-11-28,2020-01-09,,,,
100,MAT7666,2018-11-28,2020-01-09,,,,
100,MAT7667,2018-11-28,2020-01-09,,,,
100,MAT7668,2018-11-28,2020-01-09,,,,
100,MAT7669,2018-11-28,2020-01-09,,,,
100,MAT7670,2018-11-28,2022-01-26,,,,
100,MAT7671,2018-11-28,2020-01-17,,,,
100,MAT7672,2018-11-28,2020-01-17,,,,
100,MAT7673,2018-11-28,2022-06-27,,,,
100,MAT7674,2018-11-28,2022-01-26,,,,
100,MAT7675,2018-11-28,2022-01-26,,,,
100,MAT7676,2018-11-28,2022-01-26,,,,
100,MAT7677,2018-11-28,2022-01-26,,,,
100,MAT7678,2018-11-28,2022-01-26,,,,
100,MAT7679,2018-11-28,2022-01-26,,,,
100,MAT7680,2018-11-28,2022-05-05,,,,
100,MAT7681,2018-11-28,2022-01-26,,,,
100,MAT7682,2018-11-28,2022-01-26,,,,
100,MAT7683,2018-11-28,2022-01-26,,,,
100,MAT7684,2018-11-30,2022-01-26,,,,
100,MAT7685,2018-11-28,2022-05-01,,,,
100,MAT7686,2018-11-28,2022-01-26,,,,
100,MAT7687,2018-11-28,2022-01-26,,,,
100,MAT7688,2018-11-28,2022-01-26,,,,
100,MAT7689,2018-11-28,2022-01-26,,,,
100,MAT7690,2018-11-28,2022-01-26,,,,
100,MAT7691,2018-11-28,2022-02-18,,,,
100,MAT7692,2018-11-28,2022-01-26,,,,
100,MAT7693,2018-11-28,2022-01-26,,,,
100,MAT7694,2018-11-28,2022-01-26,,,,
100,MAT7695,2018-11-28,2022-01-26,,,,
100,MAT7696,2018-11-30,2020-01-09,,,,
100,MAT7697,2018-11-30,2020-01-09,,,,
100,MAT7698,2018-11-30,2020-01-09,,,,
100,MAT7699,2018-11-30,2021-08-30,,,,
100,MAT7700,2018-11-30,2021-02-08,,,,
100,MAT7701,2018-11-30,2020-01-09,,,,
100,MAT5611,2018-11-28,2020-01-22,,,,
100,MAT5612,2018-11-28,2020-01-22,,,,
100,MAT5613,2018-11-28,2020-01-22,,,,
100,MAT5614,2018-11-28,2020-01-22,,,,
100,MAT5615,2018-11-30,2020-02-27,,,,
100,MAT5616,2018-11-30,2021-09-23,,,,
100,MAT5617,2018-11-28,2020-01-09,,,,
100,MAT5618,2018-11-30,2020-07-10,,,,
100,MAT5619,2018-11-30,2020-01-09,,,,
100,MAT5620,2018-11-30,2021-08-13,,,,
100,MAT5621,2018-11-28,2020-01-09,,,,
100,MAT5622,2018-11-28,2020-01-09,,,,
100,MAT5623,2018-11-28,2020-01-09,,,,
100,MAT5624,2018-11-28,2020-01-09,,,,
100,MAT5625,2018-11-28,2020-01-09,,,,
100,MAT5626,2018-11-28,2020-01-09,,,,
100,MAT5627,2018-11-28,2020-01-09,,,,
100,MAT5628,2018-11-30,2021-09-03,,,,
100,MAT5629,2018-11-30,2020-03-03,,,,
