Client,Purchasing Document Number,Item Number of Purchasing Document,Confirmation Category,Sequential Number of Vendor Confirmation,Delivery Date of Vendor Confirmation,Creation Date of Confirmation,Time at Which Vendor Confirmation was Created
100,4000038441,1,Confirmation Category1,2,2022-03-24,2022-03-24,1970-01-01 19:36:17
100,4000038442,1,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 13:32:53
100,4000038442,2,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 13:32:53
100,4000038442,3,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 13:32:53
100,4000038443,1,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 13:32:52
100,4000038443,1,Confirmation Category1,2,2022-03-28,2022-03-28,1970-01-01 14:52:39
100,4000038444,1,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 13:32:52
100,4000038444,1,Confirmation Category1,2,2022-03-24,2022-03-24,1970-01-01 19:36:17
100,4000038445,1,Confirmation Category2,1,2022-03-22,2022-03-22,1970-01-01 20:13:44
100,4000038445,1,Confirmation Category1,2,2022-04-05,2022-04-05,1970-01-01 21:37:18
100,4000038446,1,Confirmation Category2,1,2022-03-24,2022-03-22,1970-01-01 19:31:06
100,4000038446,2,Confirmation Category2,1,2022-03-24,2022-03-22,1970-01-01 19:31:06
100,4000038448,1,Confirmation Category2,1,2022-03-23,2022-03-23,1970-01-01 13:32:52
100,4000038448,1,Confirmation Category1,2,2022-03-24,2022-03-24,1970-01-01 15:36:46
100,4000038449,1,Confirmation Category2,1,2022-03-23,2022-03-23,1970-01-01 13:32:52
100,4000038449,1,Confirmation Category1,2,2022-03-24,2022-03-24,1970-01-01 15:35:45
100,4000038450,1,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 13:32:51
100,4000038453,1,Confirmation Category2,1,2022-05-05,2022-03-23,1970-01-01 13:32:52
100,4000038453,1,Confirmation Category1,2,2022-03-25,2022-03-25,1970-01-01 15:36:40
100,4000038455,1,Confirmation Category2,1,2022-03-22,2022-03-23,1970-01-01 08:12:33
100,4000038455,2,Confirmation Category2,1,2022-03-22,2022-03-23,1970-01-01 08:12:33
100,4000038456,1,Confirmation Category2,1,2022-03-25,2022-03-23,1970-01-01 08:29:47
100,4000038456,2,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 08:29:47
100,4000038457,1,Confirmation Category2,1,2022-03-23,2022-03-23,1970-01-01 08:52:28
100,4000038461,1,Confirmation Category2,1,2022-04-08,2022-03-24,1970-01-01 19:47:22
100,4000038463,1,Confirmation Category2,1,2022-03-24,2022-03-23,1970-01-01 13:47:48
100,4000038463,1,Confirmation Category1,2,2022-04-04,2022-04-05,1970-01-01 03:36:07
100,4000038463,2,Confirmation Category2,1,2022-03-24,2022-03-23,1970-01-01 13:47:48
100,4000038463,2,Confirmation Category1,2,2022-04-04,2022-04-05,1970-01-01 03:36:07
100,4000038463,3,Confirmation Category2,1,2022-03-24,2022-03-23,1970-01-01 13:47:48
100,4000038463,3,Confirmation Category1,2,2022-04-04,2022-04-05,1970-01-01 03:36:09
100,4000038463,4,Confirmation Category2,1,2022-03-24,2022-03-23,1970-01-01 13:47:48
100,4000038463,4,Confirmation Category1,2,2022-04-04,2022-04-05,1970-01-01 03:36:09
100,4000038466,1,Confirmation Category2,1,2022-03-22,2022-03-23,1970-01-01 12:16:52
100,4000038466,2,Confirmation Category2,1,2022-03-22,2022-03-23,1970-01-01 12:16:52
100,4000038467,1,Confirmation Category2,1,2022-04-06,2022-03-23,1970-01-01 12:10:06
100,4000038469,1,Confirmation Category2,1,2022-03-30,2022-03-23,1970-01-01 17:15:35
100,4000038469,1,Confirmation Category1,2,2022-04-21,2022-04-21,1970-01-01 21:36:33
100,4000038470,1,Confirmation Category2,1,2022-04-04,2022-03-23,1970-01-01 14:45:33
100,4000038470,1,Confirmation Category1,2,2022-04-14,2022-04-14,1970-01-01 22:35:59
100,4000038471,1,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 17:51:05
100,4000038471,1,Confirmation Category1,2,2022-05-09,2022-05-09,1970-01-01 16:53:19
100,4000038471,2,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 17:51:05
100,4000038471,2,Confirmation Category1,2,2022-05-09,2022-05-09,1970-01-01 16:53:19
100,4000038471,3,Confirmation Category2,1,2022-03-31,2022-03-23,1970-01-01 17:51:05
100,4000038471,3,Confirmation Category1,2,2022-05-09,2022-05-09,1970-01-01 16:53:19
100,4000038472,1,Confirmation Category2,1,2022-03-24,2022-03-23,1970-01-01 17:53:35
100,4000038472,1,Confirmation Category1,2,2022-03-24,2022-03-24,1970-01-01 21:37:16
100,4000038473,1,Confirmation Category2,1,2022-04-05,2022-03-23,1970-01-01 18:18:21
100,4000038473,1,Confirmation Category1,2,2022-03-30,2022-03-30,1970-01-01 22:37:13
100,4000038473,2,Confirmation Category2,1,2022-04-05,2022-03-23,1970-01-01 18:18:21
100,4000038473,2,Confirmation Category1,2,2022-03-30,2022-03-30,1970-01-01 22:37:13
100,4000038474,1,Confirmation Category2,1,2022-04-01,2022-03-23,1970-01-01 15:06:12
100,4000038475,1,Confirmation Category2,1,2022-03-24,2022-03-23,1970-01-01 17:57:12
100,4000038475,1,Confirmation Category1,2,2022-03-25,2022-03-25,1970-01-01 21:36:19
100,4000038476,1,Confirmation Category2,1,2022-04-20,2022-03-23,1970-01-01 16:35:54
100,4000038476,1,Confirmation Category1,2,2022-03-30,2022-03-30,1970-01-01 22:37:14
100,4000038476,2,Confirmation Category2,1,2022-04-20,2022-03-23,1970-01-01 16:35:54
100,4000038476,2,Confirmation Category1,2,2022-03-24,2022-03-24,1970-01-01 11:37:35
100,4000038476,3,Confirmation Category2,1,2022-04-20,2022-03-23,1970-01-01 16:35:54
100,4000038476,3,Confirmation Category1,2,2022-03-30,2022-03-30,1970-01-01 22:37:14
100,4000038476,4,Confirmation Category2,1,2022-04-20,2022-03-23,1970-01-01 16:35:54
100,4000038476,4,Confirmation Category1,2,2022-03-24,2022-03-24,1970-01-01 11:37:35
100,4000038476,5,Confirmation Category2,1,2022-04-20,2022-03-23,1970-01-01 16:35:54
100,4000038476,5,Confirmation Category1,2,2022-03-30,2022-03-30,1970-01-01 22:37:14
100,4000038477,1,Confirmation Category2,1,2022-04-06,2022-03-23,1970-01-01 16:06:48
100,4000038748,10,Confirmation Category1,46,2022-01-14,2022-01-14,1970-01-01 22:19:30
100,4000038748,10,Confirmation Category1,47,2022-01-14,2022-01-14,1970-01-01 22:41:32
100,4000038748,10,Confirmation Category1,48,2022-01-14,2022-01-14,1970-01-01 22:52:47
100,4000038748,10,Confirmation Category1,49,2022-01-14,2022-01-15,1970-01-01 00:10:43
100,4000038748,10,Confirmation Category1,50,2022-01-14,2022-01-15,1970-01-01 00:20:28
100,4000038748,10,Confirmation Category1,51,2022-01-14,2022-01-15,1970-01-01 00:45:05
100,4000038748,10,Confirmation Category1,52,2022-01-14,2022-01-15,1970-01-01 00:48:04
100,4000038748,10,Confirmation Category1,53,2022-01-14,2022-01-15,1970-01-01 01:20:42
100,4000038748,10,Confirmation Category1,54,2022-01-14,2022-01-15,1970-01-01 01:24:07
100,4000038748,10,Confirmation Category1,55,2022-01-14,2022-01-15,1970-01-01 01:49:24
100,4000038748,10,Confirmation Category1,56,2022-01-14,2022-01-15,1970-01-01 01:59:07
100,4000038748,10,Confirmation Category1,57,2022-01-14,2022-01-15,1970-01-01 02:13:52
100,4000038748,10,Confirmation Category1,58,2022-01-14,2022-01-15,1970-01-01 02:20:41
100,4000038748,10,Confirmation Category1,59,2022-01-14,2022-01-15,1970-01-01 02:42:23
100,4000038748,10,Confirmation Category1,60,2022-01-14,2022-01-15,1970-01-01 02:50:08
100,4000038748,10,Confirmation Category1,61,2022-01-14,2022-01-15,1970-01-01 03:17:44
100,4000038748,10,Confirmation Category1,62,2022-01-14,2022-01-15,1970-01-01 03:22:23
100,4000038748,10,Confirmation Category1,63,2022-01-14,2022-01-15,1970-01-01 03:40:13
100,4000038748,10,Confirmation Category1,64,2022-01-14,2022-01-15,1970-01-01 04:00:54
100,4000038748,10,Confirmation Category1,65,2022-01-14,2022-01-15,1970-01-01 04:07:21
100,4000038748,10,Confirmation Category1,66,2022-01-14,2022-01-15,1970-01-01 04:42:17
100,4000038748,10,Confirmation Category1,67,2022-01-14,2022-01-15,1970-01-01 04:54:06
100,4000038748,10,Confirmation Category1,68,2022-01-14,2022-01-15,1970-01-01 09:19:05
100,4000038748,10,Confirmation Category1,69,2022-01-14,2022-01-15,1970-01-01 09:28:08
100,4000038773,10,Confirmation Category1,1,2022-01-16,2022-01-17,1970-01-01 07:12:11
100,4000038797,10,Confirmation Category1,1,2022-02-04,2022-02-11,1970-01-01 14:54:26
100,4000038805,10,Confirmation Category1,1,2022-01-15,2022-01-18,1970-01-01 12:54:12
100,4000038805,10,Confirmation Category1,2,2022-01-15,2022-01-18,1970-01-01 15:41:04
100,4000038805,10,Confirmation Category1,3,2022-01-15,2022-01-18,1970-01-01 18:08:31
100,4000038805,10,Confirmation Category1,4,2022-01-15,2022-01-18,1970-01-01 18:33:18
100,4000038805,10,Confirmation Category1,5,2022-01-15,2022-01-19,1970-01-01 19:11:27
100,4000038805,10,Confirmation Category1,6,2022-01-15,2022-01-19,1970-01-01 00:43:50
100,4000038805,10,Confirmation Category1,7,2022-01-15,2022-01-18,1970-01-01 20:56:12
100,4000038805,10,Confirmation Category1,8,2022-01-15,2022-01-18,1970-01-01 21:38:27
100,4000038805,10,Confirmation Category1,9,2022-01-15,2022-01-19,1970-01-01 00:54:00
100,4000038805,10,Confirmation Category1,10,2022-01-15,2022-01-19,1970-01-01 02:05:23
100,4000038805,10,Confirmation Category1,11,2022-01-15,2022-01-19,1970-01-01 02:32:57
100,4000038805,10,Confirmation Category1,12,2022-01-15,2022-01-19,1970-01-01 03:38:34
100,4000038805,10,Confirmation Category1,13,2022-01-15,2022-01-19,1970-01-01 04:08:05
100,4000038805,10,Confirmation Category1,14,2022-01-15,2022-01-19,1970-01-01 04:35:47
100,4000038805,10,Confirmation Category1,15,2022-01-15,2022-01-19,1970-01-01 06:10:15
100,4000038805,10,Confirmation Category1,16,2022-01-15,2022-01-19,1970-01-01 07:04:05
100,4000038805,10,Confirmation Category1,17,2022-01-15,2022-01-19,1970-01-01 10:15:34
100,4000038806,10,Confirmation Category1,1,2022-01-16,2022-01-19,1970-01-01 16:27:48
100,4000038806,10,Confirmation Category1,2,2022-01-16,2022-01-19,1970-01-01 14:04:21
100,4000038806,10,Confirmation Category1,3,2022-01-16,2022-01-19,1970-01-01 14:18:01
100,4000038806,10,Confirmation Category1,4,2022-01-16,2022-01-19,1970-01-01 14:51:03
100,4000038806,10,Confirmation Category1,5,2022-01-16,2022-01-19,1970-01-01 21:09:48
100,4000038806,10,Confirmation Category1,6,2022-01-16,2022-01-20,1970-01-01 00:20:38
100,4000038806,10,Confirmation Category1,7,2022-01-16,2022-01-20,1970-01-01 00:45:53
100,4000038806,10,Confirmation Category1,8,2022-01-16,2022-01-20,1970-01-01 01:18:13
100,4000038806,10,Confirmation Category1,9,2022-01-16,2022-01-20,1970-01-01 03:00:45
100,4000038806,10,Confirmation Category1,10,2022-01-16,2022-01-20,1970-01-01 04:54:36
100,4000038806,10,Confirmation Category1,11,2022-01-16,2022-01-20,1970-01-01 05:45:31
100,4000038806,10,Confirmation Category1,12,2022-01-16,2022-01-20,1970-01-01 06:34:51
100,4000038806,10,Confirmation Category1,13,2022-01-16,2022-01-20,1970-01-01 06:38:31
100,4000038806,10,Confirmation Category1,14,2022-01-16,2022-01-20,1970-01-01 07:38:39
100,4000038806,10,Confirmation Category1,15,2022-01-16,2022-01-20,1970-01-01 08:11:33
100,4000038807,10,Confirmation Category1,1,2022-01-17,2022-01-20,1970-01-01 12:31:44
100,4000038807,10,Confirmation Category1,2,2022-01-17,2022-01-20,1970-01-01 12:54:51
100,4000038807,10,Confirmation Category1,3,2022-01-17,2022-01-20,1970-01-01 17:21:35
100,4000038807,10,Confirmation Category1,4,2022-01-17,2022-01-20,1970-01-01 17:31:04
100,4000038807,10,Confirmation Category1,5,2022-01-17,2022-01-20,1970-01-01 19:53:05
100,4000038807,10,Confirmation Category1,6,2022-01-17,2022-01-20,1970-01-01 22:00:20
100,4000038807,10,Confirmation Category1,7,2022-01-17,2022-01-20,1970-01-01 22:14:04
100,4000038807,10,Confirmation Category1,8,2022-01-17,2022-01-21,1970-01-01 12:43:08
100,4000038807,10,Confirmation Category1,9,2022-01-17,2022-01-21,1970-01-01 00:12:04
100,4000038807,10,Confirmation Category1,10,2022-01-17,2022-01-21,1970-01-01 00:48:18
100,4000038807,10,Confirmation Category1,11,2022-01-17,2022-01-21,1970-01-01 01:49:29
100,4000038807,10,Confirmation Category1,12,2022-01-17,2022-01-21,1970-01-01 02:10:42
100,4000038807,10,Confirmation Category1,13,2022-01-17,2022-01-21,1970-01-01 02:36:33
100,4000038807,10,Confirmation Category1,14,2022-01-17,2022-01-21,1970-01-01 03:26:41
100,4000038807,10,Confirmation Category1,15,2022-01-17,2022-01-21,1970-01-01 03:54:28
100,4000038807,10,Confirmation Category1,16,2022-01-17,2022-01-21,1970-01-01 04:23:49
100,4000038807,10,Confirmation Category1,17,2022-01-17,2022-01-21,1970-01-01 04:52:39
100,4000038807,10,Confirmation Category1,18,2022-01-17,2022-01-21,1970-01-01 05:26:14
100,4000038807,10,Confirmation Category1,19,2022-01-17,2022-01-21,1970-01-01 05:41:41
100,4000038807,10,Confirmation Category1,20,2022-01-17,2022-01-21,1970-01-01 08:11:55
100,4000038808,10,Confirmation Category1,1,2022-01-15,2022-01-15,1970-01-01 05:30:31
100,4000038808,10,Confirmation Category1,2,2022-01-15,2022-01-15,1970-01-01 05:36:39
100,4000038808,10,Confirmation Category1,3,2022-01-15,2022-01-15,1970-01-01 06:20:07
100,4000038808,10,Confirmation Category1,4,2022-01-15,2022-01-15,1970-01-01 06:52:34
100,4000038808,10,Confirmation Category1,5,2022-01-15,2022-01-15,1970-01-01 07:02:55
100,4000038808,10,Confirmation Category1,6,2022-01-15,2022-01-15,1970-01-01 08:04:00
100,4000038808,10,Confirmation Category1,7,2022-01-15,2022-01-15,1970-01-01 08:08:16
100,4000038808,10,Confirmation Category1,8,2022-01-15,2022-01-15,1970-01-01 08:43:10
100,4000038808,10,Confirmation Category1,9,2022-01-15,2022-01-15,1970-01-01 08:59:09
100,4000038808,10,Confirmation Category1,10,2022-01-15,2022-01-15,1970-01-01 09:55:31
100,4000038808,10,Confirmation Category1,11,2022-01-15,2022-01-15,1970-01-01 10:20:08
100,4000038808,10,Confirmation Category1,12,2022-01-15,2022-01-15,1970-01-01 12:07:23
100,4000038808,10,Confirmation Category1,13,2022-01-15,2022-01-15,1970-01-01 13:31:54
100,4000038808,10,Confirmation Category1,14,2022-01-15,2022-01-15,1970-01-01 14:43:57
100,4000038808,10,Confirmation Category1,15,2022-01-15,2022-01-15,1970-01-01 14:48:56
100,4000038808,10,Confirmation Category1,16,2022-01-15,2022-01-15,1970-01-01 14:52:51
100,4000038808,10,Confirmation Category1,17,2022-01-15,2022-01-15,1970-01-01 15:22:56
100,4000038808,10,Confirmation Category1,18,2022-01-15,2022-01-15,1970-01-01 15:27:03
100,4000038808,10,Confirmation Category1,19,2022-01-15,2022-01-15,1970-01-01 15:57:35
100,4000038808,10,Confirmation Category1,20,2022-01-15,2022-01-15,1970-01-01 16:01:48
100,4000038808,10,Confirmation Category1,21,2022-01-15,2022-01-15,1970-01-01 16:26:40
100,4000038808,10,Confirmation Category1,22,2022-01-15,2022-01-15,1970-01-01 16:34:49
100,4000038808,10,Confirmation Category1,23,2022-01-15,2022-01-15,1970-01-01 17:12:16
100,4000038808,10,Confirmation Category1,24,2022-01-15,2022-01-15,1970-01-01 17:34:58
100,4000038808,10,Confirmation Category1,25,2022-01-15,2022-01-15,1970-01-01 18:16:29
100,4000038808,10,Confirmation Category1,26,2022-01-15,2022-01-15,1970-01-01 18:28:03
100,4000038808,10,Confirmation Category1,27,2022-01-15,2022-01-15,1970-01-01 18:48:21
100,4000038808,10,Confirmation Category1,28,2022-01-15,2022-01-15,1970-01-01 20:18:44
100,4000038808,10,Confirmation Category1,29,2022-01-15,2022-01-15,1970-01-01 20:45:05
100,4000038808,10,Confirmation Category1,30,2022-01-15,2022-01-15,1970-01-01 20:55:14
100,4000038808,10,Confirmation Category1,31,2022-01-15,2022-01-15,1970-01-01 21:26:43
100,4000038808,10,Confirmation Category1,32,2022-01-15,2022-01-15,1970-01-01 21:29:27
100,4000038808,10,Confirmation Category1,33,2022-01-15,2022-01-15,1970-01-01 22:06:47
100,4000038808,10,Confirmation Category1,34,2022-01-15,2022-01-15,1970-01-01 22:11:17
100,4000038808,10,Confirmation Category1,35,2022-01-15,2022-01-15,1970-01-01 22:42:57
100,4000038808,10,Confirmation Category1,36,2022-01-15,2022-01-15,1970-01-01 22:48:15
100,4000038808,10,Confirmation Category1,37,2022-01-15,2022-01-16,1970-01-01 00:13:09
100,4000038808,10,Confirmation Category1,38,2022-01-15,2022-01-16,1970-01-01 00:18:18
100,4000038808,10,Confirmation Category1,39,2022-01-15,2022-01-16,1970-01-01 00:44:23
100,4000038808,10,Confirmation Category1,40,2022-01-15,2022-01-16,1970-01-01 00:53:36
100,4000038808,10,Confirmation Category1,41,2022-01-15,2022-01-16,1970-01-01 01:09:39
100,4000038808,10,Confirmation Category1,42,2022-01-15,2022-01-16,1970-01-01 01:17:57
100,4000038808,10,Confirmation Category1,43,2022-01-15,2022-01-16,1970-01-01 01:33:53
100,4000038808,10,Confirmation Category1,44,2022-01-15,2022-01-16,1970-01-01 01:39:29
100,4000038808,10,Confirmation Category1,45,2022-01-15,2022-01-16,1970-01-01 01:44:05
100,4000038808,10,Confirmation Category1,46,2022-01-15,2022-01-16,1970-01-01 02:06:22
100,4000038808,10,Confirmation Category1,47,2022-01-15,2022-01-16,1970-01-01 02:11:53
100,4000038808,10,Confirmation Category1,48,2022-01-15,2022-01-16,1970-01-01 02:39:28
100,4000038808,10,Confirmation Category1,49,2022-01-15,2022-01-16,1970-01-01 02:44:26
100,4000038808,10,Confirmation Category1,50,2022-01-15,2022-01-16,1970-01-01 03:03:17
100,4000038808,10,Confirmation Category1,51,2022-01-15,2022-01-16,1970-01-01 03:07:47
100,4000038808,10,Confirmation Category1,52,2022-01-15,2022-01-16,1970-01-01 03:36:10
100,4000038808,10,Confirmation Category1,53,2022-01-15,2022-01-16,1970-01-01 03:41:11
100,4000038808,10,Confirmation Category1,54,2022-01-15,2022-01-16,1970-01-01 04:03:11
100,4000038808,10,Confirmation Category1,55,2022-01-15,2022-01-16,1970-01-01 04:07:30
100,4000038808,10,Confirmation Category1,56,2022-01-15,2022-01-16,1970-01-01 04:38:00
100,4000038808,10,Confirmation Category1,57,2022-01-15,2022-01-16,1970-01-01 04:44:58
100,4000038808,10,Confirmation Category1,58,2022-01-15,2022-01-16,1970-01-01 05:11:37
100,4000038808,10,Confirmation Category1,59,2022-01-15,2022-01-16,1970-01-01 05:25:01
100,4000038808,10,Confirmation Category1,60,2022-01-15,2022-01-16,1970-01-01 05:54:32
100,4000038808,10,Confirmation Category1,61,2022-01-15,2022-01-16,1970-01-01 05:59:26
100,4000038808,10,Confirmation Category1,62,2022-01-15,2022-01-16,1970-01-01 06:22:36
100,4000038808,10,Confirmation Category1,63,2022-01-15,2022-01-16,1970-01-01 06:34:21
100,4000038808,10,Confirmation Category1,64,2022-01-15,2022-01-16,1970-01-01 06:55:58
100,4000038808,10,Confirmation Category1,65,2022-01-15,2022-01-16,1970-01-01 07:21:27
100,4000038808,10,Confirmation Category1,66,2022-01-15,2022-01-16,1970-01-01 07:47:13
100,4000038808,10,Confirmation Category1,67,2022-01-15,2022-01-16,1970-01-01 08:28:06
100,4000038808,10,Confirmation Category1,68,2022-01-15,2022-01-16,1970-01-01 08:31:48
100,4000038808,10,Confirmation Category1,69,2022-01-15,2022-01-16,1970-01-01 09:42:06
100,4000038809,10,Confirmation Category1,1,2022-01-16,2022-01-16,1970-01-01 09:52:34
100,4000038809,10,Confirmation Category1,2,2022-01-16,2022-01-16,1970-01-01 10:29:01
100,4000038809,10,Confirmation Category1,3,2022-01-16,2022-01-16,1970-01-01 12:01:12
100,4000038809,10,Confirmation Category1,4,2022-01-16,2022-01-16,1970-01-01 12:35:10
100,4000038809,10,Confirmation Category1,5,2022-01-16,2022-01-16,1970-01-01 13:22:58
100,4000038809,10,Confirmation Category1,6,2022-01-16,2022-01-16,1970-01-01 13:26:16
100,4000038809,10,Confirmation Category1,7,2022-01-16,2022-01-16,1970-01-01 13:52:15
100,4000038809,10,Confirmation Category1,8,2022-01-16,2022-01-16,1970-01-01 13:57:42
100,4000038809,10,Confirmation Category1,9,2022-01-16,2022-01-16,1970-01-01 14:25:40
100,4000038809,10,Confirmation Category1,10,2022-01-16,2022-01-16,1970-01-01 14:28:19
100,4000038809,10,Confirmation Category1,11,2022-01-16,2022-01-16,1970-01-01 14:55:19
100,4000038809,10,Confirmation Category1,12,2022-01-16,2022-01-16,1970-01-01 14:58:24
100,4000038809,10,Confirmation Category1,13,2022-01-16,2022-01-16,1970-01-01 15:24:55
100,4000038809,10,Confirmation Category1,14,2022-01-16,2022-01-16,1970-01-01 15:27:44
100,4000038809,10,Confirmation Category1,15,2022-01-16,2022-01-16,1970-01-01 15:56:56
100,4000038809,10,Confirmation Category1,16,2022-01-16,2022-01-16,1970-01-01 15:59:45
100,4000038809,10,Confirmation Category1,17,2022-01-16,2022-01-16,1970-01-01 16:29:49
100,4000038809,10,Confirmation Category1,18,2022-01-16,2022-01-16,1970-01-01 16:56:36
100,4000038809,10,Confirmation Category1,19,2022-01-16,2022-01-16,1970-01-01 17:02:06
100,4000038809,10,Confirmation Category1,20,2022-01-16,2022-01-16,1970-01-01 17:30:31
100,4000038809,10,Confirmation Category1,21,2022-01-16,2022-01-16,1970-01-01 18:54:14
100,4000038809,10,Confirmation Category1,22,2022-01-16,2022-01-16,1970-01-01 18:57:34
100,4000038809,10,Confirmation Category1,23,2022-01-16,2022-01-16,1970-01-01 19:18:50
100,4000038809,10,Confirmation Category1,24,2022-01-16,2022-01-16,1970-01-01 19:23:25
100,4000038809,10,Confirmation Category1,25,2022-01-16,2022-01-16,1970-01-01 21:36:45
