Client,Account Number of Vendor or Creditor,Company Code,Key date of the last interest calculation,Validity Date for Withholding Tax Exemption Certificate,Certification date,Date on which the Record Was Created,Date of the last interest calculation run
100,Vendor644,CompanyCode20,,,,2019-05-30,
100,Vendor645,CompanyCode20,,,,2019-05-30,
100,Vendor646,CompanyCode20,,,,2019-05-30,
100,Vendor647,CompanyCode20,,,,2019-05-30,
100,Vendor648,CompanyCode20,,,,2019-05-30,
100,Vendor649,CompanyCode20,,,,2019-05-30,
100,Vendor650,CompanyCode20,,,,2019-05-30,
100,Vendor651,CompanyCode20,,,,2019-05-30,
100,Vendor652,CompanyCode20,,,,2019-05-30,
100,Vendor653,CompanyCode20,,,,2019-05-30,
100,Vendor654,CompanyCode20,,,,2019-05-30,
100,Vendor655,CompanyCode20,,,,2019-05-30,
100,Vendor656,CompanyCode20,,,,2019-05-30,
100,Vendor657,CompanyCode20,,,,2019-05-30,
100,Vendor658,CompanyCode20,,,,2019-05-30,
100,Vendor659,CompanyCode20,,,,2019-05-30,
100,Vendor660,CompanyCode20,,,,2019-05-30,
100,Vendor661,CompanyCode20,,,,2019-05-30,
100,Vendor662,CompanyCode20,,,,2019-05-30,
100,Vendor663,CompanyCode20,,,,2019-05-30,
100,Vendor664,CompanyCode20,,,,2019-05-30,
100,Vendor665,CompanyCode20,,,,2019-05-30,
100,Vendor666,CompanyCode20,,,,2019-05-30,
100,Vendor667,CompanyCode20,,,,2019-05-30,
100,Vendor668,CompanyCode20,,,,2019-05-30,
100,Vendor669,CompanyCode20,,,,2019-05-30,
100,Vendor670,CompanyCode20,,,,2019-05-30,
100,Vendor671,CompanyCode20,,,,2019-05-30,
100,Vendor672,CompanyCode20,,,,2019-05-30,
100,Vendor673,CompanyCode20,,,,2019-05-30,
100,Vendor674,CompanyCode20,,,,2019-05-30,
100,Vendor675,CompanyCode20,,,,2019-05-30,
100,Vendor676,CompanyCode20,,,,2019-05-30,
100,Vendor677,CompanyCode20,,,,2019-05-30,
100,Vendor678,CompanyCode20,,,,2019-05-30,
100,Vendor679,CompanyCode20,,,,2019-05-30,
100,Vendor680,CompanyCode20,,,,2019-05-30,
100,Vendor681,CompanyCode20,,,,2019-05-30,
100,Vendor1772,CompanyCode20,,,,2019-05-30,
100,Vendor1772,CompanyCode21,,,,2019-08-21,
100,Vendor3947,CompanyCode18,,,,2019-05-30,
100,Vendor3948,CompanyCode18,,,,2019-05-30,
100,Vendor3949,CompanyCode18,,,,2019-05-30,
100,Vendor3950,CompanyCode18,,,,2019-05-30,
100,Vendor3951,CompanyCode3,,,,2019-12-04,
100,Vendor3952,CompanyCode22,,,,2019-05-30,
100,Vendor3953,CompanyCode19,,,,2019-06-10,
100,Vendor3954,CompanyCode20,,,,2019-05-30,
100,Vendor3955,CompanyCode18,,,,2019-05-30,
100,Vendor3956,CompanyCode18,,,,2019-05-30,
100,Vendor3957,CompanyCode18,,,,2019-05-30,
100,Vendor3958,CompanyCode18,,,,2019-05-30,
100,Vendor2881,CompanyCode18,,,,2019-05-31,
100,Vendor2882,CompanyCode20,,,,2019-05-31,
100,Vendor2883,CompanyCode18,,,,2019-06-03,
100,Vendor2884,CompanyCode1,,,,2019-06-04,
100,Vendor2885,CompanyCode20,,,,2019-06-06,
100,Vendor2886,CompanyCode20,,,,2019-06-06,
100,Vendor2886,CompanyCode21,,,,2019-06-26,
100,Vendor2887,CompanyCode1,,,,2019-06-04,
100,Vendor2887,CompanyCode2,,,,2020-11-23,
100,Vendor2888,CompanyCode20,,,,2019-06-05,
100,Vendor2889,CompanyCode33,,,,2019-06-05,
100,Vendor2889,CompanyCode20,,,,2019-06-05,
100,Vendor2890,CompanyCode20,,,,2019-06-05,
100,Vendor2891,CompanyCode20,,,,2019-06-05,
100,Vendor2892,CompanyCode20,,,,2019-06-05,
100,Vendor2893,CompanyCode14,,,,2020-08-18,
100,Vendor2893,CompanyCode20,,,,2019-06-07,
100,Vendor2893,CompanyCode21,,,,2019-08-21,
100,Vendor2894,CompanyCode1,,,,2019-06-10,
100,Vendor2894,CompanyCode2,,,,2020-11-23,
100,Vendor2895,CompanyCode4,,,,2019-06-11,
100,Vendor2896,CompanyCode7,,,,2019-06-12,
100,Vendor2897,CompanyCode4,,,,2019-06-20,
100,Vendor2898,CompanyCode18,,,,2022-03-16,
100,Vendor2899,CompanyCode4,,,,2019-06-20,
100,Vendor2900,CompanyCode4,,,,2019-06-20,
100,Vendor2901,CompanyCode14,,,,2019-06-21,
100,Vendor2902,CompanyCode14,,,,2019-06-21,
100,Vendor2903,CompanyCode14,,,,2019-06-21,
100,Vendor2904,CompanyCode20,,,,2019-06-25,
100,Vendor2905,CompanyCode1,,,,2019-06-25,
100,Vendor2905,CompanyCode2,,,,2020-11-23,
100,Vendor2906,CompanyCode19,,,,2019-06-27,
100,Vendor2906,CompanyCode27,,,,2020-07-28,
100,Vendor2907,CompanyCode8,,,,2019-06-27,
100,Vendor2908,CompanyCode20,,,,2019-06-26,
100,Vendor2909,CompanyCode20,,,,2019-06-27,
100,Vendor2910,CompanyCode18,,,,2019-06-27,
100,Vendor2911,CompanyCode1,,,,2019-07-15,
100,Vendor2912,CompanyCode8,,,,2022-03-16,
100,Vendor2913,CompanyCode4,,,,2019-07-02,
100,Vendor2914,CompanyCode1,,,,2019-07-03,
100,Vendor2915,CompanyCode20,,,,2019-07-04,
100,Vendor2916,CompanyCode1,,,,2019-07-06,
100,Vendor2916,CompanyCode2,,,,2020-11-23,
100,Vendor2917,CompanyCode3,,,,2022-01-11,
100,Vendor2917,CompanyCode14,,,,2019-07-08,
100,Vendor2918,CompanyCode2,,,,2020-11-23,
100,Vendor2919,CompanyCode4,,,,2019-07-10,
100,Vendor2920,CompanyCode4,,,,2019-07-06,
100,Vendor2921,CompanyCode14,,,,2019-07-10,
100,Vendor2922,CompanyCode14,,,,2019-07-18,
100,Vendor2923,CompanyCode1,,,,2019-07-19,
100,Vendor2923,CompanyCode2,,,,2020-11-23,
100,Vendor2924,CompanyCode7,,,,2019-07-18,
100,Vendor2925,CompanyCode4,,,,2019-07-22,
100,Vendor2926,CompanyCode14,,,,2019-07-22,
100,Vendor2927,CompanyCode4,,,,2019-07-22,
100,Vendor2928,CompanyCode1,,,,2019-07-31,
100,Vendor2928,CompanyCode2,,,,2020-11-23,
100,Vendor2929,CompanyCode19,,,,2019-07-23,
100,Vendor2930,CompanyCode7,,,,2019-07-31,
100,Vendor2930,CompanyCode20,,,,2020-03-26,
100,Vendor2931,CompanyCode20,,,,2022-03-09,
100,Vendor2932,CompanyCode14,,,,2019-07-31,
100,Vendor2933,CompanyCode19,,,,2019-07-31,
100,Vendor2934,CompanyCode1,,,,2019-07-31,
100,Vendor2934,CompanyCode2,,,,2020-11-23,
100,Vendor2935,CompanyCode4,,,,2019-08-01,
100,Vendor2936,CompanyCode5,,,,2019-08-02,
100,Vendor2937,CompanyCode20,,,,2019-08-05,
100,Vendor2938,CompanyCode1,,,,2019-08-09,
100,Vendor2938,CompanyCode2,,,,2020-11-23,
100,Vendor2939,CompanyCode20,,,,2019-08-13,
100,Vendor4009,CompanyCode29,,,,2019-12-04,
100,Vendor4010,CompanyCode16,,,,2019-12-04,
100,Vendor4011,CompanyCode23,,,,2019-12-04,
100,Vendor4012,CompanyCode16,,,,2019-12-04,
100,Vendor2979,CompanyCode16,,,,2019-12-04,
100,Vendor2980,CompanyCode16,,,,2019-12-04,
100,Vendor2981,CompanyCode29,,,,2019-12-04,
100,Vendor2982,CompanyCode20,,,,2019-12-04,
100,Vendor2983,CompanyCode9,,,,2019-12-04,
100,Vendor2984,CompanyCode9,,,,2019-12-04,
100,Vendor2985,CompanyCode10,,,,2019-12-04,
100,Vendor2986,CompanyCode9,,,,2019-12-04,
100,Vendor2987,CompanyCode20,,,,2019-12-04,
100,Vendor2988,CompanyCode20,,,,2019-12-04,
100,Vendor2989,CompanyCode20,,,,2019-12-04,
100,Vendor2990,CompanyCode20,,,,2019-12-04,
100,Vendor2991,CompanyCode25,,,,2021-06-11,
100,Vendor2991,CompanyCode16,,,,2019-12-04,
100,Vendor2992,CompanyCode20,,,,2019-12-04,
100,Vendor2993,CompanyCode9,,,,2019-12-04,
100,Vendor2994,CompanyCode20,,,,2019-12-04,
100,Vendor2995,CompanyCode16,,,,2019-12-04,
100,Vendor2996,CompanyCode20,,,,2019-12-04,
100,Vendor2997,CompanyCode20,,,,2019-12-04,
100,Vendor2998,CompanyCode9,,,,2019-12-04,
100,Vendor2999,CompanyCode20,,,,2019-12-04,
100,Vendor3000,CompanyCode20,,,,2019-12-04,
100,Vendor3001,CompanyCode20,,,,2019-12-04,
100,Vendor3002,CompanyCode20,,,,2019-12-04,
100,Vendor3003,CompanyCode20,,,,2019-12-04,
100,Vendor3004,CompanyCode20,,,,2019-12-04,
100,Vendor3005,CompanyCode20,,,,2019-12-04,
100,Vendor3006,CompanyCode20,,,,2019-12-04,
100,Vendor3007,CompanyCode20,,,,2019-12-04,
100,Vendor3008,CompanyCode20,,,,2019-12-04,
100,Vendor3009,CompanyCode20,,,,2019-12-04,
100,Vendor3010,CompanyCode20,,,,2019-12-04,
100,Vendor3011,CompanyCode26,,,,2019-12-04,
100,Vendor3012,CompanyCode20,,,,2019-12-04,
100,Vendor3013,CompanyCode20,,,,2019-12-04,
100,Vendor3014,CompanyCode20,,,,2019-12-04,
100,Vendor3015,CompanyCode20,,,,2019-12-04,
100,Vendor3015,CompanyCode21,,,,2022-02-03,
100,Vendor3016,CompanyCode20,,,,2019-12-04,
100,Vendor3017,CompanyCode20,,,,2019-12-04,
100,Vendor3018,CompanyCode20,,,,2019-12-04,
100,Vendor3019,CompanyCode20,,,,2019-12-04,
100,Vendor3020,CompanyCode20,,,,2019-12-04,
100,Vendor3021,CompanyCode26,,,,2019-12-04,
100,Vendor3022,CompanyCode20,,,,2019-12-04,
100,Vendor3023,CompanyCode20,,,,2019-12-04,
100,Vendor3024,CompanyCode20,,,,2019-12-04,
100,Vendor3025,CompanyCode20,,,,2019-12-04,
100,Vendor3026,CompanyCode20,,,,2019-12-04,
100,Vendor3027,CompanyCode20,,,,2019-12-04,
100,Vendor3028,CompanyCode20,,,,2019-12-04,
100,Vendor3029,CompanyCode20,,,,2019-12-04,
100,Vendor3030,CompanyCode20,,,,2019-12-04,
100,Vendor3031,CompanyCode20,,,,2019-12-04,
100,Vendor3032,CompanyCode23,,,,2019-12-04,
100,Vendor3033,CompanyCode20,,,,2019-12-04,
100,Vendor3034,CompanyCode20,,,,2019-12-04,
100,Vendor3035,CompanyCode20,,,,2019-12-04,
100,Vendor3036,CompanyCode20,,,,2019-12-04,
100,Vendor3037,CompanyCode20,,,,2019-12-04,
100,Vendor3038,CompanyCode20,,,,2019-12-04,
100,Vendor950,CompanyCode20,,,,2019-12-04,
100,Vendor951,CompanyCode20,,,,2019-12-04,
100,Vendor2153,CompanyCode22,,,,2021-09-16,
100,Vendor2153,CompanyCode14,,,,2020-05-05,
100,Vendor2153,CompanyCode24,,,,2020-11-24,
100,Vendor2153,CompanyCode18,,,,2020-05-05,
100,Vendor2153,CompanyCode20,,,,2021-06-15,
100,Vendor2154,CompanyCode20,,,,2020-05-04,
100,Vendor2155,CompanyCode21,,,,2020-05-07,
100,Vendor2156,CompanyCode18,,,,2020-05-11,
100,Vendor2157,CompanyCode4,,,,2020-05-12,
100,Vendor2158,CompanyCode14,,,,2020-05-08,
100,Vendor2159,CompanyCode4,,,,2020-05-08,
100,Vendor2160,CompanyCode20,,,,2020-05-13,
100,Vendor2161,CompanyCode20,,,,2020-05-19,
100,Vendor2162,CompanyCode21,,,,2020-05-19,
100,Vendor2163,CompanyCode1,,,,2020-05-22,
100,Vendor2163,CompanyCode2,,,,2020-11-23,
100,Vendor2164,CompanyCode20,,,,2020-05-25,
100,Vendor2165,CompanyCode16,,,,2020-05-14,
100,Vendor2166,CompanyCode18,,,,2020-05-19,
100,Vendor2167,CompanyCode24,,,,2020-05-19,
100,Vendor2168,CompanyCode10,,,,2021-07-22,
100,Vendor2169,CompanyCode19,,,,2020-05-19,
100,Vendor2170,CompanyCode7,,,,2021-08-19,
100,Vendor2170,CompanyCode8,,,,2020-10-14,
100,Vendor2170,CompanyCode9,,,,2021-08-19,
100,Vendor2171,CompanyCode20,,,,2020-05-20,
100,Vendor2172,CompanyCode20,,,,2020-06-02,
100,Vendor2173,CompanyCode14,,,,2020-06-03,
100,Vendor2174,CompanyCode7,,,,2020-06-08,
100,Vendor2175,CompanyCode15,,,,2020-06-08,
100,Vendor2176,CompanyCode20,,,,2020-06-02,
100,Vendor2177,CompanyCode20,,,,2020-06-17,
100,Vendor2178,CompanyCode19,,,,2020-06-08,
100,Vendor2179,CompanyCode30,,,,2022-02-28,
100,Vendor2180,CompanyCode4,,,,2020-06-10,
100,Vendor2181,CompanyCode20,,,,2020-06-10,
100,Vendor2182,CompanyCode7,,,,2020-11-30,
100,Vendor2182,CompanyCode8,,,,2020-11-30,
100,Vendor2182,CompanyCode9,,,,2020-06-10,
100,Vendor2182,CompanyCode10,,,,2020-06-10,
100,Vendor2183,CompanyCode4,,,,2020-06-10,
100,Vendor2184,CompanyCode20,,,,2020-06-10,
100,Vendor2185,CompanyCode20,,,,2020-06-16,
100,Vendor2186,CompanyCode14,,,,2020-06-15,
100,Vendor2186,CompanyCode21,,,,2021-07-01,
100,Vendor2187,CompanyCode20,,,,2020-06-17,
100,Vendor969,CompanyCode20,,,,2020-06-24,
100,Vendor970,CompanyCode14,,,,2020-07-02,
100,Vendor971,CompanyCode8,,,,2020-07-03,
100,Vendor972,CompanyCode7,,,,2020-07-10,
100,Vendor973,CompanyCode14,,,,2020-07-03,
100,Vendor974,CompanyCode4,,,,2020-07-13,
100,Vendor975,CompanyCode20,,,,2020-07-13,
100,Vendor976,CompanyCode19,,,,2020-07-14,
100,Vendor977,CompanyCode19,,,,2020-07-17,
100,Vendor978,CompanyCode15,,,,2020-07-20,
100,Vendor979,CompanyCode20,,,,2020-07-23,
100,Vendor980,CompanyCode20,,,,2020-07-23,
100,Vendor981,CompanyCode4,,,,2020-07-20,
100,Vendor982,CompanyCode20,,,,2020-07-21,
100,Vendor983,CompanyCode20,,,,2020-07-23,
100,Vendor984,CompanyCode14,,,,2020-07-27,
100,Vendor985,CompanyCode18,,,,2020-07-30,
100,Vendor986,CompanyCode19,,,,2020-08-04,
100,Vendor986,CompanyCode27,,,,2020-08-04,
100,Vendor987,CompanyCode17,,,,2020-08-04,
100,Vendor987,CompanyCode29,,,,2020-08-04,
100,Vendor988,CompanyCode4,,,,2020-08-10,
100,Vendor988,CompanyCode5,,,,2021-11-08,
100,Vendor989,CompanyCode4,,,,2020-08-06,
100,Vendor990,CompanyCode21,,,,2020-08-06,
100,Vendor991,CompanyCode20,,,,2020-08-06,
100,Vendor992,CompanyCode1,,,,2020-08-07,
100,Vendor992,CompanyCode2,,,,2020-11-23,
100,Vendor993,CompanyCode8,,,,2020-08-14,
100,Vendor994,CompanyCode7,,,,2020-08-17,
100,Vendor994,CompanyCode8,,,,2020-08-17,
100,Vendor995,CompanyCode21,,,,2020-08-18,
100,Vendor996,CompanyCode21,,,,2020-08-13,
100,Vendor997,CompanyCode20,,,,2020-08-13,
100,Vendor998,CompanyCode7,,,,2020-08-20,
100,Vendor999,CompanyCode4,,,,2020-08-20,
100,Vendor1000,CompanyCode20,,,,2020-08-19,
100,Vendor1001,CompanyCode7,,,,2020-08-24,
100,Vendor1002,CompanyCode20,,,,2020-08-27,
100,Vendor1003,CompanyCode20,,,,2020-08-27,
100,Vendor1004,CompanyCode20,,,,2020-09-01,
100,Vendor1005,CompanyCode20,,,,2020-09-03,
100,Vendor1006,CompanyCode14,,,,2020-12-14,
100,Vendor1006,CompanyCode21,,,,2020-09-01,
100,Vendor1007,CompanyCode1,,,,2020-09-03,
100,Vendor1008,CompanyCode14,,,,2020-09-04,
100,Vendor3225,CompanyCode1,,,,2021-08-09,
100,Vendor3226,CompanyCode14,,,,2021-08-16,
100,Vendor2188,CompanyCode20,,,,2021-08-19,
100,Vendor2189,CompanyCode8,,,,2021-08-11,
100,Vendor2190,CompanyCode29,,,,2021-08-11,
100,Vendor2191,CompanyCode2,,,,2021-08-12,
100,Vendor2192,CompanyCode3,,,,2021-08-13,
100,Vendor2193,CompanyCode20,,,,2021-08-12,
100,Vendor2194,CompanyCode4,,,,2021-08-12,
100,Vendor2195,CompanyCode21,,,,2021-08-19,
100,Vendor2196,CompanyCode20,,,,2021-08-19,
100,Vendor2197,CompanyCode1,,,,2021-08-26,
100,Vendor2198,CompanyCode2,,,,2021-08-26,
100,Vendor2199,CompanyCode1,,,,2021-08-27,
100,Vendor2200,CompanyCode1,,,,2021-08-27,
100,Vendor2201,CompanyCode14,,,,2021-09-06,
100,Vendor2202,CompanyCode4,,,,2021-09-13,
100,Vendor2203,CompanyCode4,,,,2021-09-16,
100,Vendor2204,CompanyCode20,,,,2021-08-26,
100,Vendor2205,CompanyCode20,,,,2021-09-02,
100,Vendor2206,CompanyCode20,,,,2021-09-02,
100,Vendor2207,CompanyCode20,,,,2021-09-02,
100,Vendor2208,CompanyCode1,,,,2021-09-08,
100,Vendor2209,CompanyCode14,,,,2021-09-09,
100,Vendor2210,CompanyCode1,,,,2021-09-10,
100,Vendor2211,CompanyCode4,,,,2021-09-03,
100,Vendor2212,CompanyCode4,,,,2021-09-03,
100,Vendor2213,CompanyCode2,,,,2021-09-05,
100,Vendor2214,CompanyCode2,,,,2021-09-05,
100,Vendor2215,CompanyCode2,,,,2021-09-05,
100,Vendor2216,CompanyCode4,,,,2021-09-13,
100,Vendor2217,CompanyCode4,,,,2021-09-13,
100,Vendor2218,CompanyCode3,,,,2021-09-10,
100,Vendor2219,CompanyCode14,,,,2021-09-16,
100,Vendor2220,CompanyCode21,,,,2021-09-14,
100,Vendor2221,CompanyCode4,,,,2021-09-14,
100,Vendor2222,CompanyCode1,,,,2021-09-17,
100,Vendor2222,CompanyCode2,,,,2021-09-17,
100,Vendor2223,CompanyCode21,,,,2021-09-23,
100,Vendor2224,CompanyCode20,,,,2021-09-23,
100,Vendor2225,CompanyCode4,,,,2021-09-16,
100,Vendor2226,CompanyCode4,,,,2021-09-23,
100,Vendor2227,CompanyCode14,,,,2021-09-28,
100,Vendor2228,CompanyCode20,,,,2021-09-28,
100,Vendor2228,CompanyCode21,,,,2021-12-09,
100,Vendor2229,CompanyCode18,,,,2021-09-16,
100,Vendor2230,CompanyCode14,,,,2021-09-16,
100,Vendor2231,CompanyCode14,,,,2021-09-16,
100,Vendor2232,CompanyCode2,,,,2021-09-17,
100,Vendor2233,CompanyCode21,,,,2021-09-17,
100,Vendor2234,CompanyCode20,,,,2021-09-20,
100,Vendor2235,CompanyCode18,,,,2021-09-21,
100,Vendor2236,CompanyCode20,,,,2021-09-23,
100,Vendor2237,CompanyCode12,,,,2021-12-01,
100,Vendor2238,CompanyCode8,,,,2022-03-23,
100,Vendor2239,CompanyCode20,,,,2021-09-27,
100,Vendor2240,CompanyCode4,,,,2021-09-23,
100,Vendor2241,CompanyCode18,,,,2021-09-24,
100,Vendor2242,CompanyCode13,,,,2021-12-01,
100,Vendor2243,CompanyCode21,,,,2021-09-28,
100,Vendor2244,CompanyCode20,,,,2021-09-29,
100,Vendor2245,CompanyCode22,,,,2021-10-05,
100,Vendor2246,CompanyCode2,,,,2021-10-06,
100,Vendor2247,CompanyCode4,,,,2021-10-27,
100,Vendor2248,CompanyCode2,,,,2021-09-30,
100,Vendor2249,CompanyCode14,,,,2021-10-05,
100,Vendor2250,CompanyCode14,,,,2021-10-05,
100,Vendor2251,CompanyCode4,,,,2021-09-30,
100,Vendor2252,CompanyCode14,,,,2021-10-05,
100,Vendor2253,CompanyCode20,,,,2022-02-28,
100,Vendor2254,CompanyCode4,,,,2021-10-08,
100,Vendor2255,CompanyCode20,,,,2021-10-07,
100,Vendor2256,CompanyCode18,,,,2021-10-20,
100,Vendor2257,CompanyCode20,,,,2021-10-20,
100,Vendor2258,CompanyCode7,,,,2021-10-14,
100,Vendor2259,CompanyCode23,,,,2021-10-19,
100,Vendor2260,CompanyCode20,,,,2021-10-19,
100,Vendor2261,CompanyCode20,,,,2022-02-16,
100,Vendor2262,CompanyCode20,,,,2021-10-18,
100,Vendor2263,CompanyCode18,,,,2021-10-20,
100,Vendor2264,CompanyCode2,,,,2021-12-16,
100,Vendor2265,CompanyCode2,,,,2021-10-20,
100,Vendor2266,CompanyCode1,,,,2021-10-20,
100,Vendor2266,CompanyCode2,,,,2021-10-20,
100,Vendor2267,CompanyCode2,,,,2021-10-21,
100,Vendor2268,CompanyCode4,,,,2021-10-21,
100,Vendor2269,CompanyCode20,,,,2021-10-21,
100,Vendor2270,CompanyCode21,,,,2022-01-24,
100,Vendor2271,CompanyCode20,,,,2021-10-20,
100,Vendor2272,CompanyCode4,,,,2021-10-20,
100,Vendor2273,CompanyCode7,,,,2021-10-26,
100,Vendor2274,CompanyCode20,,,,2021-11-02,
100,Vendor2275,CompanyCode1,,,,2021-11-03,
100,Vendor2276,CompanyCode20,,,,2021-11-04,
100,Vendor2277,CompanyCode21,,,,2021-11-02,
100,Vendor2278,CompanyCode2,,,,2021-11-04,
100,Vendor2279,CompanyCode20,,,,2021-11-02,
100,Vendor2280,CompanyCode20,,,,2021-11-02,
100,Vendor2281,CompanyCode9,,,,2021-11-09,
100,Vendor2282,CompanyCode8,,,,2021-11-09,
100,Vendor2283,CompanyCode4,,,,2021-11-03,
100,Vendor2284,CompanyCode1,,,,2022-01-13,
100,Vendor2285,CompanyCode4,,,,2021-11-08,
100,Vendor2286,CompanyCode14,,,,2021-11-07,
100,Vendor2287,CompanyCode18,,,,2021-11-07,
100,Vendor2288,CompanyCode18,,,,2021-11-07,
100,Vendor2289,CompanyCode5,,,,2021-11-16,
100,Vendor2290,CompanyCode20,,,,2021-11-08,
100,Vendor2291,CompanyCode1,,,,2021-11-15,
100,Vendor2292,CompanyCode1,,,,2021-11-15,
100,Vendor2292,CompanyCode2,,,,2021-11-15,
100,Vendor2293,CompanyCode1,,,,2021-11-09,
100,Vendor2294,CompanyCode14,,,,2021-11-11,
100,Vendor2295,CompanyCode2,,,,2021-11-12,
100,Vendor2296,CompanyCode19,,,,2021-11-10,
100,Vendor2297,CompanyCode4,,,,2021-11-15,
100,Vendor2298,CompanyCode4,,,,2021-11-16,
100,Vendor2299,CompanyCode18,,,,2021-11-19,
100,Vendor2300,CompanyCode14,,,,2021-11-18,
100,Vendor2301,CompanyCode7,,,,2021-11-22,
100,Vendor2302,CompanyCode29,,,,2021-11-22,
100,Vendor2303,CompanyCode9,,,,2021-11-22,
100,Vendor2304,CompanyCode9,,,,2021-11-22,
100,Vendor2305,CompanyCode7,,,,2021-11-22,
100,Vendor2305,CompanyCode8,,,,2022-01-04,
100,Vendor2306,CompanyCode19,,,,2021-11-22,
100,Vendor2307,CompanyCode1,,,,2021-11-26,
100,Vendor2308,CompanyCode4,,,,2021-11-26,
100,Vendor2309,CompanyCode4,,,,2021-12-02,
100,Vendor2310,CompanyCode18,,,,2021-12-09,
100,Vendor2311,CompanyCode21,,,,2021-11-23,
100,Vendor2312,CompanyCode14,,,,2021-11-22,
100,Vendor2313,CompanyCode9,,,,2021-11-25,
100,Vendor81,CompanyCode13,,,,2022-03-10,
100,Vendor82,CompanyCode20,,,,2019-05-30,
100,Vendor82,CompanyCode21,,,,2018-11-28,
100,Vendor83,CompanyCode20,,,,2019-05-30,
100,Vendor83,CompanyCode21,,,,2018-11-28,
100,Vendor84,CompanyCode20,,,,2019-05-30,
100,Vendor84,CompanyCode21,,,,2018-11-28,
100,Vendor85,CompanyCode20,,,,2019-05-30,
100,Vendor86,CompanyCode20,,,,2019-05-30,
100,Vendor86,CompanyCode21,,,,2018-11-28,
100,Vendor87,CompanyCode20,,,,2019-05-30,
100,Vendor88,CompanyCode20,,,,2019-05-30,
100,Vendor89,CompanyCode20,,,,2019-05-30,
100,Vendor90,CompanyCode20,,,,2019-05-30,
100,Vendor91,CompanyCode20,,,,2019-05-30,
100,Vendor91,CompanyCode21,,,,2018-11-28,
100,Vendor92,CompanyCode21,,,,2018-11-28,
100,Vendor93,CompanyCode7,,,,2018-11-28,
100,Vendor93,CompanyCode8,,,,2018-11-28,
100,Vendor93,CompanyCode9,,,,2019-12-04,
100,Vendor93,CompanyCode23,,,,2019-12-04,
100,Vendor94,CompanyCode20,,,,2019-05-30,
100,Vendor94,CompanyCode21,,,,2018-11-28,
100,Vendor95,CompanyCode20,,,,2019-05-30,
100,Vendor95,CompanyCode21,,,,2018-11-28,
100,Vendor96,CompanyCode20,,,,2019-05-30,
100,Vendor97,CompanyCode20,,,,2019-05-30,
100,Vendor98,CompanyCode20,,,,2019-05-30,
100,Vendor99,CompanyCode20,,,,2019-05-30,
100,Vendor99,CompanyCode21,,,,2018-11-28,
100,Vendor100,CompanyCode20,,,,2019-05-30,
100,Vendor100,CompanyCode21,,,,2018-11-28,
100,Vendor101,CompanyCode20,,,,2019-05-30,
100,Vendor101,CompanyCode21,,,,2018-11-28,
100,Vendor102,CompanyCode20,,,,2019-05-30,
100,Vendor103,CompanyCode20,,,,2019-05-30,
100,Vendor104,CompanyCode20,,,,2019-05-30,
100,Vendor104,CompanyCode21,,,,2018-11-28,
100,Vendor105,CompanyCode20,,,,2019-12-04,
100,Vendor106,CompanyCode20,,,,2019-05-30,
100,Vendor106,CompanyCode21,,,,2018-11-28,
100,Vendor107,CompanyCode13,,,,2022-01-07,
100,Vendor108,CompanyCode6,,,,2019-12-04,
100,Vendor108,CompanyCode7,,,,2018-11-28,
100,Vendor108,CompanyCode9,,,,2019-12-04,
100,Vendor108,CompanyCode10,,,,2019-12-04,
100,Vendor108,CompanyCode11,,,,2019-02-27,
100,Vendor109,CompanyCode23,,,,2019-12-04,
100,Vendor110,CompanyCode21,,,,2018-11-28,
100,Vendor111,CompanyCode20,,,,2019-05-30,
100,Vendor112,CompanyCode7,,,,2018-11-28,
100,Vendor112,CompanyCode8,,,,2019-12-19,
100,Vendor112,CompanyCode13,,,,2021-12-01,
100,Vendor113,CompanyCode7,,,,2018-11-28,
100,Vendor113,CompanyCode9,,,,2019-12-04,
100,Vendor113,CompanyCode23,,,,2019-12-04,
100,Vendor114,CompanyCode4,,,,2020-04-20,
100,Vendor114,CompanyCode20,,,,2019-05-30,
100,Vendor114,CompanyCode21,,,,2018-11-28,
100,Vendor115,CompanyCode21,,,,2018-11-28,
100,Vendor116,CompanyCode20,,,,2019-05-30,
100,Vendor116,CompanyCode21,,,,2018-11-28,
100,Vendor117,CompanyCode20,,,,2019-05-30,
100,Vendor117,CompanyCode21,,,,2018-11-28,
100,Vendor118,CompanyCode9,,,,2019-12-04,
100,Vendor119,CompanyCode21,,,,2018-11-28,
100,Vendor120,CompanyCode8,,,,2018-11-28,
100,Vendor121,CompanyCode8,,,,2018-11-28,
100,Vendor122,CompanyCode8,,,,2018-11-28,
100,Vendor123,CompanyCode8,,,,2018-11-28,
100,Vendor124,CompanyCode8,,,,2018-11-28,
100,Vendor125,CompanyCode7,,,,2019-04-25,
100,Vendor125,CompanyCode8,,,,2018-11-28,
100,Vendor126,CompanyCode7,,,,2018-11-28,
100,Vendor127,CompanyCode7,,,,2018-11-28,
100,Vendor128,CompanyCode8,,,,2018-11-28,
100,Vendor129,CompanyCode8,,,,2018-11-28,
100,Vendor130,CompanyCode8,,,,2018-11-28,
100,Vendor131,CompanyCode7,,,,2018-11-28,
100,Vendor131,CompanyCode8,,,,2018-11-28,
100,Vendor132,CompanyCode7,,,,2018-11-28,
100,Vendor132,CompanyCode8,,,,2018-11-28,
100,Vendor133,CompanyCode8,,,,2018-11-28,
