Client,Material Number,Plant
100,MAT3511,Plant5
100,MAT3512,Plant6
100,MAT3513,Plant4
100,MAT3514,Plant4
100,MAT3515,Plant4
100,MAT3516,Plant4
100,MAT3517,Plant4
100,MAT3518,Plant4
100,MAT3519,Plant4
100,MAT3520,Plant4
100,MAT3521,Plant4
100,MAT3522,Plant4
100,MAT3523,Plant4
100,MAT3524,Plant4
100,MAT3525,Plant10
100,MAT3526,Plant10
100,MAT3527,Plant10
100,MAT3528,Plant10
100,MAT3529,Plant10
100,MAT3530,Plant10
100,MAT3531,Plant10
100,MAT3532,Plant10
100,MAT3533,Plant10
100,MAT3534,Plant10
100,MAT3535,Plant10
100,MAT3536,Plant10
100,MAT3537,Plant10
100,MAT3538,Plant10
100,MAT3539,Plant10
100,MAT3540,Plant10
100,MAT3541,Plant10
100,MAT3542,Plant10
100,MAT3543,Plant10
100,MAT3544,Plant10
100,MAT3545,Plant10
100,MAT3546,Plant10
100,MAT3547,Plant10
100,MAT3548,Plant10
100,MAT3549,Plant10
100,MAT3550,Plant10
100,MAT3551,Plant10
100,MAT3552,Plant10
100,MAT3553,Plant10
100,MAT3554,Plant10
100,MAT3555,Plant10
100,MAT3556,Plant10
100,MAT3557,Plant10
100,MAT3558,Plant10
100,MAT3559,Plant10
100,MAT3560,Plant10
100,MAT3561,Plant10
100,MAT3562,Plant10
100,MAT3563,Plant10
100,MAT3564,Plant10
100,MAT3565,Plant10
100,MAT3566,Plant10
100,MAT3567,Plant10
100,MAT3568,Plant10
100,MAT3569,Plant10
100,MAT3570,Plant10
100,MAT3571,Plant10
100,MAT3572,Plant10
100,MAT3573,Plant10
100,MAT3574,Plant10
100,MAT3575,Plant10
100,MAT3576,Plant10
100,MAT3577,Plant10
100,MAT3578,Plant10
100,MAT3579,Plant10
100,MAT3580,Plant10
100,MAT3581,Plant10
100,MAT3582,Plant10
100,MAT3583,Plant1
100,MAT3584,Plant10
100,MAT3585,Plant5
100,MAT3586,Plant10
100,MAT3587,Plant10
100,MAT3588,Plant10
100,MAT3589,Plant10
100,MAT3590,Plant4
100,MAT3591,Plant2
100,MAT3592,Plant1
100,MAT3592,Plant2
100,MAT3593,Plant6
100,MAT3594,Plant3
100,MAT3595,Plant6
100,MAT3596,Plant6
100,MAT3597,Plant6
100,MAT3598,Plant4
100,MAT3599,Plant9
100,MAT3600,Plant5
100,MAT3601,Plant1
100,MAT3602,Plant1
100,MAT3603,Plant5
100,MAT3604,Plant3
100,MAT3605,Plant1
100,MAT3606,Plant1
100,MAT3607,Plant4
100,MAT3608,Plant5
100,MAT3609,Plant4
100,MAT3610,Plant6
100,MAT3611,Plant6
100,MAT3612,Plant6
100,MAT3613,Plant9
100,MAT3614,Plant9
100,MAT3615,Plant5
100,MAT3616,Plant9
100,MAT3617,Plant9
100,MAT3618,Plant9
100,MAT3619,Plant10
100,MAT3620,Plant10
100,MAT3621,Plant10
100,MAT3622,Plant10
100,MAT3623,Plant5
100,MAT3624,Plant5
100,MAT3625,Plant5
100,MAT3626,Plant5
100,MAT3627,Plant13
100,MAT3628,Plant5
100,MAT3629,Plant5
100,MAT3630,Plant5
100,MAT3631,Plant5
100,MAT3632,Plant5
100,MAT3633,Plant8
100,MAT3634,Plant5
100,MAT3635,Plant1
100,MAT3636,Plant5
100,MAT3637,Plant5
100,MAT3637,Plant6
100,MAT3638,Plant5
100,MAT3639,Plant10
100,MAT3640,Plant10
100,MAT3641,Plant10
100,MAT3642,Plant5
100,MAT3643,Plant6
100,MAT3644,Plant13
100,MAT3645,Plant13
100,MAT3646,Plant5
100,MAT3647,Plant5
100,MAT3648,Plant5
100,MAT3649,Plant5
100,MAT3650,Plant13
100,MAT3651,Plant5
100,MAT3652,Plant5
100,MAT3653,Plant7
100,MAT3654,Plant13
100,MAT3655,Plant6
100,MAT3656,Plant6
100,MAT3657,Plant5
100,MAT3658,Plant5
100,MAT3659,Plant20
100,MAT3660,Plant20
100,MAT3661,Plant20
100,MAT3662,Plant20
100,MAT3663,Plant20
100,MAT3664,Plant20
100,MAT3665,Plant20
100,MAT3666,Plant20
100,MAT3667,Plant20
100,MAT3668,Plant20
100,MAT3669,Plant20
100,MAT3670,Plant20
100,MAT3671,Plant20
100,MAT3672,Plant20
100,MAT3673,Plant20
100,MAT3674,Plant13
100,MAT3675,Plant13
100,MAT3676,Plant13
100,MAT3677,Plant13
100,MAT3678,Plant13
100,MAT3679,Plant13
100,MAT3680,Plant13
100,MAT3681,Plant13
100,MAT3682,Plant13
100,MAT3683,Plant13
100,MAT3684,Plant13
100,MAT3685,Plant13
100,MAT3686,Plant13
100,MAT3687,Plant13
100,MAT3688,Plant13
100,MAT3689,Plant13
100,MAT3690,Plant13
100,MAT3691,Plant13
100,MAT3692,Plant13
100,MAT3693,Plant13
100,MAT3694,Plant13
100,MAT3695,Plant13
100,MAT3696,Plant13
100,MAT3697,Plant13
100,MAT3698,Plant13
100,MAT3699,Plant13
100,MAT3700,Plant13
100,MAT3701,Plant13
100,MAT3702,Plant13
100,MAT3703,Plant13
100,MAT3704,Plant13
100,MAT3705,Plant13
100,MAT3706,Plant13
100,MAT3707,Plant13
100,MAT3708,Plant13
100,MAT3709,Plant13
100,MAT3710,Plant13
100,MAT3711,Plant13
100,MAT3712,Plant13
100,MAT3713,Plant13
100,MAT3714,Plant13
100,MAT3715,Plant13
100,MAT3716,Plant13
100,MAT3717,Plant13
100,MAT3718,Plant13
100,MAT3719,Plant13
100,MAT3720,Plant13
100,MAT3721,Plant13
100,MAT3722,Plant13
100,MAT3723,Plant13
100,MAT3724,Plant13
100,MAT3725,Plant13
100,MAT3726,Plant13
100,MAT3727,Plant13
100,MAT3728,Plant13
100,MAT3729,Plant13
100,MAT3730,Plant13
100,MAT3731,Plant13
100,MAT3732,Plant13
100,MAT3733,Plant13
100,MAT3734,Plant13
100,MAT3735,Plant13
100,MAT3736,Plant13
100,MAT3737,Plant13
100,MAT3738,Plant13
100,MAT3739,Plant13
100,MAT3740,Plant13
100,MAT3741,Plant13
100,MAT3742,Plant13
100,MAT3743,Plant13
100,MAT3744,Plant13
100,MAT3745,Plant13
100,MAT3746,Plant13
100,MAT3747,Plant13
100,MAT3748,Plant13
100,MAT3749,Plant13
100,MAT3750,Plant13
100,MAT3751,Plant13
100,MAT3752,Plant13
100,MAT3753,Plant13
100,MAT3754,Plant13
100,MAT3755,Plant13
100,MAT3756,Plant13
100,MAT3757,Plant13
100,MAT3758,Plant13
100,MAT3759,Plant13
100,MAT3760,Plant13
100,MAT3761,Plant13
100,MAT3762,Plant13
100,MAT3763,Plant13
100,MAT3764,Plant13
100,MAT3765,Plant13
100,MAT3766,Plant13
100,MAT3767,Plant13
100,MAT3768,Plant13
100,MAT3769,Plant13
100,MAT3770,Plant13
100,MAT3771,Plant13
100,MAT3772,Plant13
100,MAT3773,Plant13
100,MAT3774,Plant13
100,MAT3775,Plant13
100,MAT3776,Plant13
100,MAT3777,Plant13
100,MAT3778,Plant13
100,MAT3779,Plant13
100,MAT3780,Plant13
100,MAT3781,Plant13
100,MAT3782,Plant13
100,MAT3783,Plant13
100,MAT3784,Plant13
100,MAT3785,Plant13
100,MAT3786,Plant13
100,MAT3787,Plant13
100,MAT3788,Plant13
100,MAT3789,Plant13
100,MAT3790,Plant13
100,MAT3791,Plant13
100,MAT3792,Plant13
100,MAT3793,Plant13
100,MAT3794,Plant13
100,MAT3795,Plant13
100,MAT3796,Plant13
100,MAT3797,Plant13
100,MAT3798,Plant13
100,MAT3799,Plant13
100,MAT3800,Plant13
100,MAT3801,Plant13
100,MAT3802,Plant13
100,MAT3803,Plant13
100,MAT3804,Plant13
100,MAT3805,Plant13
100,MAT3806,Plant13
100,MAT3807,Plant13
100,MAT3808,Plant13
100,MAT3809,Plant13
100,MAT3810,Plant13
100,MAT3811,Plant13
100,MAT3812,Plant13
100,MAT3813,Plant13
100,MAT3814,Plant13
100,MAT3815,Plant13
100,MAT3816,Plant13
100,MAT3817,Plant13
100,MAT3818,Plant13
100,MAT3819,Plant13
100,MAT3820,Plant13
100,MAT3821,Plant13
100,MAT3822,Plant13
100,MAT3823,Plant13
100,MAT3824,Plant13
100,MAT3825,Plant13
100,MAT3826,Plant13
100,MAT3827,Plant13
100,MAT3828,Plant13
100,MAT3829,Plant13
100,MAT3830,Plant13
100,MAT3831,Plant13
100,MAT3832,Plant13
100,MAT3833,Plant13
100,MAT3834,Plant13
100,MAT3835,Plant13
100,MAT3836,Plant13
100,MAT3837,Plant13
100,MAT3838,Plant13
100,MAT3839,Plant13
100,MAT3840,Plant13
100,MAT3841,Plant13
100,MAT3842,Plant13
100,MAT3843,Plant13
100,MAT3844,Plant13
100,MAT3845,Plant13
100,MAT3846,Plant13
100,MAT3847,Plant13
100,MAT3848,Plant13
100,MAT3849,Plant13
100,MAT3850,Plant13
100,MAT3851,Plant13
100,MAT3852,Plant13
100,MAT3853,Plant13
100,MAT3854,Plant13
100,MAT3855,Plant13
100,MAT3856,Plant13
100,MAT3857,Plant13
100,MAT3858,Plant13
100,MAT3859,Plant13
100,MAT3860,Plant14
100,MAT3861,Plant13
100,MAT3862,Plant13
100,MAT3863,Plant13
100,MAT3864,Plant13
100,MAT3865,Plant13
100,MAT3866,Plant13
100,MAT3867,Plant13
100,MAT3868,Plant13
100,MAT3869,Plant13
100,MAT3870,Plant13
100,MAT3871,Plant13
100,MAT3872,Plant13
100,MAT3873,Plant13
100,MAT3874,Plant13
100,MAT3875,Plant13
100,MAT3876,Plant13
100,MAT3877,Plant13
100,MAT3878,Plant13
100,MAT3879,Plant13
100,MAT3880,Plant13
100,MAT3881,Plant13
100,MAT3882,Plant13
100,MAT3883,Plant13
100,MAT3884,Plant13
100,MAT3885,Plant13
100,MAT3886,Plant13
100,MAT3887,Plant13
100,MAT3888,Plant13
100,MAT3889,Plant13
100,MAT3890,Plant13
100,MAT3891,Plant13
100,MAT3892,Plant13
100,MAT3893,Plant13
100,MAT3894,Plant13
100,MAT3895,Plant13
100,MAT3896,Plant13
100,MAT3897,Plant13
100,MAT3898,Plant13
100,MAT3899,Plant13
100,MAT3900,Plant13
100,MAT3901,Plant13
100,MAT3902,Plant8
100,MAT3903,Plant8
100,MAT3904,Plant8
100,MAT3905,Plant8
100,MAT3906,Plant8
100,MAT3907,Plant8
100,MAT3908,Plant8
100,MAT3909,Plant8
100,MAT3910,Plant8
100,MAT3911,Plant8
100,MAT3912,Plant8
100,MAT3913,Plant8
100,MAT3914,Plant8
100,MAT3915,Plant8
100,MAT3916,Plant8
100,MAT3917,Plant8
100,MAT3918,Plant8
100,MAT3919,Plant8
100,MAT3920,Plant8
100,MAT3921,Plant8
100,MAT3922,Plant8
100,MAT3923,Plant8
100,MAT3924,Plant8
100,MAT3925,Plant8
100,MAT3926,Plant8
100,MAT3927,Plant8
100,MAT3928,Plant8
100,MAT3929,Plant8
100,MAT3930,Plant8
100,MAT3931,Plant8
100,MAT3932,Plant8
100,MAT3933,Plant8
100,MAT3934,Plant8
100,MAT3935,Plant8
100,MAT3936,Plant8
100,MAT3937,Plant8
100,MAT3938,Plant8
100,MAT3939,Plant8
100,MAT3940,Plant8
100,MAT3941,Plant8
100,MAT3942,Plant8
100,MAT3943,Plant8
100,MAT3944,Plant8
100,MAT3945,Plant8
100,MAT3946,Plant8
100,MAT3947,Plant8
100,MAT3948,Plant8
100,MAT3949,Plant8
100,MAT3950,Plant8
100,MAT3951,Plant8
100,MAT3952,Plant8
100,MAT3953,Plant8
100,MAT3954,Plant8
100,MAT3955,Plant8
100,MAT3956,Plant8
100,MAT3957,Plant8
100,MAT3958,Plant8
100,MAT3959,Plant8
100,MAT3960,Plant8
100,MAT3961,Plant8
100,MAT3962,Plant8
100,MAT3963,Plant8
100,MAT3964,Plant8
100,MAT3965,Plant8
100,MAT3966,Plant8
100,MAT3967,Plant8
100,MAT3968,Plant8
100,MAT3969,Plant8
100,MAT3970,Plant8
100,MAT3971,Plant8
100,MAT3972,Plant8
100,MAT3973,Plant8
100,MAT3974,Plant8
100,MAT3975,Plant8
100,MAT3976,Plant8
100,MAT3977,Plant8
100,MAT3978,Plant8
100,MAT3979,Plant8
100,MAT3980,Plant8
100,MAT3981,Plant8
100,MAT3982,Plant8
100,MAT3983,Plant8
100,MAT3984,Plant8
100,MAT3985,Plant8
100,MAT3986,Plant8
100,MAT3987,Plant8
100,MAT3988,Plant8
100,MAT3989,Plant8
100,MAT3990,Plant8
100,MAT3991,Plant8
100,MAT3992,Plant8
100,MAT3993,Plant8
100,MAT3994,Plant8
100,MAT3995,Plant8
100,MAT3996,Plant8
100,MAT3997,Plant8
100,MAT3998,Plant8
100,MAT3999,Plant8
100,MAT4000,Plant8
100,MAT4001,Plant8
100,MAT4002,Plant8
100,MAT4003,Plant8
100,MAT4004,Plant8
100,MAT4005,Plant8
100,MAT4006,Plant8
100,MAT4007,Plant8
100,MAT4008,Plant8
100,MAT4009,Plant8
100,MAT4010,Plant8
100,MAT4011,Plant8
100,MAT4012,Plant8
100,MAT4013,Plant8
100,MAT4014,Plant8
100,MAT4015,Plant8
100,MAT4016,Plant8
100,MAT4017,Plant8
100,MAT4018,Plant8
100,MAT4019,Plant8
100,MAT4020,Plant8
100,MAT4021,Plant8
100,MAT4022,Plant8
100,MAT4023,Plant8
100,MAT4024,Plant8
100,MAT4025,Plant8
100,MAT4026,Plant8
100,MAT4027,Plant8
100,MAT4028,Plant8
100,MAT4029,Plant8
100,MAT4030,Plant7
100,MAT4031,Plant7
100,MAT4032,Plant7
100,MAT4033,Plant7
100,MAT4034,Plant7
100,MAT4035,Plant7
100,MAT4036,Plant7
100,MAT4037,Plant7
100,MAT4038,Plant7
100,MAT4039,Plant7
100,MAT4040,Plant7
100,MAT4041,Plant7
100,MAT4042,Plant7
100,MAT4043,Plant7
100,MAT4044,Plant7
100,MAT4045,Plant7
100,MAT4046,Plant7
100,MAT4047,Plant7
100,MAT4048,Plant7
100,MAT4049,Plant7
100,MAT4050,Plant7
100,MAT4051,Plant7
100,MAT4052,Plant7
100,MAT4053,Plant7
100,MAT4054,Plant7
100,MAT4055,Plant7
100,MAT4056,Plant7
100,MAT4057,Plant7
100,MAT4058,Plant7
100,MAT4059,Plant7
100,MAT4060,Plant7
100,MAT4061,Plant7
100,MAT4062,Plant7
100,MAT4063,Plant7
100,MAT4064,Plant7
100,MAT4065,Plant7
100,MAT4066,Plant7
100,MAT4067,Plant7
100,MAT4068,Plant7
100,MAT4069,Plant7
100,MAT4070,Plant7
100,MAT4071,Plant7
100,MAT4072,Plant7
100,MAT4073,Plant7
100,MAT4074,Plant7
100,MAT4075,Plant7
100,MAT4076,Plant7
100,MAT4077,Plant7
100,MAT4078,Plant7
100,MAT4079,Plant7
100,MAT4080,Plant7
100,MAT4081,Plant7
100,MAT4082,Plant7
100,MAT4083,Plant7
100,MAT4084,Plant7
100,MAT4085,Plant7
100,MAT4086,Plant7
100,MAT4087,Plant7
100,MAT4088,Plant7
100,MAT4089,Plant7
100,MAT4090,Plant7
100,MAT4091,Plant7
100,MAT4092,Plant7
100,MAT4093,Plant7
100,MAT4094,Plant7
100,MAT4095,Plant7
100,MAT4096,Plant7
100,MAT4097,Plant7
100,MAT4098,Plant7
100,MAT4099,Plant7
100,MAT4100,Plant7
100,MAT4101,Plant7
100,MAT4102,Plant7
100,MAT4103,Plant7
100,MAT4104,Plant7
100,MAT4105,Plant7
100,MAT4106,Plant7
100,MAT4107,Plant7
100,MAT4108,Plant7
100,MAT4109,Plant7
100,MAT4110,Plant7
100,MAT4111,Plant7
100,MAT4112,Plant7
100,MAT4113,Plant7
100,MAT4114,Plant7
100,MAT4115,Plant7
100,MAT4116,Plant7
100,MAT4117,Plant7
100,MAT4118,Plant7
100,MAT4119,Plant7
100,MAT4120,Plant7
100,MAT4121,Plant7
100,MAT4122,Plant7
100,MAT4123,Plant7
100,MAT4124,Plant7
100,MAT4125,Plant7
100,MAT4126,Plant7
100,MAT4127,Plant8
100,MAT4128,Plant8
100,MAT4129,Plant8
100,MAT4130,Plant7
100,MAT4131,Plant7
100,MAT4132,Plant7
100,MAT4133,Plant8
100,MAT4134,Plant13
100,MAT4135,Plant13
100,MAT4136,Plant13
100,MAT4137,Plant8
100,MAT4138,Plant8
100,MAT4139,Plant8
100,MAT4140,Plant8
100,MAT4141,Plant8
100,MAT4142,Plant13
100,MAT4143,Plant13
100,MAT4144,Plant13
100,MAT4145,Plant7
100,MAT4146,Plant13
100,MAT4147,Plant13
100,MAT4148,Plant8
100,MAT4149,Plant8
100,MAT4150,Plant8
100,MAT4151,Plant8
100,MAT4152,Plant8
100,MAT4153,Plant8
100,MAT4154,Plant8
100,MAT4155,Plant8
100,MAT4156,Plant8
100,MAT4157,Plant13
100,MAT4158,Plant7
100,MAT4159,Plant7
100,MAT4160,Plant13
100,MAT4161,Plant13
100,MAT4162,Plant13
100,MAT4163,Plant8
100,MAT4164,Plant13
100,MAT4165,Plant13
100,MAT4166,Plant13
100,MAT4167,Plant13
100,MAT4168,Plant13
100,MAT4169,Plant13
100,MAT4170,Plant13
100,MAT4171,Plant13
100,MAT4172,Plant8
100,MAT4173,Plant8
100,MAT4174,Plant8
100,MAT4175,Plant8
100,MAT4176,Plant8
100,MAT4177,Plant8
100,MAT4178,Plant8
100,MAT4179,Plant7
100,MAT4180,Plant8
100,MAT4181,Plant13
100,MAT4182,Plant13
100,MAT4183,Plant13
100,MAT4184,Plant5
100,MAT4185,Plant14
100,MAT4186,Plant14
100,MAT4187,Plant14
100,MAT4188,Plant13
100,MAT4189,Plant13
100,MAT4190,Plant14
100,MAT4191,Plant13
100,MAT4192,Plant7
100,MAT4193,Plant7
100,MAT4194,Plant7
100,MAT4195,Plant7
100,MAT4196,Plant13
100,MAT4197,Plant13
100,MAT4198,Plant13
100,MAT4199,Plant7
100,MAT4200,Plant7
100,MAT4201,Plant7
100,MAT4202,Plant7
100,MAT4203,Plant7
100,MAT4204,Plant13
100,MAT4205,Plant13
100,MAT4206,Plant7
100,MAT4207,Plant7
100,MAT4208,Plant7
100,MAT4209,Plant7
100,MAT4210,Plant13
100,MAT4211,Plant8
100,MAT4212,Plant13
100,MAT4213,Plant13
100,MAT4214,Plant14
100,MAT4215,Plant13
100,MAT4216,Plant13
100,MAT4217,Plant13
100,MAT4218,Plant13
100,MAT4219,Plant13
100,MAT4220,Plant8
100,MAT4221,Plant8
100,MAT4222,Plant13
100,MAT4223,Plant13
100,MAT4224,Plant13
100,MAT4225,Plant13
100,MAT4226,Plant13
100,MAT4227,Plant13
100,MAT4228,Plant8
100,MAT4229,Plant13
100,MAT4230,Plant8
100,MAT4231,Plant13
100,MAT4232,Plant13
100,MAT4233,Plant20
100,MAT4234,Plant7
100,MAT4235,Plant8
100,MAT4236,Plant13
100,MAT4237,Plant13
100,MAT4238,Plant13
100,MAT4239,Plant13
100,MAT4240,Plant13
100,MAT4241,Plant8
100,MAT4242,Plant8
100,MAT4243,Plant8
100,MAT4244,Plant14
100,MAT4245,Plant14
100,MAT4246,Plant14
100,MAT4247,Plant14
100,MAT4248,Plant13
100,MAT4249,Plant8
100,MAT4250,Plant7
100,MAT4251,Plant13
100,MAT4252,Plant13
100,MAT4253,Plant13
100,MAT4254,Plant13
100,MAT4255,Plant8
100,MAT4256,Plant13
100,MAT4257,Plant13
100,MAT4258,Plant13
100,MAT4259,Plant13
100,MAT4260,Plant8
100,MAT4261,Plant8
100,MAT4262,Plant7
100,MAT4263,Plant7
100,MAT4264,Plant13
100,MAT4265,Plant13
100,MAT4266,Plant13
100,MAT4267,Plant13
100,MAT4268,Plant13
100,MAT4269,Plant13
100,MAT4270,Plant13
100,MAT4271,Plant13
100,MAT4272,Plant13
100,MAT4273,Plant13
100,MAT4274,Plant13
100,MAT4275,Plant13
100,MAT4276,Plant13
100,MAT4277,Plant13
100,MAT4278,Plant13
100,MAT4279,Plant13
100,MAT4280,Plant7
100,MAT4281,Plant7
100,MAT4282,Plant7
100,MAT4283,Plant7
100,MAT4284,Plant7
100,MAT4285,Plant3
100,MAT4286,Plant3
100,MAT4287,Plant3
100,MAT4288,Plant3
100,MAT4289,Plant3
100,MAT4290,Plant3
100,MAT4291,Plant3
100,MAT4292,Plant3
100,MAT4293,Plant3
100,MAT4294,Plant3
100,MAT4295,Plant3
100,MAT4296,Plant3
100,MAT4297,Plant3
100,MAT4298,Plant3
100,MAT4299,Plant3
100,MAT4300,Plant3
100,MAT4301,Plant3
100,MAT4302,Plant3
100,MAT4303,Plant3
100,MAT4304,Plant3
100,MAT4305,Plant3
100,MAT4306,Plant3
100,MAT4307,Plant3
100,MAT4308,Plant3
100,MAT4309,Plant3
100,MAT4310,Plant3
100,MAT4311,Plant3
100,MAT4312,Plant3
100,MAT4313,Plant3
100,MAT4314,Plant3
100,MAT4315,Plant3
100,MAT4316,Plant3
100,MAT4317,Plant3
100,MAT4318,Plant3
100,MAT4319,Plant3
100,MAT4320,Plant3
100,MAT4321,Plant3
100,MAT4322,Plant3
100,MAT4323,Plant3
100,MAT4324,Plant3
100,MAT4325,Plant3
100,MAT4326,Plant3
100,MAT4327,Plant3
100,MAT4328,Plant3
100,MAT4329,Plant3
100,MAT4330,Plant3
100,MAT4331,Plant3
100,MAT4332,Plant1
100,MAT4333,Plant1
100,MAT4334,Plant1
100,MAT4335,Plant1
100,MAT4336,Plant1
100,MAT4337,Plant1
100,MAT4338,Plant1
100,MAT4339,Plant1
100,MAT4340,Plant1
100,MAT4341,Plant1
100,MAT4342,Plant1
100,MAT4343,Plant1
100,MAT4344,Plant1
100,MAT4345,Plant1
100,MAT4346,Plant1
100,MAT4347,Plant1
100,MAT4348,Plant1
100,MAT4349,Plant1
100,MAT4350,Plant1
100,MAT4351,Plant1
100,MAT4352,Plant1
100,MAT4353,Plant1
100,MAT4354,Plant1
100,MAT4355,Plant1
100,MAT4356,Plant1
100,MAT4357,Plant1
100,MAT4358,Plant1
100,MAT4359,Plant1
100,MAT4360,Plant1
100,MAT4361,Plant1
100,MAT4362,Plant1
100,MAT4363,Plant1
100,MAT4364,Plant1
100,MAT4365,Plant1
100,MAT4366,Plant1
100,MAT4367,Plant1
100,MAT4368,Plant1
100,MAT4369,Plant1
100,MAT4370,Plant1
100,MAT4371,Plant1
100,MAT4372,Plant1
100,MAT4373,Plant1
100,MAT4374,Plant1
100,MAT4375,Plant1
100,MAT4376,Plant1
100,MAT4377,Plant1
100,MAT4378,Plant1
100,MAT4379,Plant1
100,MAT4380,Plant1
100,MAT4381,Plant1
100,MAT4382,Plant1
100,MAT4383,Plant1
100,MAT4384,Plant1
100,MAT4385,Plant1
100,MAT4386,Plant1
100,MAT4387,Plant1
100,MAT4388,Plant1
100,MAT4389,Plant1
100,MAT4390,Plant1
100,MAT4391,Plant6
100,MAT4392,Plant6
100,MAT4393,Plant6
100,MAT4394,Plant6
100,MAT4395,Plant6
100,MAT4396,Plant6
100,MAT4397,Plant6
100,MAT4398,Plant6
100,MAT4399,Plant6
100,MAT4400,Plant6
100,MAT4401,Plant6
100,MAT4402,Plant6
100,MAT4403,Plant6
100,MAT4404,Plant6
100,MAT4405,Plant6
100,MAT4406,Plant6
100,MAT4407,Plant6
100,MAT4408,Plant6
100,MAT4409,Plant6
100,MAT4410,Plant6
100,MAT4411,Plant6
100,MAT4412,Plant6
100,MAT4413,Plant6
100,MAT4414,Plant6
100,MAT4415,Plant6
100,MAT4416,Plant6
100,MAT4417,Plant6
100,MAT4418,Plant6
100,MAT4419,Plant6
100,MAT4420,Plant6
100,MAT4421,Plant6
100,MAT4422,Plant4
100,MAT4423,Plant4
100,MAT4424,Plant4
100,MAT4425,Plant4
100,MAT4426,Plant4
100,MAT4427,Plant4
100,MAT4428,Plant4
100,MAT4429,Plant4
100,MAT4430,Plant13
100,MAT4431,Plant1
100,MAT4432,Plant3
100,MAT4433,Plant3
100,MAT4434,Plant8
100,MAT4435,Plant8
100,MAT4436,Plant3
100,MAT4437,Plant3
100,MAT4438,Plant3
100,MAT4439,Plant3
100,MAT4440,Plant3
100,MAT4441,Plant3
100,MAT4442,Plant3
100,MAT4443,Plant3
100,MAT4444,Plant3
100,MAT4445,Plant3
100,MAT4446,Plant3
100,MAT4447,Plant3
100,MAT4448,Plant3
100,MAT4449,Plant3
100,MAT4450,Plant3
100,MAT4451,Plant3
100,MAT4452,Plant3
100,MAT4453,Plant9
100,MAT4454,Plant9
100,MAT4455,Plant9
100,MAT4456,Plant9
100,MAT4457,Plant9
100,MAT4458,Plant9
100,MAT4459,Plant9
100,MAT4460,Plant9
100,MAT4461,Plant9
100,MAT4462,Plant9
100,MAT4463,Plant9
100,MAT4464,Plant9
100,MAT4465,Plant9
100,MAT4466,Plant9
100,MAT4467,Plant9
100,MAT4468,Plant9
100,MAT4469,Plant9
100,MAT4470,Plant9
100,MAT4471,Plant9
100,MAT4472,Plant9
100,MAT4473,Plant9
100,MAT4474,Plant9
100,MAT4475,Plant9
100,MAT4476,Plant9
100,MAT4477,Plant9
100,MAT4478,Plant9
100,MAT4479,Plant9
100,MAT4480,Plant9
100,MAT4481,Plant9
100,MAT4482,Plant9
100,MAT4483,Plant9
100,MAT4484,Plant9
100,MAT4485,Plant9
100,MAT4486,Plant9
100,MAT4487,Plant9
100,MAT4488,Plant9
100,MAT4489,Plant4
100,MAT4490,Plant4
100,MAT4491,Plant4
100,MAT4492,Plant4
100,MAT4493,Plant5
100,MAT4494,Plant5
100,MAT4495,Plant5
100,MAT4496,Plant5
100,MAT4497,Plant4
100,MAT4498,Plant4
100,MAT4499,Plant4
100,MAT4500,Plant4
100,MAT4501,Plant4
100,MAT4502,Plant4
100,MAT4503,Plant4
100,MAT4504,Plant4
100,MAT4505,Plant4
100,MAT4506,Plant4
100,MAT4507,Plant4
100,MAT4508,Plant6
100,MAT4509,Plant6
100,MAT4510,Plant6
100,MAT4511,Plant3
100,MAT4512,Plant7
100,MAT4513,Plant7
100,MAT4514,Plant9
100,MAT4515,Plant9
100,MAT4516,Plant9
100,MAT4517,Plant9
100,MAT4518,Plant9
100,MAT4519,Plant9
100,MAT4520,Plant9
100,MAT4521,Plant9
100,MAT4522,Plant9
100,MAT4523,Plant9
100,MAT4524,Plant9
100,MAT4525,Plant9
100,MAT4526,Plant9
100,MAT4527,Plant9
100,MAT4528,Plant9
100,MAT4529,Plant9
100,MAT4530,Plant9
100,MAT4531,Plant9
100,MAT4532,Plant9
100,MAT4533,Plant9
100,MAT4534,Plant9
100,MAT4535,Plant9
100,MAT4536,Plant13
100,MAT4537,Plant13
100,MAT4538,Plant13
100,MAT4539,Plant13
100,MAT4540,Plant13
100,MAT4541,Plant14
100,MAT4542,Plant14
100,MAT4543,Plant13
100,MAT4544,Plant13
100,MAT4545,Plant13
100,MAT4546,Plant13
100,MAT4547,Plant8
100,MAT4548,Plant8
100,MAT4549,Plant5
100,MAT4550,Plant13
100,MAT4551,Plant13
100,MAT4552,Plant13
100,MAT4553,Plant6
100,MAT4554,Plant2
100,MAT4555,Plant2
100,MAT4556,Plant6
100,MAT4557,Plant5
100,MAT4558,Plant2
100,MAT4559,Plant2
100,MAT4560,Plant7
100,MAT4561,Plant7
100,MAT4562,Plant6
100,MAT4563,Plant13
100,MAT4564,Plant8
100,MAT4565,Plant8
100,MAT4566,Plant5
100,MAT4567,Plant5
100,MAT4568,Plant5
100,MAT4569,Plant5
100,MAT4570,Plant5
100,MAT4571,Plant5
100,MAT4572,Plant5
100,MAT4573,Plant5
100,MAT4574,Plant5
100,MAT4575,Plant5
100,MAT4576,Plant7
100,MAT4577,Plant5
100,MAT4578,Plant5
100,MAT4579,Plant7
100,MAT4580,Plant6
100,MAT4581,Plant10
100,MAT4582,Plant7
100,MAT4583,Plant7
100,MAT4584,Plant5
