Previous delivery date,Committed Date,Purchasing Document Number,Item Number of Purchasing Document,Item Delivery Date,Delivery Schedule Line Counter,Loading Date,Client,Material Staging/Availability Date,Statistics-Relevant Delivery Date
,,4000022296,10,2022-01-14,1,,100,,2022-01-14
,,4000022297,10,2022-01-14,1,,100,,2022-01-14
,,4000022298,10,2022-01-14,1,,100,,2022-01-14
,,4000022299,10,2022-01-14,1,,100,,2022-01-14
,,4000022300,10,2022-01-14,1,,100,,2022-01-14
,,4000022301,10,2022-01-14,1,,100,,2022-01-14
,,4000022302,10,2022-01-14,1,,100,,2022-01-14
,,4000022303,10,2022-01-14,1,,100,,2022-01-14
,,4000022304,10,2022-01-14,1,,100,,2022-01-14
,,4000022305,10,2022-01-14,1,,100,,2022-01-14
,,4000022306,10,2022-01-14,1,,100,,2022-01-14
,,4000022307,10,2022-01-14,1,,100,,2022-01-14
,,4000022308,10,2022-01-14,1,,100,,2022-01-14
,,4000022309,10,2022-01-14,1,,100,,2022-01-14
,,4000022310,10,2022-01-14,1,,100,,2022-01-14
,,4000022311,10,2022-01-14,1,,100,,2022-01-14
,,4000022312,10,2022-01-14,1,,100,,2022-01-14
,,4000022313,10,2022-01-14,1,,100,,2022-01-14
,,4000022314,10,2022-01-14,1,,100,,2022-01-14
,,4000022315,10,2022-01-14,1,,100,,2022-01-14
,,4000022316,10,2022-01-14,1,,100,,2022-01-14
,,4000022317,10,2022-01-14,1,,100,,2022-01-14
,,4000022318,10,2022-01-14,1,,100,,2022-01-14
,,4000022319,10,2022-01-14,1,,100,,2022-01-14
,,4000022320,10,2022-01-14,1,,100,,2022-01-14
,,4000022321,10,2022-01-14,1,,100,,2022-01-14
,,4000022322,10,2022-01-14,1,,100,,2022-01-14
,,4000022323,10,2022-01-14,1,,100,,2022-01-14
,,4000022324,10,2022-01-14,1,,100,,2022-01-14
,,4000022325,10,2022-01-14,1,,100,,2022-01-14
,,4000022326,10,2022-01-14,1,,100,,2022-01-14
,,4000022327,10,2022-01-14,1,,100,,2022-01-14
,,4000022328,10,2022-01-14,1,,100,,2022-01-14
,,4000022329,10,2022-01-14,1,,100,,2022-01-14
,,4000022330,10,2022-01-14,1,,100,,2022-01-14
,,4000022331,10,2022-01-14,1,,100,,2022-01-14
,,4000022332,10,2022-01-14,1,,100,,2022-01-14
,,4000022333,10,2022-01-14,1,,100,,2022-01-14
,,4000022334,10,2022-01-14,1,,100,,2022-01-14
,,4000022335,10,2022-01-14,1,,100,,2022-01-14
,,4000022336,10,2022-01-14,1,,100,,2022-01-14
,,4000022337,10,2022-01-14,1,,100,,2022-01-14
,,4000022338,10,2022-01-14,1,,100,,2022-01-14
,,4000022339,10,2022-01-14,1,,100,,2022-01-14
,,4000022340,10,2022-01-14,1,,100,,2022-01-14
,,4000022341,10,2022-01-14,1,,100,,2022-01-14
,,4000022342,10,2022-01-14,1,,100,,2022-01-14
,,4000022343,10,2022-01-14,1,,100,,2022-01-14
,,4000022344,10,2022-01-14,1,,100,,2022-01-14
,,4000022345,10,2022-01-14,1,,100,,2022-01-14
,,4000022346,10,2022-01-14,1,,100,,2022-01-14
,,4000022347,10,2022-01-14,1,,100,,2022-01-14
,,4000022348,10,2022-01-14,1,,100,,2022-01-14
,,4000022349,10,2022-01-14,1,,100,,2022-01-14
,,4000022350,10,2022-01-14,1,,100,,2022-01-14
,,4000022351,10,2022-01-14,1,,100,,2022-01-14
,,4000022352,10,2022-01-14,1,,100,,2022-01-14
,,4000022353,10,2022-01-14,1,,100,,2022-01-14
,,4000022354,10,2022-01-14,1,,100,,2022-01-14
,,4000022355,10,2022-01-14,1,,100,,2022-01-14
,,4000022356,10,2022-01-14,1,,100,,2022-01-14
,,4000022357,10,2022-01-14,1,,100,,2022-01-14
,,4000022358,10,2022-01-14,1,,100,,2022-01-14
,,4000022359,10,2022-01-14,1,,100,,2022-01-14
,,4000022360,10,2022-01-14,1,,100,,2022-01-14
,,4000022361,10,2022-01-14,1,,100,,2022-01-14
,,4000022362,10,2022-01-14,1,,100,,2022-01-14
,,4000022363,10,2022-01-14,1,,100,,2022-01-14
,,4000022364,10,2022-01-14,1,,100,,2022-01-14
,,4000022365,10,2022-01-14,1,,100,,2022-01-14
,,4000022366,10,2022-01-14,1,,100,,2022-01-14
,,4000022367,10,2022-01-14,1,,100,,2022-01-14
,,4000022368,10,2022-01-14,1,,100,,2022-01-14
,,4000022369,10,2022-01-14,1,,100,,2022-01-14
,,4000022370,10,2022-01-14,1,,100,,2022-01-14
,,4000022371,10,2022-01-14,1,,100,,2022-01-14
,,4000022372,10,2022-01-14,1,,100,,2022-01-14
,,4000022373,10,2022-01-14,1,,100,,2022-01-14
,,4000022374,10,2022-01-14,1,,100,,2022-01-14
,,4000022375,10,2022-01-14,1,,100,,2022-01-14
,,4000022376,10,2022-01-14,1,,100,,2022-01-14
,,4000022377,10,2022-01-14,1,,100,,2022-01-14
,,4000022378,10,2022-01-14,1,,100,,2022-01-14
,,4000022379,10,2022-01-14,1,,100,,2022-01-14
,,4000022380,10,2022-01-14,1,,100,,2022-01-14
,,4000022381,10,2022-01-14,1,,100,,2022-01-14
,,4000022382,10,2022-01-14,1,,100,,2022-01-14
,,4000022383,10,2022-01-14,1,,100,,2022-01-14
,,4000022384,10,2022-01-14,1,,100,,2022-01-14
,,4000022385,10,2022-01-14,1,,100,,2022-01-14
,,4000022386,10,2022-01-14,1,,100,,2022-01-14
,,4000022387,10,2022-01-14,1,,100,,2022-01-14
,,4000022388,10,2022-01-14,1,,100,,2022-01-14
,,4000022389,10,2022-01-14,1,,100,,2022-01-14
,,4000022390,10,2022-01-14,1,,100,,2022-01-14
,,4000022391,10,2022-01-14,1,,100,,2022-01-14
,,4000022392,10,2022-01-14,1,,100,,2022-01-14
,,4000022393,10,2022-01-14,1,,100,,2022-01-14
,,4000022394,10,2022-01-14,1,,100,,2022-01-14
,,4000022395,10,2022-01-14,1,,100,,2022-01-14
,,4000022396,10,2022-01-14,1,,100,,2022-01-14
,,4000022397,10,2022-01-14,1,,100,,2022-01-14
,,4000022398,10,2022-01-14,1,,100,,2022-01-14
,,4000022399,10,2022-01-14,1,,100,,2022-01-14
,,4000022400,10,2022-01-14,1,,100,,2022-01-14
,,4000022401,10,2022-01-14,1,,100,,2022-01-14
,,4000022402,10,2022-01-14,1,,100,,2022-01-14
,,4000022403,10,2022-01-14,1,,100,,2022-01-14
,,4000022404,10,2022-01-14,1,,100,,2022-01-14
,,4000022405,10,2022-01-14,1,,100,,2022-01-14
,,4000022406,10,2022-01-14,1,,100,,2022-01-14
,,4000022407,10,2022-01-14,1,,100,,2022-01-14
,,4000022408,10,2022-01-14,1,,100,,2022-01-14
,,4000022409,10,2022-01-14,1,,100,,2022-01-14
,,4000022410,10,2022-01-14,1,,100,,2022-01-14
,,4000022411,10,2022-01-14,1,,100,,2022-01-14
,,4000022412,10,2022-01-14,1,,100,,2022-01-14
,,4000022413,10,2022-01-14,1,,100,,2022-01-14
,,4000022414,10,2022-01-14,1,,100,,2022-01-14
,,4000022415,10,2022-01-15,1,,100,,2022-01-15
,,4000022416,10,2022-01-15,1,,100,,2022-01-15
,,4000022417,10,2022-01-15,1,,100,,2022-01-15
,,4000022418,10,2022-01-15,1,,100,,2022-01-15
,,4000022419,10,2022-01-15,1,,100,,2022-01-15
,,4000022420,10,2022-01-15,1,,100,,2022-01-15
,,4000022421,10,2022-01-15,1,,100,,2022-01-15
,,4000022422,10,2022-01-15,1,,100,,2022-01-15
,,4000022423,10,2022-01-15,1,,100,,2022-01-15
,,4000022424,10,2022-01-15,1,,100,,2022-01-15
,,4000022425,10,2022-01-15,1,,100,,2022-01-15
,,4000022426,10,2022-01-15,1,,100,,2022-01-15
,,4000022427,10,2022-01-15,1,,100,,2022-01-15
,,4000040991,10,2022-01-15,1,,100,,2022-01-15
,,4000040992,10,2022-01-15,1,,100,,2022-01-15
,,4000040993,10,2022-01-15,1,,100,,2022-01-15
,,4000040994,10,2022-01-15,1,,100,,2022-01-15
,,4000040995,10,2022-01-15,1,,100,,2022-01-15
,,4000040996,10,2022-01-15,1,,100,,2022-01-15
,,4000040997,10,2022-01-15,1,,100,,2022-01-15
,,4000040998,10,2022-01-15,1,,100,,2022-01-15
,,4000040999,10,2022-01-15,1,,100,,2022-01-15
,,4000041000,10,2022-01-15,1,,100,,2022-01-15
,,4000041001,10,2022-01-15,1,,100,,2022-01-15
,,4000041002,10,2022-01-15,1,,100,,2022-01-15
,,4000041003,10,2022-01-15,1,,100,,2022-01-15
,,4000041004,10,2022-01-15,1,,100,,2022-01-15
,,4000041005,10,2022-01-15,1,,100,,2022-01-15
,,4000041006,10,2022-01-15,1,,100,,2022-01-15
,,4000041007,10,2022-01-15,1,,100,,2022-01-15
,,4000041008,10,2022-01-15,1,,100,,2022-01-15
,,4000041009,10,2022-01-15,1,,100,,2022-01-15
,,4000041010,10,2022-01-15,1,,100,,2022-01-15
,,4000041011,10,2022-01-15,1,,100,,2022-01-15
,,4000041012,10,2022-01-15,1,,100,,2022-01-15
,,4000041013,10,2022-01-15,1,,100,,2022-01-15
,,4000041014,10,2022-01-15,1,,100,,2022-01-15
,,4000041015,10,2022-01-15,1,,100,,2022-01-15
,,4000041016,10,2022-01-15,1,,100,,2022-01-15
,,4000041017,10,2022-01-15,1,,100,,2022-01-15
,,4000041018,10,2022-01-15,1,,100,,2022-01-15
,,4000041019,10,2022-01-15,1,,100,,2022-01-15
,,4000041020,10,2022-01-15,1,,100,,2022-01-15
,,4000041021,10,2022-01-15,1,,100,,2022-01-15
,,4000041022,10,2022-01-15,1,,100,,2022-01-15
,,4000041023,10,2022-01-15,1,,100,,2022-01-15
,,4000041024,10,2022-01-15,1,,100,,2022-01-15
,,4000041025,10,2022-01-15,1,,100,,2022-01-15
,,4000041026,10,2022-01-15,1,,100,,2022-01-15
,,4000041027,10,2022-01-15,1,,100,,2022-01-15
,,4000041028,10,2022-01-15,1,,100,,2022-01-15
,,4000041029,10,2022-01-15,1,,100,,2022-01-15
,,4000041030,10,2022-01-15,1,,100,,2022-01-15
,,4000041031,10,2022-01-15,1,,100,,2022-01-15
,,4000041032,10,2022-01-15,1,,100,,2022-01-15
,,4000041033,10,2022-01-15,1,,100,,2022-01-15
,,4000041034,10,2022-01-15,1,,100,,2022-01-15
,,4000041035,10,2022-01-15,1,,100,,2022-01-15
,,4000041036,10,2022-01-15,1,,100,,2022-01-15
,,4000041037,10,2022-01-15,1,,100,,2022-01-15
,,4000041038,10,2022-01-15,1,,100,,2022-01-15
,,4000041039,10,2022-01-16,1,,100,,2022-01-16
,,4000041040,10,2022-01-16,1,,100,,2022-01-16
,,4000041041,10,2022-01-16,1,,100,,2022-01-16
,,4000041042,10,2022-01-16,1,,100,,2022-01-16
,,4000041043,10,2022-01-16,1,,100,,2022-01-16
,,4000041044,10,2022-01-16,1,,100,,2022-01-16
,,4000041045,10,2022-01-17,1,,100,,2022-01-17
,,4000041046,10,2022-01-17,1,,100,,2022-01-17
,,4000041047,10,2022-01-17,1,,100,,2022-01-17
,,4000041048,10,2022-01-17,1,,100,,2022-01-17
,,4000041049,10,2022-01-17,1,,100,,2022-01-17
,,4000041050,10,2022-01-17,1,,100,,2022-01-17
,,4000041051,10,2022-01-17,1,,100,,2022-01-17
,,4000041052,10,2022-01-17,1,,100,,2022-01-17
,,4000041053,10,2022-01-17,1,,100,,2022-01-17
,,4000041054,10,2022-01-17,1,,100,,2022-01-17
,,4000041055,10,2022-01-17,1,,100,,2022-01-17
,,4000041056,10,2022-01-17,1,,100,,2022-01-17
,,4000041057,10,2022-01-17,1,,100,,2022-01-17
,,4000041058,10,2022-01-17,1,,100,,2022-01-17
,,4000041059,10,2022-01-17,1,,100,,2022-01-17
,,4000041060,10,2022-01-17,1,,100,,2022-01-17
,,4000041061,10,2022-01-17,1,,100,,2022-01-17
,,4000041062,10,2022-01-17,1,,100,,2022-01-17
,,4000041063,10,2022-01-17,1,,100,,2022-01-17
,,4000041064,10,2022-01-17,1,,100,,2022-01-17
,,4000041065,10,2022-01-17,1,,100,,2022-01-17
,,4000041066,10,2022-01-17,1,,100,,2022-01-17
,,4000041067,10,2022-01-17,1,,100,,2022-01-17
,,4000041068,10,2022-01-17,1,,100,,2022-01-17
,,4000041069,10,2022-01-17,1,,100,,2022-01-17
,,4000041070,10,2022-01-17,1,,100,,2022-01-17
,,4000041071,10,2022-01-17,1,,100,,2022-01-17
,,4000041072,10,2022-01-17,1,,100,,2022-01-17
,,4000041073,10,2022-01-17,1,,100,,2022-01-17
,,4000041074,10,2022-01-17,1,,100,,2022-01-17
,,4000041075,10,2022-01-17,1,,100,,2022-01-17
,,4000041076,10,2022-01-17,1,,100,,2022-01-17
,,4000041077,10,2022-01-17,1,,100,,2022-01-17
,,4000041078,10,2022-01-17,1,,100,,2022-01-17
,,4000041079,10,2022-01-17,1,,100,,2022-01-17
,,4000041080,10,2022-01-17,1,,100,,2022-01-17
,,4000041081,10,2022-01-17,1,,100,,2022-01-17
,,4000041082,10,2022-01-17,1,,100,,2022-01-17
,,4000041083,10,2022-01-17,1,,100,,2022-01-17
,,4000041084,10,2022-01-17,1,,100,,2022-01-17
,,4000041085,10,2022-01-17,1,,100,,2022-01-17
,,4000041086,10,2022-01-17,1,,100,,2022-01-17
,,4000041087,10,2022-01-17,1,,100,,2022-01-17
,,4000041088,10,2022-01-17,1,,100,,2022-01-17
,,4000041089,10,2022-01-17,1,,100,,2022-01-17
,,4000041090,10,2022-01-17,1,,100,,2022-01-17
,,4000041091,10,2022-01-17,1,,100,,2022-01-17
,,4000041092,10,2022-01-17,1,,100,,2022-01-17
,,4000041093,10,2022-01-17,1,,100,,2022-01-17
,,4000041094,10,2022-01-17,1,,100,,2022-01-17
,,4000041095,10,2022-01-17,1,,100,,2022-01-17
,,4000041096,10,2022-01-17,1,,100,,2022-01-17
,,4000041097,10,2022-01-17,1,,100,,2022-01-17
,,4000041098,10,2022-01-17,1,,100,,2022-01-17
,,4000041099,10,2022-01-17,1,,100,,2022-01-17
,,4000041100,10,2022-01-17,1,,100,,2022-01-17
,,4000041101,10,2022-01-17,1,,100,,2022-01-17
,,4000041102,10,2022-01-17,1,,100,,2022-01-17
,,4000041103,10,2022-01-17,1,,100,,2022-01-17
,,4000041104,10,2022-01-17,1,,100,,2022-01-17
,,4000041105,10,2022-01-17,1,,100,,2022-01-17
,,4000041106,10,2022-01-17,1,,100,,2022-01-17
,,4000041107,10,2022-01-17,1,,100,,2022-01-17
,,4000041108,10,2022-01-17,1,,100,,2022-01-17
,,4000041109,10,2022-01-17,1,,100,,2022-01-17
,,4000041110,10,2022-01-17,1,,100,,2022-01-17
,,4000041111,10,2022-01-17,1,,100,,2022-01-17
,,4000041112,10,2022-01-17,1,,100,,2022-01-17
,,4000041113,10,2022-01-17,1,,100,,2022-01-17
,,4000041114,10,2022-01-17,1,,100,,2022-01-17
,,4000041115,10,2022-01-17,1,,100,,2022-01-17
,,4000041116,10,2022-01-17,1,,100,,2022-01-17
,,4000041117,10,2022-01-17,1,,100,,2022-01-17
,,4000041118,10,2022-01-17,1,,100,,2022-01-17
,,4000041119,10,2022-01-17,1,,100,,2022-01-17
,,4000041120,10,2022-01-17,1,,100,,2022-01-17
,,4000041121,10,2022-01-17,1,,100,,2022-01-17
,,4000041122,10,2022-01-17,1,,100,,2022-01-17
,,4000041123,10,2022-01-17,1,,100,,2022-01-17
,,4000041124,10,2022-01-17,1,,100,,2022-01-17
,,4000041125,10,2022-01-17,1,,100,,2022-01-17
,,4000041126,10,2022-01-17,1,,100,,2022-01-17
,,4000041127,10,2022-01-17,1,,100,,2022-01-17
,,4000041128,10,2022-01-17,1,,100,,2022-01-17
,,4000041129,10,2022-01-17,1,,100,,2022-01-17
,,4000041130,10,2022-01-17,1,,100,,2022-01-17
,,4000041131,10,2022-01-17,1,,100,,2022-01-17
,,4000041132,10,2022-01-17,1,,100,,2022-01-17
,,4000041133,10,2022-01-17,1,,100,,2022-01-17
,,4000041134,10,2022-01-17,1,,100,,2022-01-17
,,4000041135,10,2022-01-17,1,,100,,2022-01-17
,,4000041136,10,2022-01-17,1,,100,,2022-01-17
,,4000041137,10,2022-01-17,1,,100,,2022-01-17
,,4000041138,10,2022-01-17,1,,100,,2022-01-17
,,4000041139,10,2022-01-17,1,,100,,2022-01-17
,,4000041140,10,2022-01-17,1,,100,,2022-01-17
,,4000041141,10,2022-01-17,1,,100,,2022-01-17
,,4000041142,10,2022-01-17,1,,100,,2022-01-17
,,4000041143,10,2022-01-17,1,,100,,2022-01-17
,,4000041144,10,2022-01-17,1,,100,,2022-01-17
,,4000041145,10,2022-01-17,1,,100,,2022-01-17
,,4000041146,10,2022-01-17,1,,100,,2022-01-17
,,4000041147,10,2022-01-17,1,,100,,2022-01-17
,,4000041148,10,2022-01-17,1,,100,,2022-01-17
,,4000041149,10,2022-01-17,1,,100,,2022-01-17
,,4000041150,10,2022-01-17,1,,100,,2022-01-17
,,4000041151,10,2022-01-17,1,,100,,2022-01-17
,,4000041152,10,2022-01-17,1,,100,,2022-01-17
,,4000041153,10,2022-01-17,1,,100,,2022-01-17
,,4000041154,10,2022-01-17,1,,100,,2022-01-17
,,4000041155,10,2022-01-17,1,,100,,2022-01-17
,,4000041156,10,2022-01-17,1,,100,,2022-01-17
,,4000041157,10,2022-01-17,1,,100,,2022-01-17
,,4000041158,10,2022-01-17,1,,100,,2022-01-17
,,4000041159,10,2022-01-17,1,,100,,2022-01-17
,,4000041160,10,2022-01-17,1,,100,,2022-01-17
,,4000041161,10,2022-01-17,1,,100,,2022-01-17
,,4000041162,10,2022-01-17,1,,100,,2022-01-17
,,4000041163,10,2022-01-17,1,,100,,2022-01-17
,,4000041164,10,2022-01-17,1,,100,,2022-01-17
,,4000041165,10,2022-01-17,1,,100,,2022-01-17
,,4000041166,10,2022-01-17,1,,100,,2022-01-17
,,4000041167,10,2022-01-17,1,,100,,2022-01-17
,,4000041168,10,2022-01-17,1,,100,,2022-01-17
,,4000041169,10,2022-01-17,1,,100,,2022-01-17
,,4000041170,10,2022-01-17,1,,100,,2022-01-17
,,4000041171,10,2022-01-17,1,,100,,2022-01-17
,,4000041172,10,2022-01-17,1,,100,,2022-01-17
,,4000041173,10,2022-01-17,1,,100,,2022-01-17
,,4000041174,10,2022-01-17,1,,100,,2022-01-17
,,4000041175,10,2022-01-17,1,,100,,2022-01-17
,,4000041176,10,2022-01-17,1,,100,,2022-01-17
,,4000041177,10,2022-01-17,1,,100,,2022-01-17
,,4000041178,10,2022-01-17,1,,100,,2022-01-17
,,4000041179,10,2022-01-17,1,,100,,2022-01-17
,,4000041180,10,2022-01-17,1,,100,,2022-01-17
,,4000041181,10,2022-01-17,1,,100,,2022-01-17
,,4000041182,10,2022-01-17,1,,100,,2022-01-17
,,4000041183,10,2022-01-17,1,,100,,2022-01-17
,,4000041184,10,2022-01-17,1,,100,,2022-01-17
,,4000041185,10,2022-01-17,1,,100,,2022-01-17
,,4000041186,10,2022-01-17,1,,100,,2022-01-17
,,4000041187,10,2022-01-17,1,,100,,2022-01-17
,,4000041188,10,2022-01-17,1,,100,,2022-01-17
,,4000041189,10,2022-01-17,1,,100,,2022-01-17
,,4000041190,10,2022-01-17,1,,100,,2022-01-17
,,4000041191,10,2022-01-17,1,,100,,2022-01-17
,,4000041192,10,2022-01-17,1,,100,,2022-01-17
,,4000041193,10,2022-01-17,1,,100,,2022-01-17
,,4000041194,10,2022-01-17,1,,100,,2022-01-17
,,4000041195,10,2022-01-17,1,,100,,2022-01-17
,,4000041196,10,2022-01-17,1,,100,,2022-01-17
,,4000041197,10,2022-01-17,1,,100,,2022-01-17
,,4000041198,10,2022-01-17,1,,100,,2022-01-17
,,4000041199,10,2022-01-17,1,,100,,2022-01-17
,,4000041200,10,2022-01-17,1,,100,,2022-01-17
,,4000041201,10,2022-01-17,1,,100,,2022-01-17
,,4000041202,10,2022-01-17,1,,100,,2022-01-17
,,4000041203,10,2022-01-17,1,,100,,2022-01-17
,,4000041204,10,2022-01-17,1,,100,,2022-01-17
,,4000041205,10,2022-01-17,1,,100,,2022-01-17
,,4000041206,10,2022-01-17,1,,100,,2022-01-17
,,4000041207,10,2022-01-17,1,,100,,2022-01-17
,,4000041208,10,2022-01-17,1,,100,,2022-01-17
,,4000041209,10,2022-01-17,1,,100,,2022-01-17
,,4000041210,10,2022-01-17,1,,100,,2022-01-17
,,4000041211,10,2022-01-17,1,,100,,2022-01-17
,,4000041212,10,2022-01-17,1,,100,,2022-01-17
,,4000041213,10,2022-01-17,1,,100,,2022-01-17
,,4000041214,10,2022-01-17,1,,100,,2022-01-17
,,4000041215,10,2022-01-17,1,,100,,2022-01-17
,,4000041216,10,2022-01-17,1,,100,,2022-01-17
,,4000041217,10,2022-01-17,1,,100,,2022-01-17
,,4000041218,10,2022-01-17,1,,100,,2022-01-17
,,4000041219,10,2022-01-17,1,,100,,2022-01-17
,,4000041220,10,2022-01-17,1,,100,,2022-01-17
,,4000041221,10,2022-01-17,1,,100,,2022-01-17
,,4000041222,10,2022-01-17,1,,100,,2022-01-17
,,4000041223,10,2022-01-17,1,,100,,2022-01-17
,,4000041224,10,2022-01-17,1,,100,,2022-01-17
,,4000041225,10,2022-01-17,1,,100,,2022-01-17
,,4000041226,10,2022-01-17,1,,100,,2022-01-17
,,4000041227,10,2022-01-17,1,,100,,2022-01-17
,,4000041228,10,2022-01-17,1,,100,,2022-01-17
,,4000041229,10,2022-01-17,1,,100,,2022-01-17
,,4000041230,10,2022-01-17,1,,100,,2022-01-17
,,4000041231,10,2022-01-17,1,,100,,2022-01-17
,,4000041232,10,2022-01-17,1,,100,,2022-01-17
,,4000041233,10,2022-01-17,1,,100,,2022-01-17
,,4000041234,10,2022-01-17,1,,100,,2022-01-17
,,4000041235,10,2022-01-17,1,,100,,2022-01-17
,,4000041236,10,2022-01-17,1,,100,,2022-01-17
,,4000041237,10,2022-01-17,1,,100,,2022-01-17
,,4000041238,10,2022-01-17,1,,100,,2022-01-17
,,4000041239,10,2022-01-17,1,,100,,2022-01-17
,,4000041240,10,2022-01-17,1,,100,,2022-01-17
,,4000041241,10,2022-01-17,1,,100,,2022-01-17
,,4000041242,10,2022-01-17,1,,100,,2022-01-17
,,4000041243,10,2022-01-17,1,,100,,2022-01-17
,,4000041244,10,2022-01-17,1,,100,,2022-01-17
,,4000041245,10,2022-01-17,1,,100,,2022-01-17
,,4000041246,10,2022-01-17,1,,100,,2022-01-17
,,4000041247,10,2022-01-17,1,,100,,2022-01-17
,,4000041248,10,2022-01-17,1,,100,,2022-01-17
,,4000041249,10,2022-01-17,1,,100,,2022-01-17
,,4000041250,10,2022-01-17,1,,100,,2022-01-17
,,4000041251,10,2022-01-17,1,,100,,2022-01-17
,,4000041252,10,2022-01-17,1,,100,,2022-01-17
,,4000041253,10,2022-01-17,1,,100,,2022-01-17
,,4000041254,10,2022-01-17,1,,100,,2022-01-17
,,4000041255,10,2022-01-17,1,,100,,2022-01-17
,,4000041256,10,2022-01-17,1,,100,,2022-01-17
,,4000041257,10,2022-01-17,1,,100,,2022-01-17
,,4000041258,10,2022-01-17,1,,100,,2022-01-17
,,4000041259,10,2022-01-17,1,,100,,2022-01-17
,,4000041260,10,2022-01-17,1,,100,,2022-01-17
,,4000041261,10,2022-01-17,1,,100,,2022-01-17
,,4000041262,10,2022-01-17,1,,100,,2022-01-17
,,4000041263,10,2022-01-17,1,,100,,2022-01-17
,,4000041264,10,2022-01-17,1,,100,,2022-01-17
,,4000041265,10,2022-01-17,1,,100,,2022-01-17
,,4000041266,10,2022-01-17,1,,100,,2022-01-17
,,4000041267,10,2022-01-17,1,,100,,2022-01-17
,,4000041268,10,2022-01-17,1,,100,,2022-01-17
,,4000041269,10,2022-01-17,1,,100,,2022-01-17
,,4000041270,10,2022-01-17,1,,100,,2022-01-17
,,4000041271,10,2022-01-17,1,,100,,2022-01-17
,,4000041272,10,2022-01-17,1,,100,,2022-01-17
,,4000041273,10,2022-01-17,1,,100,,2022-01-17
,,4000041274,10,2022-01-17,1,,100,,2022-01-17
,,4000041275,10,2022-01-17,1,,100,,2022-01-17
,,4000041276,10,2022-01-17,1,,100,,2022-01-17
,,4000041277,10,2022-01-17,1,,100,,2022-01-17
,,4000041278,10,2022-01-17,1,,100,,2022-01-17
,,4000041279,10,2022-01-17,1,,100,,2022-01-17
,,4000041280,10,2022-01-17,1,,100,,2022-01-17
,,4000041281,10,2022-01-17,1,,100,,2022-01-17
,,4000041282,10,2022-01-17,1,,100,,2022-01-17
,,4000041283,10,2022-01-17,1,,100,,2022-01-17
,,4000041284,10,2022-01-18,1,,100,,2022-01-18
,,4000041285,10,2022-01-18,1,,100,,2022-01-18
,,4000041286,10,2022-01-18,1,,100,,2022-01-18
,,4000041287,10,2022-01-18,1,,100,,2022-01-18
,,4000041288,10,2022-01-18,1,,100,,2022-01-18
,,4000041289,10,2022-01-18,1,,100,,2022-01-18
,,4000041290,10,2022-01-18,1,,100,,2022-01-18
,,4000041291,10,2022-01-18,1,,100,,2022-01-18
,,4000041292,10,2022-01-18,1,,100,,2022-01-18
,,4000041293,10,2022-01-18,1,,100,,2022-01-18
,,4000041294,10,2022-01-18,1,,100,,2022-01-18
,,4000041295,10,2022-01-18,1,,100,,2022-01-18
,,4000041296,10,2022-01-18,1,,100,,2022-01-18
,,4000041297,10,2022-01-18,1,,100,,2022-01-18
,,4000041298,10,2022-01-18,1,,100,,2022-01-18
,,4000041299,10,2022-01-18,1,,100,,2022-01-18
,,4000041300,10,2022-01-18,1,,100,,2022-01-18
,,4000041301,10,2022-01-18,1,,100,,2022-01-18
,,4000041302,10,2022-01-18,1,,100,,2022-01-18
,,4000041303,10,2022-01-18,1,,100,,2022-01-18
,,4000041304,10,2022-01-18,1,,100,,2022-01-18
,,4000041305,10,2022-01-18,1,,100,,2022-01-18
,,4000041306,10,2022-01-18,1,,100,,2022-01-18
,,4000041307,10,2022-01-18,1,,100,,2022-01-18
,,4000041308,10,2022-01-18,1,,100,,2022-01-18
,,4000041309,10,2022-01-18,1,,100,,2022-01-18
,,4000041310,10,2022-01-18,1,,100,,2022-01-18
,,4000041311,10,2022-01-18,1,,100,,2022-01-18
,,4000041312,10,2022-01-18,1,,100,,2022-01-18
,,4000041313,10,2022-01-18,1,,100,,2022-01-18
,,4000041314,10,2022-01-18,1,,100,,2022-01-18
,,4000041315,10,2022-01-18,1,,100,,2022-01-18
,,4000041316,10,2022-01-18,1,,100,,2022-01-18
,,4000041317,10,2022-01-18,1,,100,,2022-01-18
,,4000041318,10,2022-01-18,1,,100,,2022-01-18
,,4000041319,10,2022-01-18,1,,100,,2022-01-18
,,4000041320,10,2022-01-18,1,,100,,2022-01-18
,,4000041321,10,2022-01-18,1,,100,,2022-01-18
,,4000041322,10,2022-01-18,1,,100,,2022-01-18
,,4000041323,10,2022-01-18,1,,100,,2022-01-18
,,4000041324,10,2022-01-18,1,,100,,2022-01-18
,,4000041325,10,2022-01-18,1,,100,,2022-01-18
,,4000041326,10,2022-01-18,1,,100,,2022-01-18
,,4000041327,10,2022-01-18,1,,100,,2022-01-18
,,4000041328,10,2022-01-18,1,,100,,2022-01-18
,,4000041329,10,2022-01-18,1,,100,,2022-01-18
,,4000041330,10,2022-01-18,1,,100,,2022-01-18
,,4000041331,10,2022-01-18,1,,100,,2022-01-18
,,4000041332,10,2022-01-18,1,,100,,2022-01-18
,,4000041333,10,2022-01-18,1,,100,,2022-01-18
,,4000041334,10,2022-01-18,1,,100,,2022-01-18
,,4000041335,10,2022-01-18,1,,100,,2022-01-18
,,4000041336,10,2022-01-18,1,,100,,2022-01-18
,,4000041337,10,2022-01-18,1,,100,,2022-01-18
